iter	M_lnPC_duod(1)	M_lnFu_duod(1)	M_lnFu_colon(1)	M_lnV_central(1)	M_lnVmax_vitro(1)	M_lnKm_vitro(1)	M_lnKc2p(1)	V_lnPC_duod(1)	V_lnFu_duod(1)	V_lnFu_colon(1)	V_lnV_central(1)	V_lnVmax_vitro(1)	V_lnKm_vitro(1)	V_lnKc2p(1)	Ve_lnC_central(1)	lnPC_duod(1.1)	lnFu_duod(1.1)	lnFu_colon(1.1)	lnV_central(1.1)	lnVmax_vitro(1.1)	lnKm_vitro(1.1)	lnKc2p(1.1)	lnPC_duod(1.1.1)	lnFu_duod(1.1.1)	lnFu_colon(1.1.1)	lnV_central(1.1.1)	lnVmax_vitro(1.1.1)	lnKm_vitro(1.1.1)	lnKc2p(1.1.1)	lnPC_duod(1.1.2)	lnFu_duod(1.1.2)	lnFu_colon(1.1.2)	lnV_central(1.1.2)	lnVmax_vitro(1.1.2)	lnKm_vitro(1.1.2)	lnKc2p(1.1.2)	lnPC_duod(1.1.3)	lnFu_duod(1.1.3)	lnFu_colon(1.1.3)	lnV_central(1.1.3)	lnVmax_vitro(1.1.3)	lnKm_vitro(1.1.3)	lnKc2p(1.1.3)	lnPC_duod(1.1.4)	lnFu_duod(1.1.4)	lnFu_colon(1.1.4)	lnV_central(1.1.4)	lnVmax_vitro(1.1.4)	lnKm_vitro(1.1.4)	lnKc2p(1.1.4)	lnPC_duod(1.1.5)	lnFu_duod(1.1.5)	lnFu_colon(1.1.5)	lnV_central(1.1.5)	lnVmax_vitro(1.1.5)	lnKm_vitro(1.1.5)	lnKc2p(1.1.5)	lnPC_duod(1.1.6)	lnFu_duod(1.1.6)	lnFu_colon(1.1.6)	lnV_central(1.1.6)	lnVmax_vitro(1.1.6)	lnKm_vitro(1.1.6)	lnKc2p(1.1.6)	lnPC_duod(1.2)	lnFu_duod(1.2)	lnFu_colon(1.2)	lnV_central(1.2)	lnVmax_vitro(1.2)	lnKm_vitro(1.2)	lnKc2p(1.2)	lnPC_duod(1.2.1)	lnFu_duod(1.2.1)	lnFu_colon(1.2.1)	lnV_central(1.2.1)	lnVmax_vitro(1.2.1)	lnKm_vitro(1.2.1)	lnKc2p(1.2.1)	lnPC_duod(1.2.2)	lnFu_duod(1.2.2)	lnFu_colon(1.2.2)	lnV_central(1.2.2)	lnVmax_vitro(1.2.2)	lnKm_vitro(1.2.2)	lnKc2p(1.2.2)	lnPC_duod(1.2.3)	lnFu_duod(1.2.3)	lnFu_colon(1.2.3)	lnV_central(1.2.3)	lnVmax_vitro(1.2.3)	lnKm_vitro(1.2.3)	lnKc2p(1.2.3)	lnPC_duod(1.2.4)	lnFu_duod(1.2.4)	lnFu_colon(1.2.4)	lnV_central(1.2.4)	lnVmax_vitro(1.2.4)	lnKm_vitro(1.2.4)	lnKc2p(1.2.4)	lnPC_duod(1.2.5)	lnFu_duod(1.2.5)	lnFu_colon(1.2.5)	lnV_central(1.2.5)	lnVmax_vitro(1.2.5)	lnKm_vitro(1.2.5)	lnKc2p(1.2.5)	lnPC_duod(1.2.6)	lnFu_duod(1.2.6)	lnFu_colon(1.2.6)	lnV_central(1.2.6)	lnVmax_vitro(1.2.6)	lnKm_vitro(1.2.6)	lnKc2p(1.2.6)	LnPrior	LnData	LnPosterior
1000	0.927204	-4.96702	-1.27207	-0.611644	0.010391	5.564	1.40703	0.28285	0.07349	0.3572	0.155917	0.240984	0.83184	0.0741742	0.499941	0.981669	-5.45465	-0.126508	-1.2002	-0.545879	5.30221	1.5087	1.49735	-5.66079	-0.359675	-0.892975	-0.796642	6.67936	1.1969	0.821837	-5.91233	-1.03047	-1.11065	-0.999785	5.8789	1.60674	1.10617	-5.53812	-0.043567	-1.03045	-0.268683	5.33336	1.43496	1.34153	-5.74688	-0.17595	-1.09768	-0.0811678	5.42518	1.53401	1.15002	-5.4627	-0.170822	-1.4017	-0.254483	5.90666	1.10242	1.15782	-5.48617	-0.886027	-2.09436	-1.33583	5.89126	1.60035	1.52142	-4.3934	-0.894835	-0.456358	0.607337	5.51275	1.4312	1.65915	-4.50615	-0.577444	-0.451585	1.14191	5.67685	0.618529	1.70181	-4.51135	-0.957375	-0.753983	0.822439	5.60866	1.40345	1.66582	-4.41351	-0.845317	-0.622866	1.17154	6.04069	1.23242	0.830337	-4.22534	-1.50204	-0.706591	0.72993	5.8678	1.25678	0.979237	-3.94652	-0.288079	-0.803076	-0.346811	5.49178	0.971709	2.11425	-4.48849	-1.5196	-0.728656	0.72237	5.58821	1.43696	-3.763836e+01	-1.082772e+04	-1.086536e+04
1100	1.85775	-5.22218	-0.945136	-0.912755	0.292725	5.57968	1.20288	0.950675	0.144198	0.105293	0.109335	0.305384	0.132608	0.256264	0.499999	1.36929	-5.01402	-0.92604	-0.527399	-0.0388821	5.58464	1.03262	1.03909	-5.16168	-0.777911	-0.667423	-0.461811	5.64332	0.482845	0.701565	-5.30307	-1.05303	-0.102687	0.529078	5.56248	1.23836	1.63053	-5.6667	-1.02857	-0.17157	0.882735	5.52906	0.532364	1.0571	-5.361	-0.641767	-0.411039	-0.968666	5.76162	0.747634	0.627903	-5.29311	-1.23641	-0.47098	0.0578552	6.57989	1.17543	1.35094	-5.03905	-0.922635	-1.28159	-1.08368	5.75516	1.29861	1.30234	-5.14764	-1.12732	-0.875964	0.100837	6.11004	1.48621	0.353234	-4.77252	-0.978098	-0.534571	-0.0521815	5.40342	0.980491	1.08982	-4.57042	-1.55336	-1.02804	0.505525	5.56619	1.56824	1.26324	-5.33719	-1.22962	-1.00126	-0.168713	5.80759	1.30687	0.837619	-5.01957	-1.20435	-1.43495	-0.707861	5.99128	0.302416	1.78994	-5.4621	-0.992627	-0.455652	-0.150677	5.89269	1.59997	1.23542	-5.64878	-1.22371	-1.41441	-0.389021	5.94216	1.4166	-4.505035e+01	-1.082649e+04	-1.087155e+04
1200	1.01647	-5.00351	-1.02069	-0.264054	0.546126	5.85605	1.27968	0.101027	0.0879612	0.169364	0.89563	0.249538	0.0667956	0.14529	0.499904	0.544694	-4.91385	-1.01546	-0.0846673	1.65702	6.08764	1.51694	0.197876	-4.97881	-1.15032	-2.09523	1.99232	6.36629	1.52997	0.530344	-5.03353	-1.41517	-0.018106	0.278036	5.52505	1.57656	0.823316	-5.34299	-1.10921	-1.10132	1.43661	6.3643	1.48477	0.863321	-4.20942	-0.947665	-1.56335	2.06696	5.94868	1.35218	0.618811	-4.89847	-0.713559	-0.249529	1.54829	5.7262	1.44558	0.00315114	-4.76279	-1.21214	-0.648634	1.10702	5.98403	1.60884	1.034	-4.51836	-1.41445	-1.27059	-0.5581	5.35148	1.07488	1.49719	-4.68768	-1.10751	-1.69995	-0.266447	5.79208	1.20502	1.23721	-4.39177	-0.680438	-0.319261	-0.446565	5.73318	0.268897	0.731349	-4.39335	-1.97912	-1.40517	-0.560678	5.45296	0.911613	1.2672	-4.64241	-1.12714	-1.19314	-0.36538	5.29896	1.09998	0.888538	-4.44215	-1.34558	-0.194235	-0.291305	5.45273	1.40931	0.934222	-4.24378	-1.49805	-0.374948	-0.757737	5.68928	0.833305	-3.704948e+01	-1.082851e+04	-1.086556e+04
1300	1.29497	-5.14077	-0.193425	-0.225793	1.39599	5.70027	1.07934	0.0816327	0.0979184	0.606902	0.0755166	0.640742	0.213449	0.300648	0.499945	1.39157	-5.34806	-0.282847	-0.337533	1.53621	5.60829	0.7932	1.44143	-5.65959	-0.711512	-0.704684	0.531798	6.47811	0.156083	1.31485	-5.66798	-0.911158	-0.165964	1.6997	5.92271	0.155712	1.65985	-5.26014	-0.196094	-0.569264	1.38418	5.64918	0.509361	1.415	-5.26535	-0.394692	-0.254603	0.433731	5.86077	0.901377	1.27243	-5.08041	-0.613093	-0.11823	2.29649	5.91442	1.3234	1.26328	-5.71622	-0.65113	-0.0278496	1.62483	6.06171	1.11608	1.3197	-4.60363	-1.27298	-0.30311	0.174019	5.98526	1.02618	1.26053	-4.54774	-0.636764	-0.0696425	1.06158	6.04864	0.883361	1.18272	-4.24984	-1.30449	-0.363584	0.905914	6.1622	1.07936	1.296	-4.72769	-1.82254	-0.317256	-0.577196	6.45996	1.34834	1.14416	-4.16267	-0.119455	-0.411397	-1.42129	6.46942	0.923323	1.32432	-4.64346	-1.4523	-0.65417	0.29573	5.92206	1.3075	1.27993	-4.68384	-0.620275	-0.650023	-1.72467	6.2219	1.24139	-3.646503e+01	-1.082765e+04	-1.086412e+04
1400	1.0054	-4.9523	-2.30975	-1.04849	0.255066	6.1637	0.088732	0.266154	0.142709	0.244447	0.194352	0.255012	0.223136	0.160371	0.499849	1.73973	-4.4679	-1.58572	-0.369365	0.302168	6.03809	0.469459	1.81234	-4.54184	-1.6498	-0.498107	0.645669	6.33455	1.05567	2.00491	-4.53786	-1.67401	-1.13232	0.163887	6.1081	0.322909	1.29851	-5.08072	-2.10114	-1.21197	1.07633	5.73518	-0.045141	1.461	-3.74734	-1.03504	-0.0820758	0.979642	5.75131	0.26257	1.76346	-4.61297	-2.34411	-0.0861468	0.0962406	5.81942	0.870032	1.85126	-4.50795	-1.16487	-0.683352	0.169109	5.76117	-0.554118	1.82321	-4.3387	-3.16854	-0.851107	0.56939	6.20482	-0.105441	2.16457	-5.17915	-3.09961	-0.677987	0.386048	6.0688	-0.303449	1.14245	-4.55872	-2.23681	-0.641677	0.430195	6.01008	-0.0172631	1.96392	-4.7863	-2.47746	-1.23538	1.03599	5.70016	-0.406203	1.90608	-4.19203	-3.14778	-0.968889	0.901354	6.29385	-0.201464	1.68642	-3.64132	-2.74306	-0.417147	0.646943	5.96977	0.0613651	1.69036	-5.14817	-3.62968	-0.409829	0.16491	5.48012	0.742192	-5.591375e+01	-1.082969e+04	-1.088560e+04
1500	1.63844	-6.15137	-2.46043	-1.32891	0.724537	6.2496	1.31631	0.0477101	1.38899	0.124811	0.111667	0.0941576	4.88644	0.13855	0.499993	1.83947	-6.52453	-2.13606	-1.14769	0.334849	5.38109	0.898526	1.86481	-5.37544	-2.12206	-1.29678	0.18642	5.40392	0.572794	1.95851	-6.23147	-2.12474	-0.996248	0.20106	6.49281	0.452319	2.0027	-6.60689	-1.87759	-1.21411	-0.654225	6.0383	0.92104	1.87434	-5.96493	-1.94664	-1.00696	0.147773	5.44886	1.0194	1.7491	-5.2616	-2.12134	-1.17178	0.172158	5.33604	0.756123	1.68951	-6.17749	-2.10293	-1.28697	-0.310756	6.12362	0.809955	1.51477	-5.99332	-2.07367	-1.39503	1.16133	5.33681	0.396887	1.76867	-4.55007	-2.71817	-1.38425	1.20214	5.57306	0.739101	1.65095	-6.52919	-2.4629	-1.3144	1.25234	6.46166	0.907803	1.3356	-5.9534	-2.10553	-1.81954	1.23273	6.37714	0.647515	1.88746	-6.18946	-1.88347	-1.53179	1.39958	6.00248	0.427372	1.71382	-5.62448	-2.22624	-1.51387	1.37911	5.30488	-0.0274101	1.24436	-4.55823	-1.70548	-1.28646	1.01911	5.56406	-0.0814297	-4.158940e+01	-1.082661e+04	-1.086820e+04
1600	1.40518	-6.403	-2.66923	-0.612023	0.827307	5.80119	0.47132	0.0680551	0.0478201	0.339616	0.181084	0.0805276	0.0513917	0.369006	0.499872	1.69488	-6.7772	-2.11066	-0.887413	0.565937	5.37297	0.0369838	1.48141	-6.84102	-2.09515	-0.583283	0.532875	5.39999	-0.500289	1.66138	-6.79785	-0.680962	-0.673831	0.472733	5.78813	-0.546911	1.44722	-6.63776	-1.11841	-0.978914	0.794442	5.35697	0.582361	1.06845	-6.79167	-2.6306	-1.65873	0.882405	5.35506	1.43697	1.27693	-6.36456	-1.23206	-0.724344	0.84246	5.47228	0.613049	1.54922	-6.6359	-2.14511	-0.669719	0.447364	5.58859	-0.236082	1.77201	-6.51411	-2.81962	-0.316914	0.696634	6.20219	0.330159	1.24439	-6.79458	-3.18672	-0.460598	0.252763	6.28559	-0.146666	1.41182	-6.77927	-2.22035	-0.4783	0.576066	6.34788	0.737815	1.7911	-6.24943	-3.20234	-0.642954	0.354956	5.95248	0.400783	1.96507	-6.12591	-2.71698	-1.05497	0.276688	5.79056	0.117558	1.6773	-6.25817	-2.1787	-0.467332	0.409504	5.94028	0.693629	1.95298	-6.70077	-3.06235	-0.100178	0.343915	6.00811	0.340368	-3.170340e+01	-1.082919e+04	-1.086090e+04
1700	1.56637	-5.40868	-2.76736	-0.706969	-0.764142	5.44083	-0.417293	0.218123	0.2364	0.191482	0.171583	0.990881	0.115117	0.177544	0.499942	1.88546	-4.77215	-1.82552	-0.0253467	1.05814	5.48636	-0.303686	1.63807	-4.09394	-2.68926	-0.114518	-0.119891	5.84341	0.130229	1.19961	-5.05771	-1.81369	-0.712333	-0.605169	6.12224	-0.407167	1.68165	-4.58378	-1.82561	-0.14259	1.79253	6.54222	-0.40677	2.05555	-4.63268	-1.98037	-0.348852	1.50101	5.41908	-0.353251	1.41873	-5.21421	-1.9777	-0.561356	1.99192	5.58653	0.113806	1.54913	-4.52257	-1.85883	-0.594402	1.37113	5.71745	-0.383009	1.90311	-6.06969	-3.22645	-0.929748	1.12325	5.82485	-0.575824	1.89414	-5.48552	-2.83815	-0.318938	1.65586	5.32096	-0.32982	1.78598	-6.28464	-3.54719	-0.724547	2.24072	6.00677	-0.102683	1.82718	-6.36834	-3.65603	-0.301234	0.946207	6.39944	-0.619635	1.42634	-6.59096	-2.87924	-1.47512	1.6338	5.84276	-0.421907	1.52378	-5.99849	-3.79978	-0.875378	0.217024	5.92418	-0.605246	2.10097	-6.45081	-3.64926	-1.58582	1.70119	5.63063	-0.119933	-5.310397e+01	-1.082771e+04	-1.088081e+04
1800	0.874885	-5.46764	-2.30202	-0.139407	1.93011	5.81837	-0.665933	0.751567	0.211408	0.0374176	1.17906	1.61299	0.0722851	0.0849073	0.499967	1.54687	-5.04869	-2.42296	-2.18763	0.107886	5.7156	-0.662643	1.38238	-4.05886	-2.17425	-1.52413	-1.41286	6.36338	-0.665072	0.551842	-4.10768	-2.48051	-0.627236	0.300894	5.90868	-0.622537	1.08401	-5.20243	-2.60036	-1.61927	-0.451876	5.44881	-0.648516	2.06422	-5.20209	-2.22841	-1.00557	-0.0465409	5.68706	-0.384611	1.6746	-4.63184	-2.83934	-1.54312	0.850275	5.73727	-0.680389	2.16505	-5.58409	-2.34432	-1.59633	-0.239909	5.73201	-0.299149	0.644559	-6.00276	-1.99079	-1.52014	0.287538	5.65367	-0.634693	0.699341	-6.28372	-2.08861	-1.13916	-0.129138	6.13717	-0.184135	1.25118	-4.82121	-2.13015	-1.15046	1.11904	5.31224	-0.185001	1.61449	-6.13693	-2.06019	-1.86118	-0.107024	5.54708	-0.369088	0.32048	-5.3987	-2.14132	-2.26828	-0.418709	5.4962	-0.532399	1.22124	-6.19412	-2.13893	-1.15721	0.3427	5.77962	-0.661345	1.85064	-6.16869	-2.09866	-0.975307	1.32254	5.94084	-0.564808	-5.644824e+01	-1.082718e+04	-1.088363e+04
1900	1.74554	-3.07428	-3.39572	-1.96707	0.842336	6.21366	-0.437115	0.125185	0.693587	1.16415	1.37269	0.127099	0.117857	0.194031	0.49998	1.10661	-4.9394	-2.037	-2.03932	0.0384119	5.66333	-0.5347	0.738632	-3.58825	-1.88443	-1.17656	-0.159327	6.13598	0.629447	0.809679	-4.53402	-2.1622	-1.33513	-0.176445	5.53409	-0.0999567	0.315212	-4.00767	-2.88336	-1.35608	-0.232824	5.9293	-0.513609	1.12293	-5.54686	-1.21227	-2.05042	-0.765197	6.1781	0.0869983	1.22071	-5.88833	-1.89529	-1.86542	0.406971	6.1503	-0.195775	1.35082	-4.10768	-3.12672	-1.1624	0.0591658	5.78758	-0.194828	1.42165	-3.9394	-2.19409	-1.93632	0.789982	5.88935	-0.162373	1.62595	-3.89894	-3.71423	-0.710553	0.877117	6.24122	-0.0124477	1.61287	-5.48154	-1.7266	-2.13298	0.839083	5.50727	-0.00159149	1.36282	-3.13012	-3.72112	-1.64125	1.27231	5.80644	0.582898	1.51933	-4.28571	-0.91163	-2.0256	0.773248	5.62179	0.016637	1.41216	-5.08827	-1.32544	-2.0336	0.642664	5.66923	0.204041	0.986569	-3.32591	-3.53495	-1.17641	0.947381	6.24321	1.26314	-8.486467e+01	-1.082689e+04	-1.091176e+04
2000	0.401341	-3.72178	-1.18031	-2.04698	1.43962	5.40776	-0.1355	0.154595	0.119221	0.474222	0.53113	0.157771	0.141667	0.0606562	0.499927	1.06361	-3.77595	-2.41553	-0.626336	1.21953	5.62526	-0.129785	1.10759	-3.76591	-2.08072	-0.678342	1.54847	5.62392	-0.344256	0.579765	-4.133	-2.59123	-0.192702	1.78316	5.76379	0.0074653	0.704983	-3.28772	-3.45317	-0.45711	1.71974	6.03318	-0.311743	0.59644	-3.67708	-3.4702	-0.637664	1.53865	5.67656	0.101752	1.37972	-4.00269	-2.92776	-0.715031	1.2538	5.69091	0.0806411	1.02803	-3.63357	-3.3749	-1.49724	0.980114	5.66013	0.1525	0.0175882	-3.82981	-1.01947	-2.0721	0.827861	5.396	-0.399788	0.299439	-3.97587	-2.12983	-1.64952	0.250869	5.5751	-0.420722	0.51674	-3.52491	-1.1571	-1.78507	1.1688	5.42459	-0.573492	0.0702115	-4.14466	-1.19053	-1.74601	0.702647	5.59067	-0.425351	0.402334	-2.72193	-0.732004	-2.23096	0.831852	5.55485	-0.193007	0.381965	-4.74655	-0.771433	-1.7395	1.1319	5.36774	-0.584549	0.0533629	-4.29518	-0.590948	-2.08172	0.736334	6.02395	-0.474936	-3.347134e+01	-1.082803e+04	-1.086150e+04
2100	0.552192	-5.47712	-1.34744	-2.22341	1.34103	6.35143	-0.451773	0.181287	0.134636	0.135767	0.106234	0.185021	0.696906	0.0636221	0.499988	1.23508	-5.52579	-1.82665	-1.88572	0.525383	5.57654	-0.280391	1.37151	-6.17805	-1.92836	-2.28862	-0.137725	6.18796	-0.101816	1.06786	-5.27328	-2.33897	-1.77566	0.102605	5.49741	-0.235531	0.880316	-5.82318	-2.1588	-1.50765	0.476522	6.05641	-0.306602	0.594497	-5.08961	-1.33231	-2.07053	0.588698	5.52761	-0.19032	0.844922	-5.9975	-2.25887	-2.1222	0.334795	6.40152	0.00546543	1.5526	-5.2906	-1.74994	-1.06331	0.398107	5.34275	-0.10345	0.804897	-4.82933	-1.1989	-2.08709	1.56902	6.43163	-0.0435502	0.753308	-5.08356	-1.29944	-2.15889	1.42884	5.52428	-0.546111	0.0461776	-4.83023	-0.706352	-1.6433	1.5722	6.14535	-0.39112	0.672107	-4.41722	-1.60344	-2.19307	1.43045	6.45504	-0.0167294	0.430248	-4.75264	-1.05973	-2.28873	1.56006	6.62448	-0.0877544	0.453586	-4.77081	-1.00287	-1.92424	1.64707	6.29924	-0.22581	1.26958	-4.86092	-1.0604	-2.02647	1.37928	6.43015	0.0979235	-2.618772e+01	-1.082672e+04	-1.085291e+04
2200	0.141414	-6.38569	-1.0308	-1.62044	1.59493	5.32498	-0.308967	0.0811235	0.24468	0.116965	0.259292	0.149912	0.725479	0.096067	0.499995	0.308041	-6.45753	-0.769747	-1.35991	1.61572	6.04624	-0.452632	0.781563	-5.87107	-0.859185	-1.36624	1.6667	6.22438	-0.439073	0.417647	-6.69841	-0.364277	-1.20067	1.52807	5.83829	-0.131812	0.232851	-6.75274	-1.12061	-1.36617	1.83499	6.57269	-0.212636	0.632831	-6.57424	-0.863096	-1.18278	1.12221	5.75811	-0.22446	0.323297	-6.4002	-0.98563	-1.61626	1.58658	6.37865	-0.159136	0.220332	-5.94381	-0.79501	-1.09583	1.7242	5.59979	-0.420657	0.246175	-6.34672	-0.927666	-2.20818	1.994	6.32993	-0.422011	0.370907	-6.849	-0.807418	-1.97942	1.99637	5.95291	-0.382717	0.243914	-6.18084	-1.29039	-1.93347	1.77617	6.01067	0.172256	0.113822	-5.8172	-0.604019	-1.05293	2.07049	6.26438	-0.315649	0.381257	-5.97445	-0.675929	-1.5393	2.09962	6.55916	-0.465615	0.271586	-5.50584	-1.00005	-1.87215	1.76963	6.19837	0.0311353	0.201064	-5.76048	-0.998964	-1.98699	1.79132	5.65292	-0.652451	-1.121878e+01	-1.082657e+04	-1.083779e+04
2300	0.803171	-6.39484	-0.0107722	-2.06396	1.76377	6.18333	1.00115	0.062144	0.121676	0.237271	0.0935485	0.0717193	4.43547	0.253626	  0.5	0.935883	-5.61187	-0.00303251	-1.85463	2.02482	6.47264	0.466037	0.671188	-5.31124	-0.427305	-2.22181	2.2025	6.57057	0.272115	0.588598	-5.984	-0.162641	-1.42694	2.17113	5.32388	1.10698	0.856725	-5.06486	-0.258365	-1.87384	2.27883	6.39214	0.201571	0.478878	-5.10299	-0.210585	-1.78551	2.2062	6.27953	-0.260224	1.00305	-5.49634	-0.0765711	-1.51591	1.94596	6.50406	1.51864	0.937506	-5.7889	-0.195578	-1.52038	1.86794	6.40523	-0.0549203	0.547367	-6.33098	-0.250916	-1.99899	1.49423	6.65896	1.29906	0.510156	-6.20927	-0.353947	-1.88084	1.69066	6.6619	1.06469	1.03215	-6.26351	-0.205791	-1.80964	1.3974	6.33536	0.960049	0.458648	-6.68466	-0.366537	-2.00371	1.82531	6.47195	1.53572	0.500464	-6.61907	-0.539162	-2.05341	1.29467	5.3861	1.48098	0.387166	-6.05033	-1.21111	-1.52943	1.90845	5.98769	0.682791	0.846284	-6.61739	-0.844046	-2.16099	0.973569	6.62429	1.1667	-2.313158e+01	-1.082647e+04	-1.084960e+04
2400	1.51385	-5.54131	-0.204276	-1.4727	2.00242	5.85331	0.294167	0.233018	0.112491	0.0880147	0.0767222	0.0796999	5.5352	0.0939785	0.499928	0.507975	-6.0597	-0.335331	-1.23784	1.93189	6.03808	0.428729	0.770907	-6.2268	-0.512218	-1.21676	1.77633	5.35144	0.48382	0.10564	-6.58573	-0.799692	-0.724539	2.00423	5.99378	-0.0715717	0.558872	-6.2215	-0.0353714	-1.3279	2.1273	5.41022	0.7032	1.10867	-5.81652	-0.520096	-0.80698	1.53994	6.54431	0.494688	1.05168	-5.85298	-0.320444	-1.57941	2.16238	5.54733	0.977004	0.145905	-6.11231	-0.644965	-1.91355	1.73279	5.84498	0.341322	1.5681	-5.87143	-0.316732	-0.956657	1.76364	5.67217	0.214014	1.78267	-5.7154	-0.599229	-0.894779	1.69381	5.62278	0.254275	1.12143	-5.75509	-0.42296	-0.939239	1.92976	5.2919	-0.0880639	1.56049	-5.65853	-0.977419	-1.23359	1.37656	6.21456	-0.0783061	1.90468	-6.14573	-0.762562	-0.853007	1.88882	5.86011	0.343169	1.84213	-5.74749	-0.702651	-0.842682	1.90294	6.4301	0.275563	1.28039	-5.10424	-0.581548	-1.13453	1.7553	5.90062	0.368601	-2.755419e+01	-1.082799e+04	-1.085555e+04
2500	1.0261	-6.24946	-0.264827	-1.51767	2.03634	5.33273	0.746113	1.0104	0.104369	0.249181	0.119236	0.122517	2.26798	0.165749	0.499931	0.929769	-6.33455	-0.539421	-1.64108	1.9064	5.66351	0.425862	0.701358	-6.4565	-0.703609	-1.14715	2.00852	5.93885	0.0821871	0.552014	-6.23195	-0.0199489	-1.75675	1.7801	5.68739	0.221038	0.752558	-5.92921	-1.26451	-1.60909	1.97333	5.50594	0.57783	1.26218	-6.31595	-0.214594	-1.94358	1.41268	5.34116	0.624023	1.39166	-6.32537	-0.49	-2.08763	2.02335	6.0008	0.122658	0.832031	-5.85956	-1.03103	-2.02535	2.09912	5.58848	-0.0739575	1.6231	-5.32854	-0.381138	-1.19016	1.95044	5.31536	0.842844	0.562621	-5.45798	-0.645437	-0.888486	2.23059	5.47287	0.927382	0.403582	-5.24722	-0.511534	-1.68589	1.71699	5.96113	0.386781	1.24663	-5.48503	-0.174014	-1.41084	1.49843	5.70145	0.635212	0.420233	-5.27077	-1.2327	-1.33574	1.99668	6.29983	0.697531	1.21974	-5.29692	-0.417115	-0.938252	1.78978	6.56765	0.88205	2.21104	-5.44068	-0.0413334	-1.63962	1.82562	6.674	0.71838	-3.801645e+01	-1.082795e+04	-1.086596e+04
2600	1.06692	-6.39465	-0.398557	-1.5918	2.11613	5.46319	1.07331	0.150593	0.265014	0.0723504	0.0621779	0.143605	0.0920172	0.142537	0.499934	1.36983	-5.61885	-0.367128	-1.79852	1.82212	5.42515	0.571896	0.996791	-5.3957	-0.117224	-1.68082	1.01006	5.87895	0.943294	0.938849	-5.09973	-0.570285	-1.86296	1.89756	5.80984	0.180039	1.52876	-5.57427	-0.416144	-2.25605	1.43415	6.02579	0.476544	0.822939	-6.02501	-0.110257	-1.75912	2.02743	5.85959	1.28157	2.06692	-5.91216	-0.689472	-1.95553	1.32442	5.62642	0.363804	1.5079	-5.33848	-0.345073	-1.50971	1.63563	5.72318	1.00054	1.01223	-5.73973	-0.130594	-1.74914	1.60178	5.52413	1.05307	0.915416	-5.08802	-0.114157	-2.02479	2.04273	5.33757	0.846594	0.495052	-6.00429	-0.263793	-2.19456	1.71987	5.60815	0.957379	0.614862	-5.50648	-0.35494	-2.07699	1.67204	5.58958	1.25305	1.25861	-5.82001	-0.358712	-2.07425	1.77253	5.58263	0.454528	0.488926	-5.47854	-0.6585	-1.72543	1.69729	6.11421	1.23715	0.961643	-5.27476	-0.28599	-1.7532	1.14127	5.65013	1.18684	-1.814883e+01	-1.082787e+04	-1.084602e+04
2700	0.327224	-6.01721	-1.76659	-1.02829	1.48692	5.61582	1.08413	2.6465	0.120114	0.396351	0.120972	0.186041	0.1921	0.0724432	0.49996	1.33846	-5.73504	-1.71654	-1.15755	1.77309	6.06367	0.410396	1.10828	-5.92322	-2.61618	-1.55825	2.29825	5.37255	0.543941	1.17136	-5.73811	-1.39334	-0.811638	2.13845	6.51419	-0.113745	0.899095	-5.91832	-0.86308	-1.05515	1.80213	6.48168	0.799206	1.18404	-5.37629	-1.68552	-1.22473	1.09424	6.60113	0.537919	0.888954	-6.45404	-1.20599	-1.85445	1.87665	6.10659	0.170588	1.27078	-5.8634	-1.88246	-1.14879	1.53692	6.31737	0.723087	1.26556	-6.2163	-0.855806	-1.58066	1.49568	5.64263	1.13019	0.967934	-5.51588	-0.417662	-0.883325	1.39896	5.48304	0.970061	0.708759	-5.84094	-0.673731	-1.84205	0.848806	5.98888	1.0311	1.04391	-6.2091	-0.570003	-1.85853	1.47611	6.02404	0.70994	1.56951	-6.39946	-0.918373	-1.52519	1.45474	5.8616	1.19944	1.36875	-6.26458	-0.67753	-1.80065	1.83262	6.67279	1.1935	0.524434	-5.44364	-0.982289	-1.97683	1.44362	5.50967	0.498222	-5.623366e+01	-1.082731e+04	-1.088355e+04
