iter	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnkDCVGC(1)	M_lnkDCVCC(1)	M_lnkElimDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkDCVG(1)	M_lnISkDCVC(1)	M_lnISkNDCVC(1)	V_lnkDCVGC(1)	V_lnkDCVCC(1)	V_lnkElimDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkDCVG(1)	V_lnISkDCVC(1)	V_lnISkNDCVC(1)	lnkDCVGC(1.1.1)	lnkDCVCC(1.1.1)	lnkElimDCVCC(1.1.1)	lnkElimNDCVCC(1.1.1)	lnISkDCVG(1.1.1.1)	lnISkDCVC(1.1.1.1)	lnISkNDCVC(1.1.1.1)	lnISkDCVG(1.1.1.2)	lnISkDCVC(1.1.1.2)	lnISkNDCVC(1.1.1.2)	lnISkDCVG(1.1.1.3)	lnISkDCVC(1.1.1.3)	lnISkNDCVC(1.1.1.3)	lnISkDCVG(1.1.1.4)	lnISkDCVC(1.1.1.4)	lnISkNDCVC(1.1.1.4)	lnISkDCVG(1.1.1.5)	lnISkDCVC(1.1.1.5)	lnISkNDCVC(1.1.1.5)	lnISkDCVG(1.1.1.6)	lnISkDCVC(1.1.1.6)	lnISkNDCVC(1.1.1.6)	lnISkDCVG(1.1.1.7)	lnISkDCVC(1.1.1.7)	lnISkNDCVC(1.1.1.7)	lnISkDCVG(1.1.1.8)	lnISkDCVC(1.1.1.8)	lnISkNDCVC(1.1.1.8)	LnPrior	LnData	LnPosterior
1500	0.481605	0.950635	0.965462	0.945716	0.476337	0.796188	0.633882	0.329984	0.534765	0.648995	0.620203	2.3813	-0.159278	-0.479759	-2.52359	3.60935	-3.32992	2.90439	0.177173	0.1563	0.0770722	0.162031	1.25609	0.981284	1.39516	2.16979	-0.315505	-0.667257	-2.40147	3.7255	-2.72012	4.38419	3.68151	-3.23355	2.64989	3.31562	-2.83312	2.04988	3.53755	-2.94073	0.785179	2.63694	-4.1242	2.53791	3.34393	-2.86571	2.20859	4.51655	-2.77682	0.537953	3.95683	-1.74775	4.48634	-5.288876e+001	-6.105396e+002	-6.634284e+002
1550	0.554573	0.920848	0.928336	1.01363	0.442572	0.859607	0.69606	0.345456	0.548461	0.778345	0.669569	1.57396	-0.151927	-1.14299	-2.80771	4.1266	-3.19169	4.5478	0.508072	0.120566	0.0630569	0.0734795	1.10036	1.67071	2.96421	2.06355	-0.356949	-1.10087	-3.00065	3.64983	-3.34942	3.85923	3.40166	-3.72916	2.22174	3.36196	-2.65543	3.03318	3.92898	-1.90619	2.16211	3.44294	-3.70422	3.46596	3.70684	-2.98558	2.64323	4.23723	-2.82456	2.44058	4.20499	-3.23606	3.32679	-5.096684e+001	-6.155983e+002	-6.665651e+002
1600	0.493642	0.970006	0.797571	0.9128	0.355554	0.786361	1.01461	0.354903	0.490523	0.615975	0.579297	3.35268	0.126767	-1.02979	-2.46834	4.3465	-2.63292	2.66887	2.24029	0.254931	0.265126	0.187335	2.27155	1.23182	1.75299	2.13547	0.159698	-1.29841	-2.32677	3.18049	-3.42987	4.3298	3.83458	-3.37096	3.65494	2.55363	-2.26023	4.16215	3.50867	-4.00719	0.442319	3.24183	-4.48086	2.67956	3.62811	-3.6945	1.92638	3.73726	-2.86711	4.14096	3.80053	-3.00491	2.7686	-6.526501e+001	-6.164432e+002	-6.817082e+002
1650	0.467425	0.953072	1.07037	0.97222	0.776496	0.802799	0.809062	0.382898	0.428081	0.83275	0.719679	1.60239	-0.450883	-1.81043	-1.88576	4.59653	-4.29898	3.45209	0.141094	0.0976517	0.380119	0.640426	4.29598	1.15198	0.533934	1.846	0.134181	-1.76542	-1.93535	4.31353	-3.10753	3.9725	3.6384	-3.81024	2.50045	3.11761	-2.27019	4.11951	3.43918	-0.385713	4.35815	3.16572	-3.55641	3.38695	3.45041	-3.49177	2.96081	4.54117	-2.52599	3.22639	4.22541	-4.05203	3.48108	-6.524508e+001	-6.176011e+002	-6.828462e+002
1700	0.627517	0.85089	0.893081	0.95759	0.535651	0.80515	0.661532	0.270005	0.362412	0.713956	0.714233	1.74518	-0.28411	-0.713908	-2.24763	4.12047	-4.1798	4.53013	0.224365	0.108222	0.247011	0.244311	1.06745	1.91528	 2.24	1.50698	-0.187155	-0.685113	-2.72392	3.62376	-3.25045	4.60486	4.41685	-3.0592	3.48104	3.61333	-2.57675	4.37195	2.99105	-2.38072	4.44726	4.06622	-3.86934	4.19058	3.88958	-3.13486	3.86001	4.24747	-2.86402	2.78544	4.14427	-3.54159	3.57354	-4.662319e+001	-6.138463e+002	-6.604695e+002
1750	0.612988	0.978521	0.817911	1.11941	0.607273	0.79935	0.799683	0.474951	0.369187	0.639344	0.719551	2.35309	0.201466	-0.400499	-2.54852	4.58646	-3.99911	3.88488	0.566107	0.0585411	0.160389	0.0803644	0.913073	0.757931	3.68018	1.7703	-0.106597	-1.36688	-2.06004	3.87689	-3.45932	3.42767	3.73072	-3.40351	2.65265	2.67142	-1.82493	3.7377	3.68124	-2.98651	2.60819	3.42865	-4.3511	2.34236	4.1724	-3.61631	0.803835	4.03138	-2.75686	1.97425	4.51272	-2.63956	0.657565	-6.302330e+001	-6.185166e+002	-6.815399e+002
1800	0.377172	0.841143	0.852075	0.963194	0.440406	0.757605	0.873766	0.25499	0.62777	0.86137	0.758207	2.2637	0.117723	-1.53571	-1.85303	4.58969	-3.55368	3.14943	0.427518	0.192922	0.160627	0.114454	0.857251	2.35324	2.56107	1.81812	-0.185944	-1.02254	-1.96796	3.67195	-2.9043	3.62035	4.1395	-3.36075	2.68402	3.8224	-2.74686	2.96875	3.71185	-1.92478	2.67276	3.51627	-2.95637	-0.714807	3.51485	-3.17678	1.76988	3.93208	-3.16167	3.35808	3.98454	-2.05399	2.59625	-5.495390e+001	-6.223670e+002	-6.773209e+002
1850	0.498891	0.873219	0.802276	0.99317	0.381655	0.751743	0.634661	0.288265	0.342755	0.464862	0.791535	2.04873	-0.568637	-1.32423	-1.93596	4.29893	-3.91853	2.59828	0.33035	0.0808622	0.29324	0.202617	0.719301	1.20682	1.45555	1.89621	0.204599	-1.27806	-1.82188	3.575	-3.88522	2.62573	3.98172	-3.08036	3.46069	2.99638	-2.40331	3.68192	3.61374	-1.97905	3.85145	3.56841	-4.44592	0.748662	3.82214	-2.72587	1.60402	4.57408	-2.92146	1.78207	4.15081	-3.34087	2.391	-5.541506e+001	-6.135191e+002	-6.689342e+002
1900	0.716158	0.939679	0.97584	0.877367	0.479869	0.802602	0.903995	0.338407	0.779037	0.687691	0.663175	1.72709	-0.587193	-0.728524	-1.47864	4.32732	-3.50746	1.57813	0.088359	0.140993	0.539639	0.46182	1.24285	1.8808	3.59338	1.49904	-0.365716	-1.30848	-0.952744	3.70779	-3.46671	1.18184	3.94239	-3.10174	1.93696	2.97123	-2.29163	2.17984	3.15623	-2.9344	1.43462	4.15001	-3.51706	0.609847	4.10683	-2.85424	1.23455	4.14832	-2.79914	2.00611	4.31848	-2.95476	2.18126	-5.758746e+001	-6.197057e+002	-6.772932e+002
1950	0.528205	0.802867	0.91959	0.972574	0.442194	0.858667	0.61457	0.276748	0.410829	0.544777	0.783035	2.00535	0.410675	-1.77974	-1.64433	3.05819	-2.82633	0.987996	0.291262	0.0977524	0.207128	0.389043	1.68505	1.08684	2.78505	2.62143	0.10902	-1.22674	-1.04295	3.15524	-3.86932	1.52675	2.81669	-3.54591	1.92303	2.82784	-2.7415	2.53423	2.68182	-2.806	0.663883	2.19708	-4.20783	0.397716	3.6112	-2.9523	2.17584	3.97167	-3.02219	-1.7265	3.34077	-2.75034	2.26004	-6.038209e+001	-6.143465e+002	-6.747286e+002
2000	0.506873	1.00542	0.709625	0.965634	0.514934	0.837537	0.892859	0.349766	0.357361	0.72253	0.841922	1.63321	0.350914	-0.119345	-3.22647	4.17778	-4.00443	3.63845	0.409127	0.246307	0.382595	0.295736	1.45211	1.04781	1.76462	1.63517	0.696108	-0.682131	-2.91439	3.62059	-4.04438	3.95891	4.29186	-3.57147	4.16258	2.77852	-3.30297	4.07841	3.52372	-4.27948	1.48463	3.63808	-4.47712	4.4216	4.13357	-3.3848	3.07547	4.21837	-3.35341	3.93863	4.17243	-3.8088	3.39497	-5.206336e+001	-6.154421e+002	-6.675055e+002
2050	0.600601	0.898107	0.910643	0.945811	0.599551	0.774937	0.927436	0.349014	0.367875	0.721781	0.628891	2.17667	-0.315451	-0.860564	-2.8561	3.64975	-3.97471	3.48111	0.13958	0.129057	0.152119	0.0762858	1.43857	4.91978	2.60565	2.17558	0.101462	-1.49949	-2.63107	2.90322	-4.21925	1.9879	3.55954	-3.71993	3.46716	2.87889	-2.51245	4.27315	3.05245	-2.58545	2.50494	3.14804	-4.0453	1.40724	4.07101	-3.42505	1.79954	3.68255	-2.72361	3.10814	3.74352	-3.51126	4.08898	-5.504435e+001	-6.164871e+002	-6.715314e+002
2100	0.657302	0.959718	0.832539	0.958401	0.491595	0.774151	0.858986	0.448843	0.347168	0.603866	0.771897	1.43637	0.181151	-0.98689	-2.62828	4.48707	-3.69945	3.46696	0.249331	0.203057	0.252791	0.166864	1.33831	1.6638	1.48283	1.3095	0.188777	-0.833571	-2.58398	4.15883	-3.92159	3.66237	3.76825	-3.67829	3.36924	3.4268	-2.70222	3.45588	3.95087	-2.41304	2.49928	3.99983	-3.87219	4.54376	4.14338	-3.11743	3.54514	4.54684	-3.01159	3.73456	4.4243	-3.39755	3.34303	-4.647539e+001	-6.104811e+002	-6.569565e+002
2150	0.496111	0.885435	0.743261	0.958338	0.414481	0.772527	0.796741	0.296381	0.391959	0.65846	0.769423	2.37846	0.28598	-1.58763	-2.05229	3.71001	-3.32431	2.01442	0.0791264	0.0569217	0.0690552	0.273443	1.83761	2.09894	1.35179	2.42474	-0.159547	-1.44233	-1.01175	2.42582	-2.90543	3.00165	3.55013	-2.94506	1.83528	2.51016	-2.14787	2.67672	3.05601	-2.81701	1.02783	2.92371	-3.04766	2.97445	3.17231	-2.38655	2.45145	3.41285	-2.60716	2.5126	3.25861	-2.91381	2.07821	-5.381685e+001	-6.126625e+002	-6.664793e+002
2200	0.447339	0.954721	0.810964	1.07161	0.508391	0.818728	0.673809	0.279274	0.281636	0.667486	0.733265	1.70041	-0.00953128	-1.52433	-1.59746	4.13604	-3.84393	2.35829	0.510868	0.174701	0.262972	0.206322	1.11728	1.39431	3.85679	1.90399	-0.0197163	-0.850014	-1.72283	3.99689	-3.52837	2.99546	4.45958	-3.62633	2.28339	3.135	-2.72844	3.28223	3.09184	-2.51694	2.14103	3.23314	-4.16152	1.701	4.28785	-2.42633	1.90877	4.51622	-2.89818	-0.0959562	4.18882	-3.51423	2.94109	-5.610808e+001	-6.146808e+002	-6.707889e+002
2250	0.404758	0.949094	1.02445	1.13818	0.462279	0.771983	0.645631	0.229772	0.340538	0.817768	0.651228	2.62248	-1.57589	-0.739916	-1.18489	4.20568	-3.2682	2.91132	0.251031	0.603665	0.0300919	0.255354	2.82502	2.93712	2.48949	2.22591	0.185364	-0.987043	-1.65825	4.58002	-3.09964	3.72552	3.33346	-3.47718	3.15716	3.04866	-2.95346	2.3874	3.31826	-2.89279	1.26084	3.25132	-3.60558	3.03334	3.17291	-3.25234	2.44292	4.12588	-3.02203	2.74462	3.76866	-3.15077	3.34909	-6.397908e+001	-6.187502e+002	-6.827293e+002
2300	0.489141	1.05658	0.83553	0.99583	0.398671	0.905429	0.66702	0.472831	0.412612	0.746951	0.840482	2.39881	0.545614	-0.658185	-3.25268	3.6727	-3.45682	2.91174	0.0893887	0.193933	0.245521	0.200676	1.63688	2.22072	6.18865	2.83044	0.200749	-1.2708	-2.91593	2.45509	-3.69806	4.18613	2.75902	-3.45701	3.20577	2.16762	-2.83622	4.48762	2.36662	-2.35731	1.13768	2.65347	-4.16438	1.21662	3.01834	-2.93616	3.64047	3.00094	-2.91956	0.556117	2.79741	-2.99064	-0.63975	-6.261074e+001	-6.170034e+002	-6.796141e+002
2350	0.475426	0.868876	0.889659	0.855946	0.820685	0.70231	0.799454	0.438074	0.268758	0.554734	0.885329	2.53367	0.648123	-0.535287	-1.63589	4.33782	-3.21741	4.45496	0.108285	0.0990473	0.115642	0.212712	0.62698	1.25322	3.01267	1.6963	0.233602	-0.193566	-2.20791	3.72872	-3.35295	4.1712	4.45163	-3.51815	3.43713	3.18215	-2.14132	4.27314	3.365	-3.70265	3.02287	2.9977	-3.87423	4.26544	4.44667	-3.27556	1.05381	4.33699	-2.94001	-0.100936	4.19872	-3.63724	3.71002	-5.576780e+001	-6.221945e+002	-6.779623e+002
2400	0.459582	0.827797	1.03056	0.934716	0.463762	0.72771	0.778561	0.302744	0.45457	0.59661	0.546176	2.12735	-0.65042	-2.35156	-2.06681	4.24726	-3.40171	4.18203	0.393838	0.38111	0.248431	0.203648	2.57541	1.58969	1.27578	2.17487	-0.291961	-1.62879	-2.02015	3.69208	-3.16419	3.90764	3.90189	-2.95686	2.30687	2.85898	-2.59021	3.06658	3.4697	-2.42893	3.4305	3.04661	-2.65332	4.36029	3.27243	-2.74111	2.82333	4.39336	-2.57495	3.50816	4.20037	-2.92468	3.63169	-5.415307e+001	-6.144511e+002	-6.686041e+002
2450	0.492042	0.914127	0.808039	1.07207	0.446523	0.82532	0.62196	0.437157	0.419294	0.607453	0.990079	1.49416	0.506706	-1.29986	-1.21933	4.04347	-4.52098	2.13379	0.135367	0.306061	0.524191	0.142506	0.756248	1.31137	4.77718	2.06538	0.372855	-0.437995	-1.52979	3.16637	-4.47634	1.45005	4.066	-3.40043	1.53493	3.08122	-2.95618	2.86395	3.17803	-2.34237	-0.378252	3.34214	-3.82809	2.50812	3.62638	-3.45586	0.543921	4.29648	-3.57382	1.44852	4.15359	-3.80323	-0.434396	-5.968819e+001	-6.183977e+002	-6.780859e+002
2500	0.468466	1.04627	0.830092	0.93714	0.461311	0.741221	0.76588	0.361717	0.500369	0.637796	0.836002	1.73225	0.397168	-0.335577	-3.73585	4.51643	-4.13755	4.07075	0.107518	0.110798	0.191559	0.0910795	2.19107	1.51755	2.5385	1.35494	0.438213	0.121954	-3.38642	4.49465	-4.18566	2.95686	3.21569	-3.67752	4.34206	3.71939	-3.44365	3.88336	3.57079	-4.07529	3.13984	3.96673	-4.17052	2.18831	4.11086	-3.67887	3.46456	4.44451	-3.91882	3.1706	4.57245	-3.12025	3.21497	-4.506450e+001	-6.187573e+002	-6.638218e+002
2550	0.60825	1.01526	0.928951	1.00014	0.56153	0.815995	0.961698	0.246915	0.484028	0.607876	0.711768	1.99088	0.195142	-0.0874425	-3.71151	3.88896	-3.84408	4.35894	0.0514981	0.16196	0.153343	0.744627	0.866692	2.21981	1.19067	1.79585	0.603029	-0.388867	-2.92744	4.10295	-4.22023	3.85468	3.70737	-3.90511	3.20277	2.65771	-3.01232	4.12009	3.30787	-3.28494	3.02493	3.65529	-4.48522	3.25789	4.24101	-4.5298	4.11591	4.20327	-3.41892	4.00238	4.2591	-4.17887	4.47609	-4.975471e+001	-6.191321e+002	-6.688868e+002
2600	0.598031	0.971097	1.0476	1.04637	0.713752	0.756375	0.415055	0.348253	0.539312	0.701794	0.838601	1.28537	1.30395	0.683952	-3.38798	4.43783	-4.51423	1.88654	1.13628	0.222659	0.529385	0.161086	1.36984	1.20493	3.18623	1.60617	0.0542155	0.425357	-3.23672	4.53964	-4.22051	1.99125	3.92849	-4.02697	2.15159	3.25602	-3.33269	3.44502	3.0336	-2.64676	-0.11824	3.67793	-4.16963	2.85617	4.19844	-3.65994	3.22737	4.22206	-4.14394	0.470021	4.33587	-2.72363	1.74111	-6.289629e+001	-6.227170e+002	-6.856133e+002
2650	0.48532	0.913209	0.954905	0.973684	0.417755	0.743082	0.919417	0.565418	0.368582	0.567996	0.597265	1.81685	0.0695835	-0.473392	-2.32099	4.47049	-3.54867	3.85625	0.145585	0.203469	0.203287	0.325526	1.1181	1.16018	1.99074	1.60865	0.465481	-0.758177	-2.39437	4.1221	-3.73085	4.19375	4.32724	-3.73503	3.2866	3.96372	-3.05469	3.75889	3.53796	-3.29934	0.173667	3.66421	-4.26793	2.86908	4.46505	-4.04242	2.66511	4.58739	-3.776	3.71374	4.58911	-4.41546	3.37278	-4.891180e+001	-6.140079e+002	-6.629197e+002
2700	0.68379	0.805302	0.931274	0.927533	0.607956	0.72883	0.773837	0.364388	0.333367	0.609171	0.682209	2.74227	-0.104206	-0.0932631	-2.74745	3.58436	-3.14043	4.4176	0.152896	0.279762	0.142784	0.255472	1.70856	0.78218	3.26315	2.47218	0.0699857	-0.195679	-2.55766	2.92664	-3.25688	4.38684	2.87403	-3.48166	3.5424	2.38677	-3.30843	2.74545	3.28111	-1.51134	4.01473	2.49819	-4.24579	3.44506	2.58776	-3.12714	2.7856	3.44746	-3.07571	4.53546	3.45547	-2.72063	3.63181	-5.260383e+001	-6.193618e+002	-6.719657e+002
2750	0.554156	0.838474	0.9905	1.06395	0.425396	0.711698	0.644058	0.537315	0.419454	0.636426	0.915516	2.80189	1.82684	0.691763	-3.91585	3.10366	-4.17106	2.88647	0.099869	0.51631	0.148807	0.249682	0.960765	1.47557	1.92694	2.51709	0.848628	0.432512	-3.08904	3.34307	-4.56913	0.613196	3.46313	-4.30269	1.59505	2.43506	-3.77853	4.46828	3.48651	-3.87322	1.21119	2.24971	-4.17627	4.55204	3.12961	-3.93982	3.95549	4.20247	-3.99603	0.990177	3.98961	-3.83425	4.24089	-5.837101e+001	-6.182350e+002	-6.766060e+002
2800	0.712445	1.13444	0.826646	0.975212	0.505731	0.822008	0.738549	0.53438	0.449704	0.679752	0.897143	2.30519	-0.020008	-0.276487	-3.5794	4.24199	-4.32624	2.98948	0.142701	0.205634	0.0992051	0.0577033	3.27171	0.847275	2.54507	2.70142	0.429567	-0.601333	-3.39759	2.0039	-3.60574	2.53118	3.79528	-4.33446	1.20153	1.82888	-3.473	4.15834	2.9775	-3.85853	2.013	2.26663	-4.01001	3.6171	2.88548	-3.75352	2.89547	3.01591	-3.58529	4.36939	3.39598	-3.24104	3.20102	-5.401540e+001	-6.264381e+002	-6.804535e+002
2850	0.540988	0.965869	0.936099	1.13971	0.466728	0.787009	0.730987	0.244395	0.331752	0.856682	0.818418	2.13629	1.28985	-0.166146	-2.31985	3.34758	-4.58355	4.51612	0.307311	0.0549239	0.115489	0.0827224	2.35022	0.979802	1.41173	2.31837	0.993366	0.0725137	-2.43584	3.16015	-4.5575	4.0152	3.50353	-4.52405	3.77304	2.75161	-3.58075	3.75886	3.49449	-4.3355	4.18174	3.47652	-4.55746	2.00999	3.87296	-4.27498	3.366	3.78174	-3.83569	3.25134	3.80211	-4.50457	3.90581	-4.401328e+001	-6.180824e+002	-6.620956e+002
2900	0.679762	0.909215	0.775109	0.984906	0.582472	0.739719	0.895101	0.4393	0.53137	0.511215	0.626156	1.79334	0.171773	-0.324937	-3.31471	3.73013	-4.58417	3.77395	0.219498	0.298047	0.143788	0.143712	2.88337	0.811382	0.62436	2.55839	1.06712	-0.680258	-2.79183	2.10301	-4.37318	4.45259	2.31721	-4.32188	3.1991	2.28364	-3.82736	3.79971	4.17915	-4.42577	3.92563	1.76569	-4.12005	3.32826	2.79734	-4.55971	3.77082	3.9788	-3.54547	3.01314	2.88705	-4.14008	3.18289	-5.111145e+001	-6.283583e+002	-6.794698e+002
2950	0.73767	0.90026	0.954888	1.00356	0.619945	0.791611	0.862157	0.460423	0.62243	0.581297	0.733924	2.98776	0.716594	0.0998921	-2.9774	2.95807	-4.36239	4.30325	0.118367	0.146179	0.224498	0.0961927	1.07109	1.85067	1.23631	2.60504	0.175189	-0.719372	-3.19568	2.6248	-4.03148	4.18411	3.17103	-3.77541	 3.78	2.67722	-3.06347	4.27236	3.98369	-2.83596	4.34628	2.27148	-3.48456	3.52523	3.40657	-3.09865	3.19028	3.2079	-2.92185	2.54622	2.77002	-2.74453	3.79931	-5.016582e+001	-6.211138e+002	-6.712796e+002
3000	0.380809	0.902174	0.885911	0.946941	0.447577	0.754586	0.616582	0.4378	0.476573	0.56408	0.60284	2.92458	0.491942	-0.827794	-2.40223	4.27246	-4.02006	4.44716	0.279582	0.114673	0.0619476	0.0607997	1.18614	1.61597	2.2264	2.52725	0.377251	-0.137777	-2.47638	3.32015	-3.99626	3.34083	2.86528	-3.60608	4.23468	2.93913	-3.57016	3.23552	3.14398	-2.82078	3.99053	2.94722	-3.58672	4.31317	3.28096	-3.80947	2.58642	3.59432	-3.3685	2.84807	3.89033	-3.72824	3.83877	-4.913201e+001	-6.113239e+002	-6.604559e+002
3050	0.399425	0.997845	0.936197	0.908118	0.561249	0.698007	0.530398	0.22306	0.435852	0.54994	1.05776	1.96567	1.19169	-0.00370388	-3.30006	3.75072	-2.97623	4.41982	0.200867	0.219254	0.551377	0.183689	1.06581	1.02846	7.09139	2.14281	0.399086	0.62242	-2.63562	2.8955	-3.5313	4.48317	3.58991	-3.49702	2.80327	3.06813	-3.25847	4.04642	3.48426	-2.7137	2.55707	3.41652	-4.13901	2.29719	3.63165	-4.12159	1.18005	4.07519	-3.94349	-1.22971	4.03695	-2.49923	1.12801	-6.283919e+001	-6.245886e+002	-6.874278e+002
3100	0.587111	0.94195	1.02695	0.979045	0.661488	0.802139	0.709368	0.411684	0.551999	0.786125	0.619941	1.69108	0.45442	-0.718875	-2.50973	3.8899	-4.31589	4.46623	0.27891	0.206297	0.197928	0.928648	2.13072	1.67594	2.97391	2.28153	0.0546895	-0.416606	-2.42157	3.90485	-3.68861	4.08927	3.68851	-3.50445	2.94717	2.79818	-2.95193	2.4864	3.02507	-1.5081	3.96894	3.28493	-4.56365	3.92363	3.84883	-4.17384	1.985	3.71042	-4.04346	4.5987	4.02341	-3.66924	3.7762	-5.819465e+001	-6.190252e+002	-6.772199e+002
3150	0.720776	0.969871	0.777647	0.842096	0.479886	0.813108	0.79333	0.268462	0.435804	0.64114	0.64144	3.30613	-0.712423	-1.13919	-3.12948	2.40041	-2.96523	2.76369	0.0946542	0.0983453	0.661135	0.0964947	0.806602	3.08864	0.848142	2.85275	-0.262626	-1.16869	-2.72069	1.9684	-3.55208	2.07534	3.21984	-2.88805	3.26814	1.61731	-2.75566	3.47655	1.8876	-2.2001	2.80998	1.4698	-4.02428	2.02754	2.19085	-2.51014	2.60707	2.91777	-2.73146	1.53154	3.36267	-2.79583	2.31062	-5.765304e+001	-6.172996e+002	-6.749527e+002
3200	0.763696	0.918394	0.852068	0.971634	0.330234	0.742766	0.676809	0.532349	0.536559	0.64877	0.760519	4.33795	-0.0875444	-0.23792	-1.7855	1.15182	-3.27387	2.57966	0.109225	0.123928	0.071505	0.147809	0.898182	1.18725	1.81124	4.19778	-0.199249	-0.249419	-1.99809	1.0062	-2.4944	4.02631	1.54816	-3.30347	2.6504	-0.0612245	-3.29152	2.08607	1.17805	-2.67838	3.47924	0.157637	-3.42769	4.07026	1.96052	-3.53455	2.21634	2.24147	-3.27972	1.40667	3.50478	-2.25677	3.28539	-5.387538e+001	-6.225656e+002	-6.764410e+002
3250	0.706321	0.988708	0.921616	0.877575	0.360957	0.823792	0.735031	0.33223	0.340658	0.746998	0.658087	3.19035	0.936069	0.259074	-1.4206	2.46327	-4.33948	2.95735	0.353742	0.113879	0.409953	0.100065	0.683292	0.952585	0.867685	3.54896	0.600758	-0.236589	-1.49646	1.39414	-4.00609	3.037	2.01597	-3.67594	2.23007	1.33483	-3.67533	1.6492	2.13702	-2.92748	2.43209	1.27424	-3.92174	4.06952	2.23199	-3.8893	2.53435	2.23746	-3.72295	3.28851	2.22448	-4.01751	2.77182	-5.199613e+001	-6.148550e+002	-6.668511e+002
3300	0.396643	0.833964	0.924856	1.01057	0.378847	0.689987	1.1783	0.339686	0.39166	0.586081	0.555199	4.08252	-0.183272	-1.64223	-0.492042	1.15314	-4.01516	1.37064	0.114465	0.175644	0.18989	0.155772	0.97376	1.35934	1.43279	4.30201	0.0350527	-1.38923	-0.928368	1.72867	-3.46644	2.40073	2.13381	-3.26658	2.10293	0.463934	-2.73737	1.57021	0.829293	-2.47494	2.50388	1.51332	-4.01127	0.229004	1.54164	-3.7872	1.15178	2.12445	-2.99993	2.09212	1.89729	-3.15895	1.80002	-5.106365e+001	-6.222005e+002	-6.732641e+002
3350	0.653627	0.877071	0.948945	1.04788	0.4534	0.877568	1.06658	0.760221	0.769803	0.523802	0.833271	4.12009	-0.28027	-0.532139	-3.05045	1.49947	-4.58118	2.24252	0.408951	1.03563	0.109679	0.388799	0.603554	1.52404	1.19868	3.45531	0.732541	-0.386555	-2.67941	1.74461	-4.395	3.05685	2.25108	-4.5866	2.6613	0.814303	-3.29757	3.79471	1.30752	-3.39648	2.55197	1.91475	-4.06266	0.640596	1.92017	-3.62682	2.6752	2.80673	-3.29519	3.54819	1.77912	-4.36818	2.54192	-6.191888e+001	-6.274867e+002	-6.894056e+002
3400	0.625106	0.96466	0.964908	0.964802	0.494829	0.794864	0.676814	0.462486	0.444986	0.836445	0.855478	4.15663	0.269203	-1.43483	-2.8509	1.70829	-4.29857	3.89975	0.204816	0.35398	0.266535	0.141098	1.62346	1.77713	11.0056	3.84345	0.599607	-0.643515	-2.61024	1.55576	-4.04392	2.41791	1.73706	-4.29117	3.63847	0.419199	-3.39365	3.23058	1.24666	-4.0663	3.23153	1.92589	-4.16797	3.65856	1.47131	-3.98843	3.38799	2.38045	-3.41716	1.89958	2.80494	-4.1715	1.17155	-6.163174e+001	-6.212926e+002	-6.829243e+002
3450	0.787638	1.00634	0.704484	0.841448	0.373679	0.761156	0.773785	0.467879	0.510274	0.726999	0.652141	2.86118	-0.00854098	-1.12731	-2.77134	0.094827	-4.4698	4.19354	0.132861	0.330672	0.106399	0.152453	5.20943	0.645524	2.25456	3.09065	0.608031	-0.452326	-2.56813	1.55243	-3.58576	4.46227	3.20392	-3.7248	3.67557	0.474167	-3.44241	4.23137	1.81035	-3.85858	3.04777	0.845762	-3.78571	4.17999	2.56782	-3.73734	2.38973	2.39521	-4.28091	3.22197	3.0038	-3.47992	2.66436	-6.048124e+001	-6.214710e+002	-6.819522e+002
3500	0.595008	0.861429	0.936195	1.01716	0.496646	0.817534	0.68203	0.362057	0.329964	0.610657	0.981604	3.48933	0.453631	-0.817534	-3.65991	1.91104	-4.21792	4.44093	0.637948	0.0813794	0.0852113	0.238873	2.27982	0.914217	1.74824	3.71569	0.543446	-0.589815	-3.03554	1.46092	-3.85237	3.94037	2.53937	-4.4358	3.92272	1.02465	-3.54201	3.82482	2.04756	-4.19572	1.58475	1.55953	-4.28128	3.29877	1.32436	-3.90345	2.59708	2.08779	-3.27963	4.47173	2.16447	-3.74539	4.26586	-5.205299e+001	-6.208697e+002	-6.729227e+002
3550	0.633591	0.775139	0.86826	1.01114	0.476183	0.76836	0.922371	0.517024	0.395377	0.712898	0.780731	2.46035	0.358476	-0.500735	-3.27947	3.41338	-4.17487	3.23575	0.272178	0.114884	0.151018	0.14253	4.80338	1.19224	1.09719	3.29164	0.284738	-0.0611555	-2.60281	2.2764	-3.47905	4.55292	2.22389	-3.34794	3.51738	1.814	-3.17515	3.0593	3.28949	-2.90128	4.29401	1.73099	-4.26694	3.42979	  2.3	-3.42342	2.71125	3.69464	-3.26324	2.76545	3.11688	-4.0934	2.32126	-5.658273e+001	-6.184924e+002	-6.750751e+002
