iter	Ve_TotCTCOHmol(1)	Ve_TotLivTCOHmol(1)	Ve_TotBrnTCOHmol(1)	Ve_CPlasTCAmol(1)	Ve_CLivTCAmol(1)	Ve_CKidTCAmol(1)	Ve_CBrnTCAmol(1)	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	LnPrior	LnData	LnPosterior
32900	1.9535	0.684615	0.74601	2.05784	1.63944	2.80567	2.83726	0.894863	0.968925	0.810266	0.738794	0.463064	0.85425	0.735161	0.665113	0.350535	0.846665	0.54506	-1.52383	3.30288	-0.901404	0.117348	0.159963	1.1509	-1.75247	3.83415	-1.54604	-1.61871	3.42576	-2.09704	-1.85791	2.96167	-0.507419	-1.36291	2.83358	-1.96629	-3.276177e+01	-3.658621e+02	-3.986239e+02
33000	1.28429	0.760295	0.94771	2.76643	1.04786	2.54296	3.26834	0.980492	1.00639	0.676717	0.857431	0.591559	0.883543	0.603573	0.547128	0.44803	0.820172	0.522171	-1.51811	3.26815	-1.25223	0.13369	0.127472	2.54335	-2.692	3.50379	-1.63006	-1.52705	2.83338	-1.29934	-1.69421	3.67221	-0.870909	-1.38558	2.85955	-0.0576883	-3.785056e+01	-3.558038e+02	-3.936544e+02
33100	0.553641	0.517701	3.10385	3.10444	1.50646	2.39187	2.81423	1.03529	1.00972	0.484276	0.881096	0.521021	0.883274	0.805416	0.58182	0.886601	0.947588	0.419157	-1.72411	2.69274	0.937838	0.0775208	0.0636619	3.62554	-1.92351	2.89196	-0.583266	-2.04886	2.51744	-0.584347	-1.45548	2.75798	0.281838	-1.26571	2.66719	-0.984938	-3.416230e+01	-3.681093e+02	-4.022716e+02
33200	0.994403	0.710623	0.548307	1.69923	0.885868	2.59885	3.11768	0.985443	1.24372	0.601854	0.813312	0.452634	0.980356	0.784451	0.436168	0.531713	0.676613	0.362894	-1.86248	2.69008	-1.3121	0.174407	0.192431	1.99433	-1.90447	2.58634	-0.466879	-1.57731	2.99237	-1.09537	-2.15666	2.77472	-0.112435	-1.56025	2.82614	-0.419505	-3.121853e+01	-3.585080e+02	-3.897265e+02
33300	0.646259	0.525468	0.669191	2.99449	1.46201	2.13835	3.01814	1.0564	1.13641	0.565561	0.61103	0.458969	0.769773	0.884323	0.265799	0.534955	0.897032	0.379676	-2.04131	2.76857	1.33724	0.208802	0.274784	1.67131	-2.12556	2.21815	-0.0255072	-1.31417	2.85851	-0.716814	-2.53848	2.63337	-0.110713	-1.74632	1.46843	-0.623268	-4.001378e+01	-3.547712e+02	-3.947849e+02
33400	1.13942	1.664	0.653966	2.45599	0.799044	2.00697	3.09191	0.953758	1.19067	0.706037	0.753895	0.502301	0.814551	0.701441	0.576796	0.368435	0.905226	0.412808	-1.59401	2.50674	-0.503016	0.20486	0.0722654	1.05473	-2.20178	2.57127	-0.265497	-1.4164	2.50233	-0.751314	-2.18717	2.58999	0.236594	-0.977485	2.59195	-1.13538	-3.115828e+01	-3.566811e+02	-3.878394e+02
33500	1.01173	0.903753	1.34253	1.96494	0.873666	3.09442	3.03051	1.09132	1.06582	0.746815	0.605972	0.70998	0.872914	0.550932	0.525008	0.557124	0.920685	0.449617	-1.8119	3.37133	-1.69009	0.0497375	0.276875	2.17501	-2.07434	3.29791	-1.12271	-2.03067	3.93938	-2.95332	-1.97455	4.25066	-1.32674	-1.95654	3.69602	-3.27954	-3.577294e+01	-3.581636e+02	-3.939365e+02
33600	0.997062	1.02831	0.755279	2.76105	1.30309	2.66851	3.24115	1.19342	1.06196	0.61136	0.570909	0.491434	0.750859	0.627956	0.503557	0.351531	0.642895	0.490913	-1.93826	4.55242	-4.35781	0.124753	0.291692	5.41156	-2.52337	4.47531	-2.98586	-1.48133	    4	-1.97659	-1.97429	4.16549	-1.57084	-1.62806	4.51944	-3.31708	-3.455290e+01	-3.558721e+02	-3.904250e+02
33700	0.583131	0.482659	0.591754	2.02795	1.20465	2.75996	3.23158	1.0492	1.18548	0.671272	0.669865	0.586253	0.636178	0.884695	0.537061	0.605302	0.845452	0.586477	-2.42379	4.35821	-2.8485	0.094114	0.0794652	1.94254	-2.94401	4.43371	-2.23547	-2.57762	4.31982	-3.33858	-2.67632	4.45172	-2.29089	-2.32707	4.36967	-2.64661	-2.698104e+01	-3.637111e+02	-3.906922e+02
33800	0.706637	1.0845	1.08173	2.5929	1.20196	2.58692	2.89462	1.14241	1.06013	0.639204	0.609518	0.618816	0.731171	0.854133	0.340782	0.514021	0.896457	0.720756	-2.3392	4.17676	-3.12826	0.21681	0.382195	1.99253	-2.24093	3.58448	-1.39906	-1.817	4.24352	-2.62582	-2.03958	4.29343	-2.24852	-1.97248	4.5015	-3.67042	-3.608402e+01	-3.562326e+02	-3.923166e+02
33900	1.44193	1.65625	0.442849	2.49472	1.22721	2.68873	3.29699	1.08045	1.09705	0.811292	0.766867	0.546077	0.911526	0.513674	0.804705	0.293245	1.05939	0.380884	-1.86071	4.01115	-1.70845	0.0927654	0.126248	0.629966	-2.03571	4.53151	-2.49438	-1.6068	4.12959	-2.59509	-2.21115	4.51029	-1.72209	-1.65241	3.9311	-1.66251	-3.239315e+01	-3.649882e+02	-3.973814e+02
34000	0.697298	0.49971	0.595796	2.78149	2.29405	2.18136	3.21247	1.0361	1.05106	0.899836	0.605653	0.59908	0.887895	0.612224	0.324383	0.342596	0.701954	0.711842	-1.48649	4.17654	0.403542	0.173311	0.282625	1.44446	-2.17058	3.29003	-1.30832	-1.02267	3.77199	-1.57076	-1.80721	3.67066	-0.540223	-1.62269	2.25715	-0.212946	-4.356812e+01	-3.584307e+02	-4.019988e+02
34100	0.619488	1.61465	0.460213	3.00156	1.34205	2.64447	2.94023	1.07706	1.20407	0.585721	0.486009	0.452399	0.679335	0.864742	0.269381	0.368477	0.939894	0.48711	-1.53257	4.13605	-2.71916	0.0883784	0.152084	2.14296	-1.87978	4.39336	-2.27528	-1.58702	4.36794	-2.57374	-1.67139	3.75396	-0.784918	-1.29131	4.48599	-3.44283	-2.969247e+01	-3.634618e+02	-3.931543e+02
34200	0.885866	0.430107	0.884661	1.53799	0.979526	1.29951	3.12225	0.989209	1.03674	0.791664	0.588656	0.762146	0.796508	0.73535	0.349168	0.566219	0.733671	0.606235	-1.73691	3.63226	-1.9353	0.168102	0.129123	1.07455	-1.83101	3.86707	-1.80619	-1.70154	3.80786	-1.90846	-1.95956	3.44187	-0.531257	-2.17692	3.35678	-2.98589	-2.945293e+01	-3.611567e+02	-3.906096e+02
34300	0.738245	0.717786	0.966664	1.12726	0.70562	2.94722	3.23468	1.12015	0.971518	0.689088	0.698374	0.579203	0.767228	0.535585	0.541373	0.717965	0.786964	0.932545	-2.37771	3.2976	-0.966214	0.151344	0.20253	1.0729	-2.92363	3.2786	-2.78017	-2.09704	2.51463	-1.26377	-2.4475	3.30204	-0.932538	-2.57507	3.58471	-2.56624	-3.480764e+01	-3.633036e+02	-3.981112e+02
34400	0.329616	1.06367	1.08347	1.55702	1.09227	2.9393	2.76376	1.08137	1.04794	0.688809	0.915274	0.711114	0.872491	0.678052	0.329569	0.507188	0.596667	0.793191	-1.96222	4.10438	-2.55076	0.67308	0.271548	1.81979	-2.76421	4.16781	-3.01572	-1.4811	4.1899	-2.33426	-3.84885	3.59901	-3.9518	-1.6442	4.5834	-4.20814	-4.172865e+01	-3.611258e+02	-4.028545e+02
34500	0.663386	0.738463	0.527932	2.17762	1.12169	1.71848	3.28099	1.0046	1.24839	0.727558	0.709778	0.513214	0.772523	0.567388	0.446996	0.458787	0.757894	0.838668	-1.81136	3.67351	-2.59344	0.107863	0.16771	4.57598	-2.69148	3.91927	-3.26734	-1.4474	3.35926	-1.92594	-1.7948	4.28726	-1.24904	-1.46921	3.31047	-2.90075	-3.689271e+01	-3.575249e+02	-3.944176e+02
34600	0.993869	0.888284	0.598401	2.19826	0.759468	2.91452	3.21485	1.17728	1.06554	0.624103	0.924585	0.614423	0.684289	0.580149	0.45803	0.355179	0.651209	0.53763	-2.44121	4.21478	-2.49785	0.378996	0.123658	1.26991	-2.73226	4.33682	-3.05524	-1.5726	4.12574	-2.0995	-3.11286	4.05322	-3.79435	-1.42126	3.9781	-3.5324	-3.463592e+01	-3.573550e+02	-3.919909e+02
34700	0.711577	0.478113	0.978227	2.9353	1.39505	2.45369	2.86676	1.07199	1.1232	0.505013	1.05957	0.462361	0.812457	0.632437	0.257709	0.395513	0.930554	0.52986	-1.66986	4.39486	-1.54916	0.1599	0.360872	3.71771	-2.13419	3.76825	-1.58325	-1.58048	3.61308	-1.94919	-2.18842	4.31141	-1.27032	-2.00833	3.7665	-3.16577	-3.624376e+01	-3.594844e+02	-3.957282e+02
34800	1.25398	0.38382	1.43463	2.28744	0.874331	3.19903	2.74959	1.03553	1.21754	0.55139	0.757428	0.601382	0.725165	1.044	1.04887	0.45388	0.861243	0.678548	-1.60863	3.55466	-0.932407	0.115232	0.135942	1.01516	-1.86493	3.65802	-1.49028	-1.74852	3.54078	-1.50491	-1.33952	3.26103	0.0512674	-1.95643	2.91746	-2.5719	-3.372814e+01	-3.660764e+02	-3.998046e+02
34900	1.26364	1.72933	0.828857	2.81639	1.28109	2.17261	3.21052	1.06342	1.26751	0.583808	0.895551	0.711145	0.699831	0.736515	0.494739	0.503239	0.784595	0.739353	-2.40783	3.63396	-2.22124	0.0684885	0.0885268	0.915471	-2.36836	4.07874	-2.63944	-2.43187	4.02427	-2.91924	-2.37324	3.70087	-0.802607	-2.29036	3.52838	-1.88597	-3.108217e+01	-3.632969e+02	-3.943791e+02
35000	0.849024	0.721806	1.20201	2.4924	1.67846	3.28069	3.12208	1.04022	0.991814	0.700002	0.720973	0.594175	0.903841	0.734138	0.193016	0.534101	0.794124	0.68396	-1.81397	4.31754	-2.46108	0.147165	0.0766288	2.54564	-1.958	4.26598	-2.00044	-1.46615	3.91886	-1.65068	-2.22406	4.32676	-1.42028	-1.9042	4.25829	-3.03451	-3.067361e+01	-3.552550e+02	-3.859286e+02
35100	0.799028	1.88153	0.438623	1.56352	1.18039	3.00305	2.48452	0.956319	1.11206	0.757359	0.644182	0.667618	0.74455	1.24612	0.392232	0.69397	0.953809	0.710538	-2.48439	4.37942	-2.75453	0.131905	0.511418	1.91293	-2.17288	4.49323	-2.28201	-2.07641	2.80134	-1.80414	-2.4622	3.7319	-1.57523	-2.7128	2.77451	-0.320611	-4.131694e+01	-3.671999e+02	-4.085168e+02
35200	2.37728	0.741818	1.14061	2.92299	1.02198	2.05813	2.9979	0.966374	1.15857	0.58214	0.585435	0.414122	0.899846	0.810722	0.404799	0.595059	0.976204	0.820839	-2.05358	2.64299	-1.10338	0.106345	0.199244	1.16793	-2.11941	2.80987	-0.825426	-1.89462	2.89358	-1.27529	-1.95411	2.64844	-0.546225	-2.26946	2.83573	-1.29084	-3.067133e+01	-3.644868e+02	-3.951582e+02
35300	0.89549	0.907462	0.566533	2.45159	1.12985	2.14927	3.21661	1.10806	1.13182	0.886616	0.6679	0.672686	0.675513	0.613381	0.5807	0.655002	0.600094	0.670678	-2.52085	3.65489	-2.14079	0.0755275	1.25054	1.7776	-2.61346	3.47477	-1.35617	-1.88976	4.04581	-3.13856	-2.67796	2.61173	-3.28563	-2.30738	3.22431	-3.3899	-4.112550e+01	-3.674220e+02	-4.085475e+02
35400	0.40062	0.885185	0.912825	1.12918	1.40406	2.06563	3.08189	0.981782	1.00781	0.814014	0.85312	0.744985	0.79996	0.64331	0.61034	0.39256	0.856542	0.786148	-1.58486	2.74451	0.447976	0.103961	0.17406	1.70064	-1.88422	3.31045	-1.11763	-1.19668	2.91267	-0.928898	-1.91432	3.0996	1.78306	-1.55437	2.50129	-0.93379	-3.364625e+01	-3.650435e+02	-3.986898e+02
35500	1.04932	0.43376	0.399675	1.61637	1.55815	2.52875	3.21094	0.990129	1.1192	0.637123	0.808481	0.651617	0.740896	0.651431	0.401036	0.279852	0.893618	0.635642	-1.87242	3.8037	-1.32292	0.156748	0.352398	2.3761	-2.2348	3.4407	-1.40492	-1.33216	3.79586	-1.78802	-1.75283	3.6373	-0.416814	-1.51957	3.8997	-2.64998	-3.393055e+01	-3.550552e+02	-3.889857e+02
35600	0.901853	0.476222	0.484332	1.44009	1.96585	2.46485	3.20097	0.934938	1.15973	0.73043	0.828488	0.660428	0.848836	0.792356	0.300886	0.604272	0.703523	0.714999	-1.43918	3.07085	-1.50473	0.176734	0.135352	1.82122	-2.42951	3.03289	-1.54168	-1.89064	3.77638	-2.0144	-1.69281	2.84739	-0.615369	-1.14352	3.6052	-2.07332	-3.605987e+01	-3.608766e+02	-3.969365e+02
35700	0.687216	0.846095	1.29247	2.40442	1.0784	1.96189	3.08976	1.11928	1.03542	0.595968	0.644661	0.574548	0.71551	0.628207	0.514516	0.522194	1.03179	0.468434	-1.4618	4.22257	-4.45345	0.329721	0.204345	1.93182	-2.28284	3.94319	-1.74447	-1.44014	4.38321	-2.8095	-2.08073	4.07933	-1.79846	-1.19534	3.98053	-3.42663	-3.673379e+01	-3.578898e+02	-3.946236e+02
35800	1.27147	1.07175	1.62444	1.462	1.15155	2.72478	3.24727	0.982127	1.27886	0.732149	0.686947	0.668663	1.02695	0.876323	0.422291	0.593533	1.19019	0.627144	-1.8896	3.45575	-4.03437	0.213981	0.283736	2.11742	-2.80724	3.51266	-2.48632	-1.91995	3.94636	-2.76784	-2.40405	3.03919	-4.36255	-1.61508	3.73877	-3.51525	-3.848946e+01	-3.675505e+02	-4.060400e+02
35900	1.68048	0.397245	0.532333	2.03479	0.961431	2.57258	2.16743	1.1296	1.08433	0.751857	0.714859	0.624665	0.808932	0.974526	0.416786	0.491776	0.80453	0.71728	-1.65949	3.20847	0.209027	0.196529	0.0830471	4.39767	-1.63354	2.90826	-0.741911	-1.6119	3.45772	-2.06887	-2.21687	2.92073	-1.51731	-1.61879	2.86303	-3.51737	-3.676192e+01	-3.657188e+02	-4.024807e+02
36000	0.601267	0.974858	2.31631	2.76937	1.12901	2.64667	3.01572	0.865743	1.07553	0.853333	0.568464	0.525187	0.870416	0.876322	0.405702	0.405209	0.763814	0.735763	-2.14996	2.22831	0.416927	0.361812	0.159533	0.832777	-2.41648	2.44293	-0.743147	-1.56787	2.27869	-0.426588	-2.48427	2.55252	0.0802837	-1.78303	2.38706	0.311416	-3.568017e+01	-3.601473e+02	-3.958275e+02
36100	0.807348	0.945222	1.15195	1.36667	0.632838	2.92643	3.25257	1.15673	1.19897	0.578153	0.87816	0.735809	0.910995	0.770267	0.325655	0.528186	0.948163	0.486829	-1.85301	2.19156	0.0182775	0.2557	0.165919	3.1605	-1.9964	1.7219	0.724275	-1.34411	1.89097	0.437226	-2.32351	2.69674	0.365317	-2.13171	2.40557	-2.76248	-3.743783e+01	-3.601584e+02	-3.975962e+02
36200	1.03488	0.670534	1.01764	3.27584	1.13193	2.93965	2.52841	0.978806	1.14046	0.699982	0.522138	0.532048	1.00726	0.710796	0.207991	0.280243	1.12636	0.319548	-1.97283	1.45368	-0.128052	0.134113	0.144397	1.14737	-2.30091	1.5697	0.589421	-1.27085	1.26117	1.13048	-2.32608	1.59512	1.17007	-1.93414	1.53828	0.174987	-3.135502e+01	-3.589085e+02	-3.902635e+02
36300	0.709772	0.55178	1.04861	3.27216	0.998098	2.43254	3.21385	0.978407	1.02278	0.528472	0.632309	0.591031	0.954334	0.662518	0.344038	0.540875	0.867971	0.535699	-2.26616	2.38314	-3.11457	0.0983647	0.251365	3.59949	-2.81427	1.80303	-0.13531	-1.79564	2.59683	-0.527612	-2.45567	1.39901	-3.23201	-2.67728	1.2178	-1.12483	-4.233342e+01	-3.609278e+02	-4.032612e+02
36400	1.8209	0.568464	1.47596	1.8252	1.07116	2.24584	2.77005	1.03902	0.930236	0.623141	0.876837	0.521267	0.888234	1.00137	0.425941	0.43834	0.790623	0.688296	-1.7786	2.96842	-3.10064	0.446158	0.0902999	2.91867	-2.43505	3.20517	-1.41015	-1.66213	3.02231	-0.973039	-1.933	3.13424	0.242391	-2.03143	2.50626	-3.40383	-3.905741e+01	-3.599238e+02	-3.989812e+02
36500	0.624462	1.16136	1.67393	1.55152	1.92304	2.00804	3.17561	0.912667	0.970136	0.673153	0.769589	0.55803	0.924702	0.549536	0.485528	0.564427	0.815235	0.678174	-1.79506	2.76558	-1.1187	0.210493	0.199268	5.13863	-2.1027	2.2947	-1.49852	-1.61249	2.4294	-0.563924	-1.84497	2.13605	1.11487	-1.56236	2.6127	-0.584793	-3.836865e+01	-3.640130e+02	-4.023817e+02
36600	0.822115	0.775157	0.813866	2.31882	1.41603	2.48016	2.50075	1.07812	1.13499	0.716633	0.786756	0.636621	0.83798	1.34047	0.350291	0.603853	0.852922	0.459012	-2.18807	2.88409	-1.17462	0.0786444	0.154516	4.26687	-2.34324	2.67631	-0.492354	-1.90113	2.51893	-0.856924	-2.38439	2.45841	0.401533	-1.76351	3.43786	-3.60572	-3.642782e+01	-3.594041e+02	-3.958320e+02
36700	0.965044	0.724428	0.767699	1.06432	1.05302	2.74654	2.8117	1.14918	1.28738	0.586631	0.540871	0.575746	0.745217	0.950324	0.278259	0.3175	0.87629	0.438101	-1.52417	3.46873	-1.28349	0.291865	0.0392106	5.69125	-2.32347	3.56966	-1.46522	-1.20069	3.28489	-0.933746	-2.07859	3.57934	-0.72156	-1.46929	2.98835	-1.29736	-3.779180e+01	-3.583680e+02	-3.961598e+02
36800	1.12037	1.06889	1.00844	2.13994	1.19463	2.7601	3.10344	1.11091	1.03546	0.77057	0.659509	0.459819	0.830952	0.686222	0.241191	0.305536	0.766864	0.797438	-2.50187	3.17559	-0.655376	0.369375	0.119025	1.11507	-2.80338	2.8091	-1.4696	-1.73798	3.00612	-1.06968	-2.96081	3.10321	-0.58132	-1.76102	2.60504	-1.55185	-3.575524e+01	-3.592495e+02	-3.950047e+02
36900	0.753498	0.698871	0.865662	2.89296	1.11073	2.70578	3.11717	0.852364	1.06539	0.821665	0.925455	0.523773	0.71764	0.661283	0.290783	0.46541	0.671334	0.590764	-1.93612	2.47415	-0.409137	0.0801907	0.150928	2.65837	-2.13274	2.03518	-0.152465	-1.66354	2.5596	-0.962463	-1.83559	3.20485	-0.601109	-2.29305	2.93627	-1.37201	-3.313942e+01	-3.603734e+02	-3.935128e+02
37000	0.363991	0.587221	0.681219	2.99883	0.659697	2.10322	2.73747	0.954492	1.00174	0.682134	0.871521	0.551441	0.789732	1.00531	0.582033	0.803975	0.893889	0.540282	-2.64999	1.76218	-0.425579	0.21345	0.174422	0.555339	-2.12178	1.97134	-0.22922	-1.81448	2.00987	-0.248352	-2.98631	2.32241	-0.523887	-3.07404	1.64677	0.361436	-3.494564e+01	-3.651529e+02	-4.000986e+02
37100	1.73248	0.59525	1.01054	2.65001	0.966063	2.33937	3.24928	0.930148	1.0294	0.707376	0.755458	0.775552	0.809397	0.936884	0.601847	0.745214	0.988685	0.74071	-2.14021	2.09528	-1.4713	0.20468	0.107864	6.45331	-2.56457	1.96173	-0.405693	-2.27573	1.89994	0.0254709	-2.22162	1.87431	1.47221	-1.97234	2.31397	0.591121	-3.828470e+01	-3.647160e+02	-4.030007e+02
37200	0.852605	1.55518	0.452534	1.70198	0.870756	2.75922	3.08921	0.961016	1.085	0.604858	0.638959	0.665021	0.859385	0.818426	0.305586	0.523139	1.02191	0.523372	-2.19457	0.534756	0.640034	0.602943	0.132641	1.79426	-2.26126	0.95143	1.07283	-1.59344	0.827108	1.18039	-2.94226	0.772543	0.795096	-2.5787	0.47472	-0.9111	-3.684193e+01	-3.557232e+02	-3.925651e+02
37300	0.562894	0.583335	0.727756	3.08673	1.03023	2.12164	2.64335	1.00594	1.09588	0.732033	0.655259	0.57865	0.76516	0.633458	0.304252	0.361298	0.808692	0.412749	-2.03435	0.891066	0.484642	0.221072	0.104849	1.7988	-2.37648	1.03175	1.1836	-1.54362	1.36138	0.749117	-2.76236	1.24922	0.993032	-2.18649	1.09746	0.0117414	-3.161659e+01	-3.543676e+02	-3.859842e+02
37400	0.572905	0.756699	0.903502	1.90397	1.34527	2.09158	3.17279	1.08532	1.07296	0.766105	0.795926	0.510275	0.998034	1.16757	0.461647	0.464121	0.707506	0.718339	-2.2206	1.93079	3.1681	0.197149	0.114389	4.32188	-2.39063	2.59268	-0.952816	-1.1442	2.16011	-0.122162	-2.4349	1.18247	0.183813	-2.0458	2.20421	-1.21605	-4.611858e+01	-3.590027e+02	-4.051213e+02
37500	0.852139	0.761857	0.614503	1.80076	1.74425	2.13752	2.82857	0.940509	1.07918	0.675436	0.802035	0.437773	0.998889	0.599306	0.498399	0.400908	0.623728	0.599788	-1.82409	2.09382	-0.686069	0.0655833	0.14088	2.51062	-2.09411	2.34364	-0.488371	-1.48854	2.50346	-0.94182	-2.34967	2.22864	-0.226105	-1.81779	2.42163	-0.260554	-3.214195e+01	-3.608839e+02	-3.930259e+02
37600	0.817972	0.800362	0.489069	1.37334	1.21403	2.7865	2.72693	1.08626	1.10334	0.591824	0.650642	0.558857	0.836743	0.792258	0.36743	0.322708	1.0929	0.509387	-2.48192	2.13975	0.56071	0.0794665	0.126495	8.11257	-2.34231	2.02022	0.0394661	-1.63443	1.93705	-0.0011479	-2.64458	1.7949	0.94741	-1.99897	2.65799	-2.39585	-3.948716e+01	-3.559337e+02	-3.954208e+02
37700	0.644371	1.33853	1.06232	2.27463	1.39628	3.06491	3.21025	0.930519	1.15473	0.669394	0.540563	0.725372	0.736074	0.584755	0.304989	0.447864	0.919078	0.406423	-1.94255	2.02526	-0.422908	0.209058	0.0837866	0.587731	-2.05319	2.46057	-0.420698	-1.89746	2.36491	-0.693784	-2.5479	1.92106	0.860599	-1.55019	2.59501	-0.904999	-3.531800e+01	-3.575684e+02	-3.928864e+02
37800	0.916086	0.897471	1.51536	2.93346	1.45361	2.8922	2.81234	0.994974	1.08553	0.818787	1.10699	0.568674	1.03386	0.735875	0.282529	0.422217	0.774373	0.509894	-1.96654	1.84188	1.06908	0.109477	0.130459	3.01632	-1.86201	1.43942	0.905048	-1.92869	1.72917	0.186339	-2.31561	1.75225	1.06862	-1.28624	2.00149	-0.46334	-3.478917e+01	-3.617895e+02	-3.965786e+02
37900	0.869002	0.508986	1.46496	2.04391	1.62264	1.83391	3.09826	1.06516	1.23344	0.703644	0.760823	0.563261	0.715477	0.849256	0.368577	0.866951	0.870073	0.62947	-2.27264	1.03481	0.388205	0.0672209	0.246891	4.88413	-2.44494	0.424862	0.948545	-2.12964	1.02717	-0.265231	-2.70191	0.905023	-4.36883	-2.43184	0.747318	0.0522205	-3.878877e+01	-3.646956e+02	-4.034844e+02
38000	1.4749	0.55105	1.36909	1.30067	1.42588	2.58702	3.22227	1.0004	1.08522	0.603223	0.763075	0.560944	0.756753	0.672063	0.618685	0.524816	0.99269	0.652313	-2.08605	1.95405	3.44947	0.0876153	0.127042	11.3172	-1.83493	2.32575	-0.00806538	-2.20778	2.22204	-1.20574	-2.01033	1.98861	0.73546	-1.93294	2.49919	-0.222693	-3.865363e+01	-3.593786e+02	-3.980323e+02
38100	1.47524	2.94482	0.412125	1.46942	1.55141	1.73723	2.39778	0.967951	0.991105	0.818278	0.730508	0.539665	0.847186	0.91563	0.611209	0.620427	0.726467	0.427745	-2.62971	1.94879	-4.12149	0.0704452	0.131147	4.57583	-2.74177	2.02126	-0.399239	-2.43249	1.82062	-1.17789	-2.79305	1.44204	-4.02562	-2.61231	1.03631	-3.56371	-3.632361e+01	-3.737120e+02	-4.100356e+02
38200	0.557415	0.58664	1.15613	2.1183	0.977563	2.55054	3.07762	1.07051	1.0547	0.813323	0.823808	0.522926	0.849694	1.08621	0.503264	0.368878	0.865828	0.744004	-1.75453	1.52156	0.0933729	0.541642	0.212423	3.36129	-2.38254	0.745613	0.840724	-1.62407	1.76858	-0.645984	-1.99743	1.75826	0.734864	-1.70476	1.48341	0.656118	-4.016804e+01	-3.590283e+02	-3.991963e+02
38300	0.556177	1.96643	0.553163	3.08066	1.23577	2.33527	3.23438	1.05844	0.987973	0.665783	0.678875	0.476079	0.701327	0.685823	0.532759	0.403687	1.10259	0.338529	-1.91548	2.16965	0.638046	0.186176	0.295667	4.02853	-2.16411	1.1756	1.14223	-1.77805	2.66184	-0.727527	-2.2914	1.99877	0.902065	-1.39694	3.07707	-0.298296	-3.986405e+01	-3.576968e+02	-3.975609e+02
38400	1.31749	1.11285	0.803646	2.56981	1.14794	2.8888	3.28199	1.12143	1.05451	1.05965	0.764163	0.51014	0.806133	0.937618	0.394048	0.418387	0.990559	0.580919	-1.52405	2.36802	-1.18948	0.126452	0.232106	2.15197	-2.17689	2.73166	-0.498327	-1.48235	2.83737	-0.5139	-1.06533	2.37639	1.00465	-1.7162	2.75936	-2.55228	-3.784927e+01	-3.604092e+02	-3.982584e+02
38500	0.598162	1.88753	0.63167	2.67889	0.765898	3.21818	3.2453	0.951934	1.20812	0.599766	0.666522	0.765432	0.775996	0.985423	0.417451	0.616997	0.722393	1.08196	-2.22642	2.37938	-2.12075	0.0641734	0.11155	4.50154	-2.87573	1.97095	-1.40061	-2.27358	2.61625	-4.55448	-2.32673	2.35474	-3.1727	-2.19961	2.70314	-3.78432	-3.662307e+01	-3.663779e+02	-4.030010e+02
38600	1.04597	1.11853	0.417825	2.55881	1.17363	2.14381	3.23047	1.06762	1.14192	0.614423	0.861079	0.654288	0.734388	0.819668	0.460517	0.550823	0.797487	0.600188	-1.89434	3.02014	-0.808602	0.176275	0.155654	1.55156	-2.21387	2.78027	-0.749511	-2.10169	2.6751	-1.65383	-1.6929	2.89174	0.340422	-1.89237	2.9524	-0.390172	-3.172035e+01	-3.571322e+02	-3.888525e+02
38700	0.987711	1.49564	0.444172	2.24467	0.920737	2.71957	3.17045	1.11001	1.03981	0.572901	0.59964	0.55439	0.739394	0.750187	0.443421	0.543972	0.71069	0.566177	-2.03825	3.39511	-1.38239	0.201565	0.139366	1.05066	-2.27888	3.35722	-1.86688	-1.40164	3.32872	-1.32276	-2.24087	3.08707	-0.515817	-1.67618	3.49488	-2.44993	-3.163809e+01	-3.550029e+02	-3.866410e+02
38800	1.65288	0.717328	1.22702	1.16661	1.08157	3.00626	3.10877	0.85702	1.1136	0.641929	0.888564	0.569456	0.920473	0.610688	0.582751	0.624228	0.790935	0.517052	-2.1806	3.83865	-2.3095	0.0587365	0.14538	2.77148	-2.27625	3.84717	-1.90383	-2.01966	3.21924	-1.3159	-2.42824	3.91056	-1.34088	-2.13232	4.30127	-3.48369	-3.248704e+01	-3.621427e+02	-3.946298e+02
38900	1.03545	0.851358	1.78093	2.74311	1.11437	3.24915	3.12694	1.13169	1.13154	0.692515	0.657478	0.572226	0.773343	0.999576	0.342059	0.360838	0.809608	0.421711	-1.87136	3.87922	-2.68845	0.439169	0.0701728	2.72697	-2.39854	3.78802	-1.77947	-1.50176	4.30568	-2.00991	-2.46046	3.74289	-1.20921	-1.5564	4.03146	-2.26593	-3.670646e+01	-3.526865e+02	-3.893930e+02
