iter	M_lnPC_stom(1)	M_lnPC_jeju(1)	M_lnPC_colon(1)	M_lnFu_jeju(1)	M_lnV_central(1)	M_lnVmax_vitro(1)	M_lnKm_vitro(1)	M_lnKmet(1)	M_lnKc2p(1)	M_lnKp2c(1)	V_lnPC_stom(1)	V_lnPC_jeju(1)	V_lnPC_colon(1)	V_lnFu_jeju(1)	V_lnV_central(1)	V_lnVmax_vitro(1)	V_lnKm_vitro(1)	V_lnKmet(1)	V_lnKc2p(1)	V_lnKp2c(1)	Ve_lnC_central(1)	lnPC_stom(1.1)	lnPC_jeju(1.1)	lnPC_colon(1.1)	lnFu_jeju(1.1)	lnV_central(1.1)	lnVmax_vitro(1.1)	lnKm_vitro(1.1)	lnKmet(1.1)	lnKc2p(1.1)	lnKp2c(1.1)	lnPC_stom(1.1.1)	lnPC_jeju(1.1.1)	lnPC_colon(1.1.1)	lnFu_jeju(1.1.1)	lnV_central(1.1.1)	lnVmax_vitro(1.1.1)	lnKm_vitro(1.1.1)	lnKmet(1.1.1)	lnKc2p(1.1.1)	lnKp2c(1.1.1)	lnPC_stom(1.1.2)	lnPC_jeju(1.1.2)	lnPC_colon(1.1.2)	lnFu_jeju(1.1.2)	lnV_central(1.1.2)	lnVmax_vitro(1.1.2)	lnKm_vitro(1.1.2)	lnKmet(1.1.2)	lnKc2p(1.1.2)	lnKp2c(1.1.2)	lnPC_stom(1.1.3)	lnPC_jeju(1.1.3)	lnPC_colon(1.1.3)	lnFu_jeju(1.1.3)	lnV_central(1.1.3)	lnVmax_vitro(1.1.3)	lnKm_vitro(1.1.3)	lnKmet(1.1.3)	lnKc2p(1.1.3)	lnKp2c(1.1.3)	lnPC_stom(1.1.4)	lnPC_jeju(1.1.4)	lnPC_colon(1.1.4)	lnFu_jeju(1.1.4)	lnV_central(1.1.4)	lnVmax_vitro(1.1.4)	lnKm_vitro(1.1.4)	lnKmet(1.1.4)	lnKc2p(1.1.4)	lnKp2c(1.1.4)	lnPC_stom(1.1.5)	lnPC_jeju(1.1.5)	lnPC_colon(1.1.5)	lnFu_jeju(1.1.5)	lnV_central(1.1.5)	lnVmax_vitro(1.1.5)	lnKm_vitro(1.1.5)	lnKmet(1.1.5)	lnKc2p(1.1.5)	lnKp2c(1.1.5)	lnPC_stom(1.1.6)	lnPC_jeju(1.1.6)	lnPC_colon(1.1.6)	lnFu_jeju(1.1.6)	lnV_central(1.1.6)	lnVmax_vitro(1.1.6)	lnKm_vitro(1.1.6)	lnKmet(1.1.6)	lnKc2p(1.1.6)	lnKp2c(1.1.6)	lnPC_stom(1.1.7)	lnPC_jeju(1.1.7)	lnPC_colon(1.1.7)	lnFu_jeju(1.1.7)	lnV_central(1.1.7)	lnVmax_vitro(1.1.7)	lnKm_vitro(1.1.7)	lnKmet(1.1.7)	lnKc2p(1.1.7)	lnKp2c(1.1.7)	lnPC_stom(1.1.8)	lnPC_jeju(1.1.8)	lnPC_colon(1.1.8)	lnFu_jeju(1.1.8)	lnV_central(1.1.8)	lnVmax_vitro(1.1.8)	lnKm_vitro(1.1.8)	lnKmet(1.1.8)	lnKc2p(1.1.8)	lnKp2c(1.1.8)	lnPC_stom(1.1.9)	lnPC_jeju(1.1.9)	lnPC_colon(1.1.9)	lnFu_jeju(1.1.9)	lnV_central(1.1.9)	lnVmax_vitro(1.1.9)	lnKm_vitro(1.1.9)	lnKmet(1.1.9)	lnKc2p(1.1.9)	lnKp2c(1.1.9)	lnPC_stom(1.1.10)	lnPC_jeju(1.1.10)	lnPC_colon(1.1.10)	lnFu_jeju(1.1.10)	lnV_central(1.1.10)	lnVmax_vitro(1.1.10)	lnKm_vitro(1.1.10)	lnKmet(1.1.10)	lnKc2p(1.1.10)	lnKp2c(1.1.10)	lnPC_stom(1.1.11)	lnPC_jeju(1.1.11)	lnPC_colon(1.1.11)	lnFu_jeju(1.1.11)	lnV_central(1.1.11)	lnVmax_vitro(1.1.11)	lnKm_vitro(1.1.11)	lnKmet(1.1.11)	lnKc2p(1.1.11)	lnKp2c(1.1.11)	lnPC_stom(1.1.12)	lnPC_jeju(1.1.12)	lnPC_colon(1.1.12)	lnFu_jeju(1.1.12)	lnV_central(1.1.12)	lnVmax_vitro(1.1.12)	lnKm_vitro(1.1.12)	lnKmet(1.1.12)	lnKc2p(1.1.12)	lnKp2c(1.1.12)	LnPrior	LnData	LnPosterior
56900	0.404663	-1.95492	-1.12167	-1.67106	1.1124	0.47453	4.85063	-3.95107	1.72691	1.26086	0.35428	0.0588664	0.113252	0.0734985	0.840611	0.181911	0.145376	0.0695978	0.587764	0.210908	0.0290867	0.394884	-2.14777	-1.51894	-1.93018	1.61389	1.04834	4.6545	-3.73991	2.08979	0.713684	-0.183629	-2.15025	-1.24739	-2.12257	1.10477	0.984821	5.25213	-3.22923	1.63978	0.41874	-0.234117	-2.194	-0.71775	-2.20118	1.93369	0.821808	4.85166	-3.81975	0.644787	0.778599	1.0984	-2.12068	-1.37419	-1.56166	0.107574	0.764906	4.67023	-3.55147	1.92727	0.192947	0.369718	-1.87626	-1.61053	-1.77565	2.21276	0.860065	5.36347	-3.3562	0.103134	1.45516	-0.55444	-2.24497	-1.36301	-1.85056	1.07887	1.26084	4.73747	-3.81734	1.01167	0.489419	1.7249	-2.07233	-1.70338	-1.98137	0.259454	1.26366	4.94801	-3.99378	1.87197	0.248782	0.108627	-2.29355	-1.753	-1.81379	1.8508	0.88264	4.69732	-3.69579	0.525662	1.11064	0.309478	-1.9234	-1.53727	-1.67326	1.85837	0.742494	5.20106	-3.36979	0.170499	0.404432	-0.204058	-1.72825	-1.30375	-1.99504	1.88338	0.791735	4.79171	-3.2104	1.44541	1.23313	0.727825	-2.08461	-1.9669	-2.02322	2.00598	0.788937	4.67381	-3.34803	1.53143	1.4844	0.982863	-2.09764	-1.31131	-1.68953	0.858419	0.719259	4.6277	-3.67829	2.12017	1.02795	-0.219626	-2.19213	-1.72368	-1.67643	-0.223264	0.789332	4.61205	-3.28725	2.08976	-0.219216	-5.412612e+01	4.977966e+01	-4.346461e+00
57000	-0.753934	-1.88081	-1.54331	-1.77877	2.14571	0.675773	5.73156	-3.20306	1.94928	0.768785	0.175402	0.112908	0.100021	0.130302	0.759806	0.0823526	0.169217	0.280483	1.32522	0.767027	0.0274173	-0.789282	-1.76513	-1.67876	-1.92158	1.6525	0.874392	5.01857	-3.33974	1.81458	0.910595	-0.72383	-1.66912	-1.84261	-2.20321	1.65721	0.486896	5.08055	-3.36476	1.02994	0.427453	-0.363879	-1.98744	-1.42047	-2.16943	2.10406	0.690011	5.04434	-3.97495	1.52774	1.79591	-0.276484	-1.6108	-1.87542	-1.94288	0.452455	1.02656	5.06788	-3.81205	2.29711	0.564911	-1.00245	-2.2049	-1.61515	-1.58104	1.9895	1.07089	5.46034	-3.00962	0.152286	1.7977	-1.24704	-2.12089	-2.03672	-1.86335	1.11869	1.09697	4.98467	-2.49546	1.16228	0.368267	-1.07529	-2.02667	-1.26771	-2.27523	0.472935	1.06463	4.63554	-3.32911	2.20899	0.677716	-1.83639	-1.9143	-1.56256	-1.88049	2.0368	0.682855	5.03578	-3.24836	1.53131	2.01328	-0.000791282	-1.71506	-1.51619	-2.01701	1.98228	0.85673	5.25305	-3.65389	1.0918	1.31777	-1.20162	-1.51055	-1.77002	-1.69416	1.62612	0.70198	5.11572	-3.12926	2.20514	1.23108	-0.510465	-2.29758	-1.98737	-1.49817	2.07683	0.922664	5.00546	-3.52236	0.132728	1.48337	-0.593647	-1.8784	-1.70186	-2.05845	1.51083	0.723444	4.72963	-2.94702	1.55602	0.940479	-0.650861	-1.99002	-1.70153	-1.35276	0.111681	0.546026	5.1345	-3.06029	2.07927	-0.109478	-6.328840e+01	5.239906e+01	-1.088934e+01
57100	-0.520908	-1.77139	-1.42695	-1.66502	2.2084	0.123951	4.98789	-3.91428	1.2797	1.8766	0.182448	0.0466401	0.425041	0.0616606	0.375757	0.0935678	0.12412	0.221737	0.374145	0.423277	0.0250331	-0.35562	-2.10023	-0.803492	-1.7237	1.33699	0.805541	4.93408	-3.93549	1.37126	1.24437	-0.458054	-2.24437	-1.1387	-1.90763	0.904391	0.716446	5.05038	-3.70747	1.88981	0.561532	0.122448	-2.04581	-0.517545	-1.87681	1.79818	0.802102	5.25842	-3.79511	1.73922	1.69614	-0.0803289	-2.01673	-1.44274	-1.79475	0.17074	1.21898	5.00666	-3.22595	2.11898	0.211008	-0.483314	-1.96306	-0.808761	-1.46745	2.03652	1.12207	5.81659	-3.45808	1.3267	2.22542	-0.516737	-2.17498	-1.15886	-1.82877	0.853651	1.19739	4.94291	-3.40759	1.86495	0.980739	-0.487848	-1.62831	-1.17848	-1.87828	0.917321	0.911753	5.07989	-3.80693	2.13786	0.971105	-0.422941	-2.0868	-1.56717	-1.68654	1.92481	0.706445	4.86711	-3.70218	0.714871	1.94398	-0.692653	-2.04777	-0.844173	-1.85499	1.61808	0.642922	4.96458	-3.06592	0.584229	0.531808	-0.149813	-2.22922	-0.013804	-1.40413	1.892	0.680326	4.78581	-3.73226	0.973275	1.32588	-0.124944	-1.99354	-0.84334	-1.72782	1.74731	1.1836	5.21853	-3.73807	1.80384	1.78442	-0.773509	-1.95997	-1.40192	-1.42948	0.942325	0.667784	5.01068	-3.55195	2.2024	1.05184	-0.660926	-2.09209	-1.54487	-1.59364	0.00251383	0.637053	4.83021	-3.35361	2.12695	-0.0290071	-4.980628e+01	5.764994e+01	7.843667e+00
57200	0.164752	-2.17371	-1.59834	-1.57357	1.42886	0.711791	5.05269	-3.50143	2.08387	0.801735	0.211385	0.113748	0.128364	0.099261	0.336555	0.0626501	0.0364719	0.0429491	0.150044	0.449856	0.0267893	0.106259	-2.11812	-0.748458	-1.93488	1.50922	0.856778	4.99866	-3.69133	1.74771	1.51725	-0.317893	-1.99151	-0.755584	-2.01703	1.08025	0.677399	5.11641	-3.57115	1.83831	0.583453	-0.41802	-2.17616	-0.998415	-1.79433	1.96173	0.679936	5.16197	-3.6408	0.94686	1.17482	0.331848	-2.10176	-1.17227	-1.98539	0.279578	1.35316	4.89908	-3.5259	2.01092	0.313426	-0.174495	-2.19707	-0.368446	-1.62155	1.46255	0.789332	4.87368	-3.8749	1.34761	1.70857	-0.0869901	-2.01968	-0.844545	-1.81042	1.12708	0.756978	4.65132	-3.53636	1.63509	1.09614	0.24257	-1.92378	-0.72317	-1.76541	0.765515	0.907386	4.95403	-3.79959	1.27118	0.102995	-0.548685	-1.99731	-0.480363	-1.95712	1.62856	0.92946	4.93242	-3.48339	2.07496	2.03465	0.580993	-2.01343	-0.771627	-2.17559	1.52741	1.04607	4.9533	-3.52882	1.6697	1.89362	1.14538	-2.00675	-1.27811	-1.47137	1.53479	0.864837	4.84675	-3.66013	1.86026	1.99661	-0.217997	-2.04107	-0.925728	-2.18747	2.0727	1.45623	4.99914	-3.56821	1.39548	1.95521	-0.384899	-2.0644	-1.46759	-1.36385	1.0271	0.904808	5.18605	-3.89507	2.29634	1.6422	0.376368	-1.86725	-1.38978	-1.95179	0.317119	1.01869	5.13807	-3.97605	1.97208	0.108269	-3.412652e+01	4.681578e+01	1.268927e+01
57300	-2.10118	-2.1545	-1.43064	-2.30583	0.816352	0.698837	4.82911	-3.73462	1.37948	0.150717	0.272102	0.0887511	0.380629	0.0368169	0.52409	0.098499	0.0407679	0.161398	0.661704	1.09815	0.0188371	-1.33644	-2.24509	-1.61454	-1.91011	1.16769	0.919809	4.8872	-3.91813	2.18217	1.26011	-1.41385	-2.27575	-1.36941	-1.77311	1.0141	0.612659	5.02074	-3.86654	1.69811	0.611866	-2.28491	-2.08777	-1.57156	-1.84038	1.76719	0.475084	4.96302	-3.70853	2.29646	2.02361	-1.23717	-2.07829	-0.122595	-1.68465	-0.219304	1.15232	4.81617	-3.50993	2.14001	-0.111261	-1.14297	-2.11788	-1.82653	-1.93451	1.78929	1.04048	4.92959	-3.76437	1.29381	2.22061	-1.86677	-1.84792	-1.38289	-1.90418	1.06931	0.846195	4.72722	-3.90175	1.59984	0.640016	-0.897953	-1.69431	-0.873584	-1.67351	0.858466	0.772914	5.12274	-3.93854	2.05247	0.651681	-0.683665	-2.18743	-1.37993	-1.72309	1.56781	1.05777	5.08754	-3.47818	1.97539	1.95646	-0.581385	-2.23337	-1.9699	-1.61994	1.29329	0.510203	4.83424	-3.41486	2.06209	1.7353	-2.28254	-1.79587	-1.22148	-1.83616	1.83999	1.07281	4.94006	-3.70741	1.24101	1.30949	-1.23416	-2.17441	-1.77539	-1.8235	1.83169	1.21353	4.95232	-3.81064	1.69189	2.07395	-1.11253	-2.17093	-1.67772	-2.10649	1.09968	1.11896	4.61716	-3.79031	1.96483	1.20059	-1.44641	-2.11271	-2.01046	-1.45242	0.0119407	0.613372	4.85063	-3.86379	2.12099	0.0544474	-4.529727e+01	6.163639e+01	1.633913e+01
57400	-0.0278355	-2.27088	-1.19583	-2.15714	2.09841	0.85392	4.70944	-3.72822	2.27729	0.918845	0.471083	0.151059	0.84772	0.0551433	0.870411	0.0707511	0.087835	0.0721218	0.0621744	0.506953	0.0240379	-0.509668	-2.12648	-1.71969	-2.00568	1.25062	0.84938	4.82548	-3.36045	2.16596	1.39749	-1.26587	-2.28706	-2.14891	-1.94014	1.01535	0.738424	5.08017	-3.02703	2.09062	0.829734	-0.966248	-2.22826	-1.50912	-1.88111	1.81325	0.724889	5.23662	-3.02704	1.87465	1.67694	-0.102032	-1.53382	-0.374449	-2.38625	0.298409	1.18595	4.81115	-3.28078	2.09004	0.0684344	-0.64188	-2.05963	-1.65134	-1.97325	1.32779	0.995868	4.8313	-3.55189	1.9158	1.67659	-0.533175	-1.8615	-1.35737	-2.18726	0.978726	0.996637	4.61233	-3.45218	2.01649	1.12844	-1.11564	-2.00441	-1.50197	-1.73671	0.381132	0.773932	4.73216	-3.38648	2.03953	0.264612	-1.3045	-1.69732	-1.91541	-2.02887	1.8962	0.966006	5.35516	-2.84698	2.22721	2.14281	-1.36675	-2.08735	-1.68052	-1.85881	1.51758	0.57079	4.81191	-3.41992	2.24918	2.02755	-0.688652	-1.6633	-1.68189	-1.98327	2.0644	0.95283	4.97453	-3.23308	1.96706	2.10831	0.12265	-1.9771	-1.67725	-2.20961	1.77942	1.17284	4.79691	-3.59978	2.00808	1.81931	-1.84894	-2.28485	-1.44655	-1.84882	0.735387	0.910178	4.69477	-2.59422	2.09692	0.643185	-0.747938	-1.95689	-2.20333	-1.7161	0.119921	0.895561	5.16093	-3.32027	2.06087	-0.266404	-4.257383e+01	5.926746e+01	1.669364e+01
57500	-0.818976	-2.25179	-1.7926	-2.0199	1.91235	0.611002	5.26441	-3.78472	2.00485	1.38441	0.0911587	0.369546	0.158072	0.0438784	0.290379	0.073147	0.103617	0.109679	0.149264	0.433618	0.0281828	-1.04376	-2.1942	-1.95788	-2.0701	1.72068	0.800526	4.8161	-3.31383	2.26839	1.67574	-1.07771	-1.75695	-1.84616	-1.96139	1.24926	0.6459	5.32754	-3.95829	1.77578	0.630125	-0.451987	-2.00329	-2.12033	-1.81268	1.73272	0.427351	5.00926	-3.14854	1.98571	1.40058	-0.801829	-1.55968	-2.25322	-2.03546	0.269995	1.19965	5.08957	-3.7978	2.27232	0.217629	-1.32999	-1.68666	-1.69437	-2.02421	1.63219	0.692139	4.9973	-3.49144	1.89396	1.67148	-0.557838	-2.19538	-1.15417	-1.98026	1.18269	1.10392	4.73688	-3.17722	2.0328	1.77888	-0.589951	-1.5767	-1.91446	-2.04688	0.903987	0.783534	5.03595	-3.17405	2.12895	0.77494	-0.915087	-1.9639	-1.80675	-1.90678	1.67743	0.911661	5.05794	-3.09226	1.8611	2.05929	-0.855834	-1.87817	-1.90658	-2.51645	1.91277	0.978834	5.00579	-3.30884	1.02983	1.3624	-1.42862	-2.00556	-2.05486	-2.25273	2.20368	1.09084	5.21305	-2.41056	2.12005	1.90828	-0.869599	-1.90673	-2.06833	-2.17324	1.90487	0.993453	4.81703	-3.16421	2.05093	2.22075	-1.00539	-1.61046	-2.13987	-2.1494	1.21641	0.933042	4.93015	-3.25237	2.1381	1.1576	-1.54956	-1.80174	-2.15552	-1.79564	0.411855	0.819869	5.11195	-2.83966	2.03427	0.0717173	-3.358713e+01	4.584415e+01	1.225702e+01
57600	-0.0420741	-1.33492	-2.04929	-1.28543	1.88013	0.841053	5.43991	-3.4003	1.97213	0.291705	0.167586	0.177068	0.0377858	0.0962393	0.201096	0.0377446	0.1459	0.0586999	0.151682	0.332795	0.0230509	-0.88974	-1.7315	-1.85906	-2.06116	1.46105	0.935997	5.13834	-2.91898	2.25861	1.01939	-0.593639	-1.46821	-1.64393	-2.42307	1.26978	1.13152	5.97423	-3.14444	2.23646	0.641705	-0.755108	-1.95689	-2.11742	-2.09388	1.87014	0.420073	5.02878	-2.98505	2.15279	1.73927	-1.62565	-1.29263	-1.93438	-2.23848	0.541907	0.975877	4.99748	-2.60289	2.29101	0.357363	-1.28512	-1.69598	-2.0455	-2.08295	1.89366	1.00304	5.65324	-2.79554	1.81335	1.69992	-0.468771	-1.71256	-1.97259	-1.99938	1.45366	0.879062	4.88574	-3.31944	1.52856	1.12585	-0.956152	-1.85154	-1.94181	-2.24229	0.944195	1.05229	4.83498	-3.09846	1.87059	0.593539	-1.11271	-1.97091	-1.82309	-1.86861	1.67966	0.981158	5.00203	-3.12709	2.00641	1.95749	-1.03645	-1.33654	-2.05046	-2.37298	1.99648	0.935147	5.61959	-2.66023	2.12702	1.98697	-0.426713	-1.39732	-1.77511	-2.26811	1.73957	0.958619	5.04043	-2.50695	2.20812	1.49904	-0.823991	-1.81714	-1.84233	-2.07864	1.91084	1.1687	5.01344	-3.13287	2.15013	2.09972	-0.662999	-1.5384	-1.84806	-2.22061	1.18868	1.02833	5.08104	-2.99357	2.07038	0.974826	-1.18462	-1.38217	-2.07249	-1.99889	0.203842	0.682396	5.1941	-2.99244	2.072	-0.308699	-3.215895e+01	5.228085e+01	2.012190e+01
57700	-2.06285	-2.04966	-2.19785	-2.32666	1.04212	0.655613	4.76745	-3.63217	1.49901	-0.591984	0.38207	0.130753	0.126252	0.0491344	0.345567	0.222319	0.0694096	0.0847697	0.0908278	0.918749	0.0259436	-1.67665	-1.47254	-2.28082	-2.16053	1.30739	0.923397	4.96839	-3.50355	1.98329	1.41214	-1.74033	-1.97478	-2.18532	-2.49752	1.32381	1.26842	5.4404	-3.85616	1.93888	0.919382	-1.82313	-1.85085	-2.07489	-2.09893	1.85527	0.441896	5.04214	-3.75276	1.82501	1.32149	-2.21843	-0.923626	-2.25826	-1.97125	0.833386	0.29674	4.89465	-3.68172	1.90722	-0.0339334	-1.53829	-1.49924	-2.14152	-2.43881	1.88039	0.887066	5.01114	-3.30822	1.8802	2.25171	-0.828352	-1.2318	-2.2061	-2.18969	1.24529	0.50242	4.7457	-3.32419	2.1892	1.23481	-1.13687	-1.76055	-1.61155	-2.45214	0.561157	1.60744	5.09102	-3.66026	2.2172	0.698002	-1.98136	-2.16168	-1.61389	-2.14485	1.75055	0.985454	4.68528	-3.47966	1.65467	1.89602	-2.06395	-1.97748	-1.95178	-2.11419	1.71372	0.847536	4.92902	-3.61132	1.98835	2.22873	-2.02552	-1.32679	-2.08367	-1.97183	1.85591	0.852423	5.03971	-3.93507	1.79846	1.24846	-2.23043	-1.7262	-1.90591	-2.53099	1.935	1.33603	4.87742	-3.43005	2.16055	2.00131	-2.07757	-1.44275	-2.20277	-2.08143	0.990554	0.628261	4.83735	-3.50543	2.25093	0.632935	-1.53364	-1.26094	-2.28317	-1.70387	0.401309	0.330614	5.16528	-3.63598	2.26866	0.0210594	-3.759692e+01	5.920547e+01	2.160855e+01
57800	-0.997777	-0.925109	-1.38807	-2.4156	1.51616	0.922473	4.68874	-3.80237	2.12759	1.54572	0.302056	0.147395	0.201486	0.179897	0.142582	0.164842	0.242688	0.135998	0.115541	0.345491	0.0232305	-1.01318	-1.6005	-1.44125	-2.02649	1.30192	0.756906	5.00224	-3.87696	1.99575	1.15575	-0.391966	-1.84172	-1.19071	-1.45558	0.941827	0.567942	5.75783	-3.68189	2.25929	0.57566	-0.893984	-2.0849	-1.73241	-1.7716	1.89188	0.29892	4.99838	-3.4568	1.82015	1.67017	-0.0422463	-1.10256	-1.4864	-1.85702	0.74604	0.392371	4.95944	-3.9339	1.98832	0.184178	-1.11995	-1.60823	-0.984821	-2.61857	1.7694	1.23355	5.01579	-3.98656	2.08594	1.91684	-1.94396	-1.42354	-1.9346	-1.751	1.63159	0.209086	4.82734	-3.38737	1.60551	1.23607	-1.38817	-2.25841	-2.27783	-2.02101	0.560226	1.19839	4.63134	-3.84205	1.77356	0.663219	-1.40616	-1.83556	-1.70815	-2.20057	1.71351	1.31663	5.13588	-3.96689	1.86007	1.70975	-1.26305	-1.77937	-1.84513	-2.23483	1.22556	1.15917	5.18679	-3.60739	1.90937	1.12842	-0.317175	-1.73066	-1.69726	-2.09268	1.70885	1.09293	4.81853	-3.5418	1.88307	1.61608	-1.50133	-1.44452	-1.51264	-2.18892	2.07763	0.858115	5.03376	-3.76249	1.87561	1.66062	-0.10479	-1.68673	-1.53616	-2.29265	1.33497	1.19674	5.1212	-3.28314	2.05476	1.12948	-0.70667	-1.38295	-0.907975	-1.51647	0.536948	0.18601	5.03402	-3.79264	2.07651	0.170341	-5.080375e+01	5.141612e+01	6.123696e-01
57900	-1.7331	-2.14656	-2.25257	-2.19824	2.18988	0.0383036	5.1871	-3.83387	2.00598	1.14597	0.131235	0.121081	0.121874	0.123514	1.86045	0.133774	0.0461572	0.0650051	0.117298	0.671924	0.026386	-1.92888	-1.63936	-1.84809	-2.17631	2.27298	0.708852	5.13878	-3.58624	2.16147	1.91434	-2.25243	-1.74508	-2.00858	-2.00929	1.28575	0.594666	5.24677	-3.86465	2.09057	0.880537	-1.79489	-1.63227	-1.92748	-2.11125	2.28633	0.523155	5.4389	-3.48953	2.10566	2.28152	-1.79495	-1.16004	-1.67402	-1.56003	0.770652	0.616856	5.35671	-3.7264	2.11513	0.213479	-1.79237	-1.64257	-1.8548	-1.72867	1.71131	0.500258	5.01084	-3.75321	1.90641	1.75472	-1.22517	-1.10129	-2.0734	-2.08261	1.72662	0.515088	5.05188	-3.9296	1.68555	1.13848	-2.02362	-2.03124	-1.50483	-2.33879	0.311305	1.57284	4.92116	-3.83008	2.29141	0.690226	-2.29812	-1.88922	-0.978443	-2.24421	1.70983	1.3383	5.13802	-3.59072	1.83769	1.83429	-1.46723	-1.33355	-1.49872	-2.21751	1.44314	0.713211	5.09331	-3.84102	2.19488	1.43925	-2.01119	-2.07268	-2.18134	-1.78283	1.43962	1.06541	4.89217	-3.79677	2.17968	1.82485	-1.47883	-2.097	-1.88127	-2.22427	2.04221	1.55756	5.12644	-3.86057	1.69839	2.17259	-1.5846	-1.51963	-2.06124	-2.4327	1.03197	1.01507	4.75846	-3.94599	2.17735	0.791734	-2.19923	-1.47489	-1.70153	-1.97514	0.397508	0.654434	5.07153	-3.5602	2.26954	0.300677	-4.070768e+01	5.439106e+01	1.368338e+01
58000	-1.95748	-1.61601	-2.1699	-2.11625	1.73541	1.44112	6.53476	-3.74509	2.26415	0.789122	0.128666	0.0516293	0.0708396	0.146622	0.268769	0.139988	0.419778	0.134203	0.047053	0.652719	0.0199705	-1.85877	-1.55735	-2.18131	-2.14257	1.54461	0.857216	5.56144	-3.91561	2.21009	2.07313	-1.16982	-1.4323	-1.94783	-2.52509	1.43836	1.45912	6.12267	-3.48085	1.92221	0.667235	-1.8552	-1.65685	-2.00413	-2.09109	1.74551	0.113333	4.81051	-3.94584	2.27478	1.60338	-2.1717	-1.2182	-1.92069	-1.81846	0.588947	0.415386	4.87462	-3.72175	2.11226	0.120228	-1.79924	-1.44756	-2.22042	-1.85598	1.95727	0.238825	4.96255	-3.27814	2.01498	2.22777	-1.86	-1.66601	-1.53686	-1.71585	1.12597	0.795918	5.01737	-3.80447	2.10104	1.23357	-1.96017	-1.66793	-2.0001	-1.73369	0.61368	1.09028	5.34772	-3.53721	2.10882	0.499629	-1.79687	-1.19589	-1.81194	-2.17378	2.14573	0.679261	5.2076	-3.76517	2.1507	2.21322	-1.2576	-1.60438	-2.1206	-2.18571	1.49848	1.12147	5.33364	-3.61597	1.88452	1.3975	-2.00972	-1.67191	-2.26115	-1.52015	1.44148	1.06764	5.28798	-3.72183	2.24946	1.50488	-1.55935	-1.52868	-1.87975	-2.31338	2.27057	1.16374	5.27558	-3.49909	1.99021	2.10337	-1.81819	-1.77684	-1.73085	-1.89219	1.19105	0.77371	4.79704	-3.84249	1.90223	0.843592	-1.42047	-1.30913	-2.10751	-1.87074	0.308645	0.516514	5.18094	-3.83908	2.26805	-0.0935694	-3.616595e+01	6.748071e+01	3.131477e+01
58100	-2.16634	-1.75553	-1.42471	-1.94521	2.0415	1.07416	4.91874	-3.76238	1.95406	2.11903	0.0459124	0.112345	0.535884	0.20742	0.621771	0.144417	0.141154	0.0911334	0.16675	0.530274	0.017223	-1.96102	-1.76461	-2.28036	-2.05897	1.51804	0.891257	4.76706	-3.3947	2.16823	1.0473	-1.67974	-1.40767	-2.14279	-2.07973	1.4103	0.28325	5.57542	-3.55673	1.89684	0.514614	-2.22241	-1.95232	-1.90823	-2.08665	1.80219	0.603186	4.77818	-3.69937	2.17862	2.18319	-1.96224	-1.00988	-1.59096	-2.15318	0.732363	0.383113	4.80011	-3.76114	2.24201	0.386226	-1.85537	-1.73997	-2.24527	-1.92342	1.69701	0.543127	4.85126	-3.69898	1.94899	2.10557	-2.1069	-1.3642	-1.27431	-1.56196	1.06122	0.404005	5.10845	-3.65563	2.15221	1.01549	-1.92415	-1.6989	-0.888102	-1.66395	0.851754	1.10306	5.4229	-3.1882	2.08125	0.892796	-1.98373	-1.52415	-1.0791	-2.1784	1.96379	0.650262	4.94616	-3.31849	2.05974	1.98181	-1.85469	-2.08806	-0.918187	-2.78311	1.43302	1.54153	4.73454	-3.86059	1.71447	1.60234	-2.08592	-1.78348	-1.57298	-1.75668	1.72542	0.994834	5.17831	-3.3272	1.95509	1.45581	-1.83899	-1.89288	-2.03204	-1.38295	2.00946	1.01567	5.5962	-3.33344	2.06066	2.08032	-1.66333	-1.42413	-1.96614	-2.25104	1.07962	0.834228	4.81495	-3.42598	2.23725	0.947968	-1.64355	-1.48419	-2.23594	-2.13178	0.266552	0.522846	4.66964	-3.67513	2.07053	-0.146607	-4.527863e+01	5.510273e+01	9.824102e+00
