iter	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnkDCVGC(1)	M_lnkDCVCC(1)	M_lnkElimDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkDCVG(1)	M_lnISkDCVC(1)	M_lnISkNDCVC(1)	V_lnkDCVGC(1)	V_lnkDCVCC(1)	V_lnkElimDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkDCVG(1)	V_lnISkDCVC(1)	V_lnISkNDCVC(1)	lnkDCVGC(1.1)	lnkDCVCC(1.1)	lnkElimDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkDCVG(1.1)	lnISkDCVC(1.1)	lnISkNDCVC(1.1)	lnkDCVGC(1.2)	lnkDCVCC(1.2)	lnkElimDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkDCVG(1.2)	lnISkDCVC(1.2)	lnISkNDCVC(1.2)	lnkDCVGC(1.3)	lnkDCVCC(1.3)	lnkElimDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkDCVG(1.3)	lnISkDCVC(1.3)	lnISkNDCVC(1.3)	lnkDCVGC(1.4)	lnkDCVCC(1.4)	lnkElimDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkDCVG(1.4)	lnISkDCVC(1.4)	lnISkNDCVC(1.4)	LnPrior	LnData	LnPosterior
20100	0.884719	1.06188	0.655733	0.789479	0.48928	0.930673	0.779609	0.482857	0.457991	0.753047	0.505484	2.77499	-3.88203	-2.19509	-1.17221	0.911951	0.633163	1.58655	0.0971889	0.104602	0.173558	0.12057	1.52999	1.27182	1.31124	2.74026	-3.49193	-2.09804	-1.15934	1.84574	0.174275	2.23107	3.33783	-3.21357	-2.2236	-0.509463	0.0966678	1.10699	2.59446	2.56801	-3.27545	-2.27143	-1.0943	1.14477	-0.176306	3.23237	3.24962	-4.19058	-2.23391	-1.31731	2.23073	1.23047	1.19942	-4.637935e+01	-3.290945e+02	-3.754739e+02
20200	0.648945	0.92848	0.907202	1.11061	0.549819	0.926973	0.74263	0.403193	0.527355	0.894554	0.438455	1.31322	-4.63085	-3.06352	-1.64871	4.20843	1.476	3.44469	0.120815	0.0714513	0.25017	0.315775	1.06507	2.15084	3.25433	1.42403	-4.82574	-3.36993	-1.61326	3.47234	1.31987	3.38302	1.14936	-4.80048	-3.71442	-2.0438	3.30333	2.28448	4.24534	2.01759	-4.54803	-3.76239	-0.966384	2.59951	1.33039	3.97158	1.48887	-4.19637	-3.01571	-1.86574	4.29303	1.5161	2.55494	-4.774237e+01	-3.313535e+02	-3.790959e+02
20300	0.937589	1.13142	0.62469	0.985179	0.677696	0.695765	0.69864	0.386269	0.762443	0.804679	0.50381	1.32404	-5.24663	-5.2395	-2.09975	1.36427	1.98994	2.22266	0.14985	0.0614109	0.100557	0.102728	6.37254	6.41439	4.79937	1.42591	-5.28817	-4.63095	-2.05606	2.66496	1.38439	3.46791	1.18565	-5.45846	-5.77812	-2.24793	2.61987	3.12317	4.20198	1.22318	-5.01602	-4.72789	-2.18208	3.35003	1.44683	4.02243	1.51519	-5.33759	-4.9011	-2.18369	3.22715	3.36214	-0.0402165	-5.380458e+01	-3.340618e+02	-3.878664e+02
20400	0.937647	0.909609	0.671665	0.992637	0.600294	0.824228	0.531838	0.440435	0.506965	0.8451	0.55933	-0.0833756	-6.4627	-6.39129	-1.74219	4.50631	3.98694	3.30738	0.213502	0.115866	0.394471	0.167591	0.985469	1.19258	3.03525	0.274268	-6.42745	-7.10657	-1.10629	4.30925	3.55608	3.06369	0.0846474	-5.9446	-6.72223	-2.56008	3.96327	3.83916	4.41429	0.410768	-6.2149	-5.39694	-1.8319	2.9926	1.6698	2.02956	0.256674	-6.2571	-6.97606	-0.682602	4.28164	3.15127	1.08203	-5.400977e+01	-3.332874e+02	-3.872971e+02
20500	0.861486	0.976667	0.819513	0.868333	0.628178	0.900815	0.944303	0.591597	0.375078	0.956259	0.392255	1.06141	-6.53087	-7.52142	-1.56409	2.64688	4.44834	2.74377	0.184479	0.164067	0.0687577	0.440934	0.854239	1.89408	2.18013	1.14068	-6.35653	-7.51875	-1.33292	3.99325	3.59407	3.73018	0.850096	-6.24284	-7.67672	-0.94825	3.22449	4.36103	3.21697	0.916305	-6.7605	-7.73848	-1.2762	3.61583	3.25486	3.50391	1.56642	-6.34742	-7.44181	-1.84008	4.08923	3.41663	2.64867	-4.512500e+01	-3.281301e+02	-3.732551e+02
20600	0.602792	0.907128	0.857878	1.08765	0.544451	0.720234	0.792301	0.400234	0.380498	0.805176	0.447576	1.60068	-6.34879	-8.79424	-1.00101	4.22994	4.26617	2.31654	0.0748505	0.261502	0.175745	0.0325495	1.42801	1.5568	1.6543	1.35392	-6.54314	-8.89519	-0.975186	4.19336	3.56493	2.81996	1.22898	-5.8142	-8.43095	-0.761354	3.59608	3.42909	2.63451	1.58765	-6.53331	-8.85644	-1.04097	4.05105	3.29488	4.08335	1.50929	-6.22136	-8.62439	-1.34026	4.5876	3.81864	3.35563	-3.881135e+01	-3.286293e+02	-3.674406e+02
20700	0.906373	1.12568	0.859437	0.851243	0.657672	0.728971	0.862549	0.338034	0.932946	0.898253	0.699526	2.49227	-6.11512	-5.91229	-2.19284	2.64473	3.00662	4.1377	0.118898	0.0575568	0.182051	0.108347	0.834579	1.18552	2.98189	2.95609	-6.07841	-6.05603	-1.91883	1.77655	2.49743	2.82982	2.00294	-6.08044	-5.27139	-2.36057	1.79887	3.32742	3.25029	2.11477	-5.96369	-5.86357	-2.7448	2.56655	2.72001	4.40642	2.24573	-6.06361	-5.49476	-1.72753	2.84075	2.19741	1.16395	-4.426791e+01	-3.398268e+02	-3.840947e+02
20800	0.820918	0.951997	0.817371	0.706542	0.715227	0.906463	0.627678	0.546528	0.52644	0.90542	0.626091	2.82908	-5.98903	-3.45938	-1.56536	1.08913	4.24582	4.10347	0.597647	0.139664	0.244815	0.120709	1.17059	11.1204	0.79387	2.80792	-6.56512	-3.9419	-1.22565	2.23578	3.96666	3.51602	2.41795	-6.02281	-3.39117	-1.46685	1.23462	4.08001	3.83972	3.73503	-5.74291	-3.55643	-1.70223	0.351244	2.65549	4.50086	4.00261	-5.99369	-4.09008	-1.42283	1.8338	3.09302	1.86031	-5.626551e+01	-3.320460e+02	-3.883115e+02
20900	0.910302	0.857196	0.635703	0.734719	0.534842	0.914522	0.801951	0.371546	0.621487	0.827127	0.488638	3.58724	-7.48718	-2.98933	-1.54882	0.964812	3.93467	3.98181	0.462441	0.517975	0.3158	0.15661	1.06412	1.07505	1.44054	4.14215	-6.81762	-3.60487	-1.84055	0.374548	3.37733	3.47473	3.23546	-6.7546	-3.51327	-1.69335	0.5228	4.12407	3.53571	3.33174	-7.05069	-3.03783	-0.651728	0.300241	2.75798	2.69233	3.73333	-6.58063	-2.69021	-1.94716	1.71891	2.3808	1.4258	-5.702729e+01	-3.323059e+02	-3.893332e+02
21000	0.976939	0.969665	0.697154	0.523752	0.53778	0.80189	0.597047	0.273039	0.655165	0.900465	0.621968	4.12839	-5.88685	-3.22475	-1.11396	-0.437637	3.72686	3.64931	0.114592	0.106884	0.167461	0.0705417	1.61887	2.53193	5.90524	4.13336	-5.85163	-3.328	-1.41245	0.130306	2.74989	3.56186	4.00084	-5.74391	-3.93928	-1.28121	-0.736091	3.69474	3.52804	3.90828	-5.98327	-2.40137	-1.70621	-0.323023	2.31575	1.99025	3.72161	-5.24488	-3.69764	-1.21962	1.12696	2.64459	2.92447	-4.786760e+01	-3.313712e+02	-3.792388e+02
21100	0.969702	0.963907	0.711002	1.04268	0.425003	0.79075	0.702182	0.497166	0.321594	0.912553	0.345408	3.69996	-4.7638	-3.46727	-1.00407	0.471541	1.34964	3.1924	0.153875	0.167593	0.174379	0.0920182	2.63489	2.88213	0.894782	3.59448	-4.85061	-4.07873	-1.2126	1.5663	1.82985	3.36081	3.89396	-4.49216	-3.57676	-0.957259	0.0878581	2.32989	2.87098	3.6923	-4.82337	-3.32436	-0.997007	0.492824	1.74654	3.83216	3.97204	-5.011	-3.68182	-0.716729	1.45504	2.02915	2.48625	-4.149831e+01	-3.292445e+02	-3.707428e+02
21200	0.887798	1.00884	0.899149	0.972618	0.566776	0.7093	0.966732	0.399207	0.495171	0.701875	0.372946	2.87049	-3.41258	-3.21026	-1.0517	3.13779	1.92574	1.30119	0.116753	0.0966718	0.144763	0.207684	3.52239	10.9562	2.06284	2.62045	-3.74012	-2.61497	-1.01073	1.51017	0.701831	3.09347	3.16437	-3.89319	-3.7075	-1.28177	1.18655	1.84508	3.32973	3.37564	-3.60867	-3.09426	-0.30449	1.01509	0.651408	2.49003	2.83383	-2.85979	-3.60346	-0.978681	2.82813	0.389291	1.425	-5.715941e+01	-3.309326e+02	-3.880920e+02
21300	0.628136	0.975302	1.00392	1.17895	0.709244	0.739165	0.817724	0.31298	0.835787	0.703495	0.541546	2.39627	-3.02192	-4.1638	-1.2085	3.30074	-0.395676	1.47474	0.0889637	0.397581	1.2408	0.0551435	1.73774	1.19496	1.15389	1.99671	-3.84544	-3.65742	-0.959653	3.43984	0.313791	2.42078	2.39198	-3.26167	-3.18007	-0.899665	2.05953	0.851098	2.78346	2.18054	-3.76232	-5.00939	-1.45935	2.92203	-0.262903	1.07259	2.1126	-2.85607	-4.01974	-1.20432	4.14394	0.795694	2.11777	-5.510138e+01	-3.344355e+02	-3.895369e+02
21400	0.660107	0.847496	0.835562	0.989952	0.664411	0.883392	0.597514	0.732941	0.286949	0.629099	0.656479	2.58188	-4.25032	-5.52731	-0.68074	2.56325	2.13061	3.18594	0.435451	0.0580975	0.107735	0.205309	4.22063	0.887145	3.48459	2.05322	-4.14471	-5.52167	-0.860556	3.13016	1.04246	2.74521	2.03389	-4.37738	-5.02049	-0.584791	1.84038	2.3997	2.2397	2.81796	-4.3592	-5.37103	-0.385913	2.04979	1.45627	3.11647	2.6699	-4.07506	-5.67292	-0.661496	3.26093	2.09266	3.14193	-4.644942e+01	-3.340604e+02	-3.805098e+02
21500	0.737259	0.883909	0.716244	0.815009	0.631374	0.933257	0.857632	0.246342	0.523216	0.890208	0.257805	2.28376	-5.17003	-4.34819	-1.64385	3.46919	2.42162	4.2929	0.231661	0.404886	0.118142	0.248968	3.93231	1.39243	2.97735	2.35317	-5.56346	-4.29341	-1.87897	2.47011	2.59929	3.83001	2.54566	-5.23631	-4.5534	-1.96146	1.32422	3.2222	4.29339	2.3365	-6.22451	-4.85149	-2.46686	1.71812	2.08337	3.36889	2.82555	-5.56865	-3.59792	-1.57437	2.70453	3.09552	1.06128	-5.398664e+01	-3.309920e+02	-3.849786e+02
21600	0.986061	1.05967	0.807302	1.11699	0.600746	0.871696	0.759438	0.281325	0.456636	0.678692	0.27546	2.82306	-4.97077	-5.27473	-1.96613	2.87277	2.70082	3.70232	0.154257	0.122771	0.188941	0.0820823	2.71022	1.71342	2.18767	2.86836	-4.96148	-5.29337	-2.0599	2.48157	1.4593	3.90551	3.11426	-5.09307	-4.91138	-1.98369	1.4443	3.1435	4.40636	3.45363	-5.21725	-5.57255	-2.05277	0.226836	1.59114	3.87767	2.98432	-4.64578	-4.90114	-2.19702	1.54386	2.16165	3.75148	-4.165107e+01	-3.340771e+02	-3.757282e+02
21700	0.931537	1.00859	0.7312	0.818554	0.497569	0.760834	0.727657	0.497427	0.594997	0.747842	0.99634	2.22865	-4.56986	-5.29913	-1.27441	2.7983	3.25427	3.80189	0.547467	0.0998053	0.0937932	0.570283	1.96619	2.83854	6.11431	4.00881	-4.34564	-5.41597	-1.62436	0.455543	0.86415	2.1101	1.85354	-4.92211	-5.26562	-0.813862	1.96329	2.57562	2.23828	1.78169	-4.43348	-5.34732	-0.734518	3.01059	1.57725	3.11021	3.15744	-4.72152	-5.37216	-0.336528	2.37076	1.75949	1.03553	-6.033873e+01	-3.316000e+02	-3.919388e+02
21800	1.02629	0.961617	0.627766	1.07303	0.652607	1.03082	0.783855	0.745471	0.481226	0.648061	0.890677	2.14631	-6.16037	-5.40226	-0.286108	2.46596	2.51979	-0.0710768	0.217183	0.274027	0.11427	0.347817	0.806609	1.77754	1.38419	1.20801	-5.81188	-5.07919	-0.466597	2.41833	2.31036	-0.771701	2.08171	-6.6129	-5.42901	0.40713	1.44034	3.9878	0.675126	0.941792	-6.79303	-5.56536	-0.245838	2.99296	3.87755	3.43633	2.28088	-5.96546	-5.34961	-0.684724	2.35291	3.14562	1.68257	-5.930125e+01	-3.380691e+02	-3.973703e+02
21900	0.74918	1.08883	0.635355	0.860349	0.717098	0.880748	1.12425	0.403095	0.547894	0.783492	0.403957	2.43956	-6.31626	-4.69199	0.322876	3.2527	2.74924	-0.372414	0.237085	0.181646	0.667344	0.200175	2.60635	1.02767	1.62947	3.30688	-6.07119	-4.68841	1.23175	1.79064	2.86739	0.920337	2.50069	-5.97558	-5.80983	0.0255994	1.78543	3.38562	1.59244	2.55673	-5.88158	-5.29479	0.420882	2.7942	1.69762	0.525766	1.42391	-6.13831	-5.52888	-0.0154186	4.25892	3.09327	0.297756	-5.901563e+01	-3.363638e+02	-3.953794e+02
22000	0.664174	0.798913	0.853835	1.01637	0.686289	0.815918	0.68263	0.189358	0.432781	0.62561	0.487019	1.1722	-5.56418	-6.28929	-0.245576	4.27181	1.94616	1.38918	0.197216	0.252276	0.228641	0.134202	1.42207	1.29673	1.22775	1.55072	-6.02348	-6.54037	0.648901	4.37017	2.6619	1.37736	1.527	-5.69278	-6.18989	-0.300461	3.18615	3.24329	2.09186	0.424479	-5.32247	-6.98726	0.644546	4.09168	1.48234	1.74437	1.39327	-6.04457	-6.21181	-1.13468	4.56712	2.7932	2.85626	-5.205621e+01	-3.324155e+02	-3.844717e+02
22100	0.676267	0.839691	0.929413	1.10394	0.359001	0.713894	0.957664	0.459378	0.344328	0.630016	0.544248	1.59629	-5.68323	-8.77586	0.688486	4.04243	2.23687	1.90116	0.264783	0.378288	0.220914	0.120353	2.00563	0.874993	2.22508	1.52461	-5.86354	-8.94311	0.439036	3.58138	2.40078	1.28321	1.84825	-4.95842	-8.8613	-0.0159423	3.50478	2.55903	2.16308	1.87568	-6.66265	-8.77898	0.656362	3.25877	3.47712	1.67342	1.62538	-5.47346	-8.58461	0.497794	4.54805	3.53301	2.0609	-4.747957e+01	-3.350413e+02	-3.825209e+02
22200	0.824201	0.853115	0.843464	0.748111	0.63416	0.938377	0.78999	0.258047	0.329827	0.831055	0.324552	2.50044	-5.83409	-8.85765	0.968409	0.994736	3.379	0.263545	0.201755	0.191352	0.434598	0.222631	2.18166	1.19461	1.73966	2.04171	-5.66403	-8.86245	1.33627	2.86662	2.20533	0.737139	2.98766	-6.48739	-8.31183	0.69762	1.55204	3.73045	1.17172	2.59192	-5.46582	-9.20175	1.58503	1.1796	2.90017	1.50503	2.64588	-5.07969	-6.94146	0.705775	2.48627	2.87446	0.611948	-5.443022e+01	-3.335695e+02	-3.879998e+02
22300	0.831404	0.747965	0.770699	0.627256	0.53517	0.65067	0.642265	0.445675	0.755634	0.779115	0.687108	1.19483	-5.63343	-6.25499	-0.788591	3.85753	4.19215	2.25041	0.0829593	0.117158	0.281811	0.214947	0.968321	3.97878	1.33948	1.24217	-5.32529	-6.69005	-0.192886	3.09268	1.59934	1.6874	0.680131	-5.45975	-6.38566	-0.83953	3.40822	3.272	2.6738	1.41447	-5.73573	-5.61074	0.0705647	2.85206	2.84323	1.28882	1.40932	-5.24167	-5.65965	-0.89016	4.3891	4.11083	2.55566	-4.670761e+01	-3.384349e+02	-3.851425e+02
22400	0.888272	0.947978	0.917233	0.859119	0.483542	0.757291	0.911516	0.612411	0.566165	0.966993	0.699567	1.5681	-6.06578	-4.70307	0.0615862	3.67612	2.47273	0.539542	0.204592	0.127868	0.349469	0.42314	1.16874	1.2794	0.805122	1.9266	-6.44413	-4.47005	-0.529655	3.25194	2.04134	1.66451	1.69697	-6.28809	-6.46008	0.978643	2.23905	2.98448	0.536824	1.20373	-6.1272	-4.53048	-0.11847	3.65639	2.18077	-0.0787253	1.81259	-5.9636	-4.08203	0.171514	3.66281	3.53308	0.736968	-5.383242e+01	-3.384560e+02	-3.922884e+02
22500	0.705076	0.837104	0.815797	0.832772	0.475473	0.936491	0.550706	0.265905	0.636325	0.843826	0.29329	1.56858	-4.87233	-4.90652	-1.19321	3.44833	2.97231	2.49853	0.0866642	0.882792	0.286873	0.556075	4.65229	6.26551	1.1342	1.70243	-5.47238	-5.45396	-0.141551	3.17477	2.47944	2.42776	1.58553	-5.22448	-5.30162	-0.339596	2.89783	2.72018	2.23514	1.39946	-5.99128	-4.45684	-1.59961	4.0352	2.17966	3.42111	1.68614	-5.01209	-4.12711	-2.78424	4.16469	1.04906	1.38762	-6.314621e+01	-3.315150e+02	-3.946612e+02
22600	0.767812	1.04055	0.81837	1.07792	0.588494	0.786762	0.941263	0.516383	0.511875	0.653073	0.536565	2.65424	-5.88386	-4.49134	0.299494	3.54914	2.13624	1.82906	0.0984552	0.0718397	0.353806	0.0612693	2.68859	1.3579	0.777155	2.67768	-5.25135	-5.23658	0.100217	2.24534	2.51687	1.94164	2.36871	-5.65899	-5.23385	0.0423346	2.74039	3.00864	1.14033	2.5801	-5.78388	-3.50241	0.506814	3.11705	2.65308	1.87005	2.24199	-6.4114	-5.11076	0.379808	4.12885	4.13168	0.203911	-5.079450e+01	-3.344592e+02	-3.852537e+02
22700	0.688258	0.866083	0.806419	0.912164	0.627688	0.72657	0.925466	0.366213	0.569772	0.578545	0.520584	2.19432	-5.80999	-4.64328	-0.534235	3.6117	4.38695	4.37595	0.179115	0.044428	0.227554	0.198982	1.64765	4.91433	4.84877	2.17499	-5.66715	-4.19036	-0.34107	3.35607	2.75883	2.39095	2.4616	-5.25699	-4.67722	-0.953836	2.08184	2.8124	2.59744	1.88529	-5.71305	-4.6216	-0.505729	2.64896	2.58329	2.65755	2.30177	-5.828	-4.78103	-0.637599	4.41284	3.00579	1.26492	-4.883679e+01	-3.308905e+02	-3.797272e+02
22800	0.845798	0.924003	0.787732	0.917564	0.412205	0.836792	0.632231	0.381032	0.432662	0.887164	0.644078	1.77205	-4.97477	-4.91933	-0.149138	4.12349	3.21469	2.24921	0.537989	0.116739	0.0482153	0.140111	0.850327	8.69076	4.02379	1.9926	-4.9718	-5.22908	0.219086	3.4157	1.83493	1.60417	0.93608	-5.27973	-5.09285	0.313782	3.0637	3.3863	1.87968	1.89484	-5.31662	-4.88282	0.573107	3.74498	3.46479	2.96453	1.12614	-4.57687	-4.81902	-0.341517	4.4832	2.74764	0.966905	-5.280076e+01	-3.335336e+02	-3.863344e+02
22900	0.933713	0.909164	0.908641	0.81526	0.572276	0.822449	0.651338	0.326513	0.706268	0.860756	0.397698	1.86467	-4.67283	-4.49755	-0.431375	3.01642	2.20471	2.30259	0.139261	0.215988	0.104866	0.258713	3.01209	1.42137	2.7025	1.61235	-5.08729	-4.19315	-1.22256	3.20428	1.33104	2.09767	1.60582	-4.46788	-4.41081	-0.61105	2.82683	1.75312	2.34043	1.28618	-4.73161	-4.9613	-0.122718	2.74215	2.82024	3.43019	2.13293	-4.62455	-5.10595	-0.596232	2.84527	2.57292	1.49692	-4.828003e+01	-3.342608e+02	-3.825408e+02
23000	0.786826	0.939993	0.553404	0.851501	0.546843	0.884756	0.639066	0.440972	0.470102	0.56702	0.388134	2.4763	-5.21289	-3.81186	-0.271373	1.18826	2.17061	1.62882	0.71637	0.193077	0.0790276	0.184696	1.76657	1.16382	3.34279	1.74189	-5.89676	-3.79899	-0.544142	2.61495	2.87932	2.46587	2.67393	-5.18357	-3.4314	-0.337286	1.09404	2.37552	1.99091	2.38401	-4.69593	-3.77397	-0.198954	1.9966	1.17531	2.36031	2.46043	-5.24233	-3.82952	-0.514785	3.32192	2.80142	1.06046	-5.014111e+01	-3.312980e+02	-3.814391e+02
23100	0.853126	0.938251	0.436475	0.812206	0.49326	0.738307	1.02737	0.612033	0.661983	0.639881	0.760749	3.847	-5.02671	-5.78307	-0.398817	0.0338044	2.87269	1.94307	0.039443	0.088937	0.390925	0.138205	1.33658	1.36355	1.86058	3.62634	-5.19405	-5.2088	-0.149238	0.919259	1.88972	1.86177	3.6209	-5.11571	-5.82294	-0.432561	-0.275963	4.00524	2.63277	3.77985	-5.13835	-6.191	-0.513388	0.281333	1.56639	2.48783	3.66837	-5.28386	-6.13297	-0.485252	0.76803	3.2403	2.19189	-4.262621e+01	-3.364581e+02	-3.790843e+02
23200	0.898686	0.8177	0.695159	1.18674	0.465836	0.771947	0.790303	0.199681	0.312434	0.998739	0.313796	1.74722	-5.8271	-5.52386	-1.01263	4.22579	2.72742	2.91036	0.127835	0.0865206	0.143774	0.092876	6.4417	3.46375	1.00703	2.24426	-5.8713	-5.4944	-0.771377	2.75929	2.81096	2.87662	1.88243	-5.22708	-5.47878	-0.364109	2.64657	3.32214	2.84454	2.07447	-6.14367	-5.79557	-1.35976	2.73449	2.75931	3.29567	2.37979	-6.06735	-6.50652	-1.23208	2.55347	3.6668	2.82681	-4.920001e+01	-3.320896e+02	-3.812896e+02
23300	1.11154	1.0135	0.447899	0.90837	0.537467	0.775226	0.726974	0.633957	0.570165	0.705069	0.708824	2.92814	-6.20089	-4.67234	-2.05354	1.50193	3.68035	3.67235	0.144278	0.119626	0.541516	0.0843233	4.40165	1.43813	1.11598	2.47076	-5.7599	-4.91052	-2.1852	1.80322	1.91526	3.94181	3.25568	-6.34849	-4.07313	-2.42763	0.0935472	4.01456	3.78194	2.52954	-5.98341	-4.91387	-2.28467	1.35482	1.5921	2.55509	2.60546	-6.26232	-3.9399	-2.10072	1.70871	3.90198	4.45734	-4.931048e+01	-3.353731e+02	-3.846836e+02
23400	0.76524	0.895724	0.815368	0.845632	0.414728	0.734344	0.822799	0.368849	0.459166	0.755745	0.416049	4.47202	-5.85406	-3.49372	-0.91126	1.33792	4.17316	3.31091	0.318175	0.428659	0.214919	0.213029	1.57424	1.23977	1.25831	4.10756	-6.09252	-3.46984	-1.81729	1.27553	2.68828	3.73635	4.28492	-5.65774	-2.91127	-0.94996	-0.217337	3.75089	3.10145	4.54596	-5.6267	-3.52283	-1.37311	0.342172	2.13465	3.17507	4.02321	-6.73069	-4.51911	-1.55856	1.90911	4.3449	4.09689	-5.207842e+01	-3.278168e+02	-3.798953e+02
23500	0.95809	0.967633	0.725854	0.855547	0.695129	0.899602	0.68985	0.218757	0.367246	0.860576	0.419321	3.82438	-4.78367	-2.43506	-2.058	-0.377586	1.46825	4.30273	0.167084	0.333885	0.0740254	0.601667	3.86286	2.87556	3.06408	4.05214	-5.78952	-2.27121	-1.5877	1.08726	2.71219	3.24046	4.18586	-3.90058	-2.28142	-2.43675	-0.147195	1.66027	4.58711	4.1036	-5.01415	-2.10953	-1.65331	0.803414	1.42489	3.87824	4.16868	-4.61842	-2.06245	-2.20435	0.106076	2.30408	3.92494	-5.438006e+01	-3.325016e+02	-3.868817e+02
23600	0.621734	1.0663	1.0016	1.01718	0.796791	0.77482	0.565122	0.272485	0.35334	0.75314	0.451367	4.3114	-6.24004	-0.893344	-2.26765	1.0262	4.23492	1.34561	0.526078	1.07553	1.21745	0.107947	0.969899	3.2075	1.85072	3.83099	-6.89337	-1.43605	-1.88812	0.76389	3.91358	4.08393	4.29042	-6.53923	0.587097	-1.90846	1.00767	3.94401	3.58598	3.89177	-6.45429	-3.23676	-2.16362	1.16304	1.97706	-0.176101	4.35931	-6.37404	-0.388367	-2.2315	2.06251	3.85214	1.71287	-6.622543e+01	-3.329894e+02	-3.992148e+02
23700	0.714494	1.00505	1.024	0.848278	0.662576	0.723887	0.661807	0.320504	0.640659	0.868674	0.455817	2.91852	-6.29263	0.0148898	-2.68859	-0.0281994	4.1714	4.14397	0.06878	0.319702	0.0970339	0.328431	4.07603	0.682594	1.09338	2.99293	-7.36994	0.130401	-1.97944	1.80046	4.34095	4.17165	2.86089	-7.21307	-0.00700029	-3.36462	1.9906	4.21679	4.14605	3.20133	-7.22988	0.0801885	-3.17689	1.60598	3.35256	4.38609	3.33692	-5.93633	0.451048	-2.29441	2.08519	4.26456	4.41203	-5.053991e+01	-3.326432e+02	-3.831831e+02
23800	0.909183	0.901092	1.00493	0.866868	0.59333	0.898017	0.905926	0.324949	0.592101	0.834232	0.461907	3.8821	-7.3099	0.762258	-2.33862	1.83845	4.53806	3.50178	0.108544	0.113113	0.250084	0.243007	1.01321	1.66912	1.59894	4.36269	-7.9535	0.364266	-2.50508	1.73382	4.49358	3.93956	3.41002	-7.26592	0.473473	-1.66455	0.854874	4.23381	3.3565	3.72183	-7.51582	1.59885	-2.37031	0.61438	4.11598	3.49673	3.43621	-6.70653	0.74231	-2.95118	1.50311	4.05077	2.34035	-4.691544e+01	-3.375798e+02	-3.844953e+02
23900	0.757764	0.945899	0.818492	1.0209	0.529917	0.714758	0.702392	0.418781	0.374844	0.851435	0.577396	4.58029	-6.98036	0.24644	-2.35648	-0.0230199	4.54772	3.69495	0.122491	0.306525	0.0883504	0.0699088	1.80064	5.0851	1.69857	4.59827	-7.54065	0.329094	-2.21592	-0.0559818	4.40123	4.2058	4.00377	-6.95629	0.505916	-2.22106	0.506853	4.56119	4.19426	4.51945	-6.24241	0.431223	-2.43634	0.935498	1.99826	3.84121	4.55848	-6.18202	0.11627	-2.83629	1.61537	3.21254	4.38605	-4.180360e+01	-3.268680e+02	-3.686716e+02
24000	0.861785	0.874139	0.911322	0.745389	0.601611	0.812904	0.852906	0.494858	0.498189	0.729935	1.10618	3.28135	-6.54295	1.31282	-3.57265	1.29062	4.01381	3.2099	0.416321	0.21803	0.100959	0.419294	1.4449	1.37846	1.77558	3.45268	-6.92575	1.33707	-3.11241	1.37567	3.41007	3.95496	3.87611	-6.49336	1.31187	-3.27785	0.94571	3.67125	3.252	2.22048	-6.98693	1.06975	-3.64724	2.26451	3.30455	2.17371	3.96232	-6.2758	1.16195	-2.80634	1.85342	3.70835	4.57013	-4.978158e+01	-3.349075e+02	-3.846891e+02
24100	0.712187	0.857869	0.96234	0.883851	0.372955	0.839996	0.590961	0.388185	0.463765	0.645539	0.593125	3.75398	-6.46263	0.848864	-1.67333	2.31062	3.23292	4.34632	0.0946321	0.0917529	0.141122	0.122552	3.06217	1.2239	3.32745	3.69034	-6.87278	0.364513	-2.05585	1.35394	3.5957	3.33062	3.93928	-6.47379	1.00497	-1.72967	0.0921123	4.32034	3.63596	3.70261	-6.4856	0.796591	-1.4806	0.446142	2.8859	3.37162	3.92348	-6.51034	0.917486	-2.30489	2.70498	3.59156	3.11666	-4.004357e+01	-3.315031e+02	-3.715466e+02
24200	0.947887	0.887698	0.712901	0.784224	0.473897	0.727764	0.673832	0.609386	0.458534	0.94212	0.463623	3.15741	-6.07885	1.35607	-1.93188	0.825114	3.99777	4.42058	0.654413	0.0637122	0.243369	0.176098	0.838043	5.85216	1.84146	4.10016	-6.25288	1.15427	-1.56805	0.54677	3.04724	3.46201	3.47171	-6.30902	1.27743	-1.88924	0.038359	3.90142	3.72502	3.85996	-6.18831	1.52754	-1.95242	0.497295	2.93626	4.30873	3.2152	-5.62021	0.473982	-1.35207	1.69025	2.92726	3.78632	-5.087838e+01	-3.278501e+02	-3.787284e+02
