iter	Ve_CVenmol(1)	Ve_CLivmol(1)	Ve_CKidmol(1)	Ve_CBrnmol(1)	Ve_TotCTCOHmol(1)	Ve_TotLivTCOHmol(1)	Ve_TotBrnTCOHmol(1)	Ve_CPlasTCAmol(1)	Ve_CLivTCAmol(1)	Ve_CKidTCAmol(1)	Ve_CBrnTCAmol(1)	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnPBrnTCOGC(1)	M_lnPLivDCVGC(1)	M_lnPKidDCVGC(1)	M_lnPBrnDCVGC(1)	M_lnPBodDCVGC(1)	M_lnPLivDCVCC(1)	M_lnPKidDCVCC(1)	M_lnPBrnDCVCC(1)	M_lnPBodDCVCC(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnPBrnTCOGC(1)	V_lnPLivDCVGC(1)	V_lnPKidDCVGC(1)	V_lnPBrnDCVGC(1)	V_lnPBodDCVGC(1)	V_lnPLivDCVCC(1)	V_lnPKidDCVCC(1)	V_lnPBrnDCVCC(1)	V_lnPBodDCVCC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnPBrnTCOGC(1.1)	lnPLivDCVGC(1.1)	lnPKidDCVGC(1.1)	lnPBrnDCVGC(1.1)	lnPBodDCVGC(1.1)	lnPLivDCVCC(1.1)	lnPKidDCVCC(1.1)	lnPBrnDCVCC(1.1)	lnPBodDCVCC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnPBrnTCOGC(1.2)	lnPLivDCVGC(1.2)	lnPKidDCVGC(1.2)	lnPBrnDCVGC(1.2)	lnPBodDCVGC(1.2)	lnPLivDCVCC(1.2)	lnPKidDCVCC(1.2)	lnPBrnDCVCC(1.2)	lnPBodDCVCC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnPBrnTCOGC(1.3)	lnPLivDCVGC(1.3)	lnPKidDCVGC(1.3)	lnPBrnDCVGC(1.3)	lnPBodDCVGC(1.3)	lnPLivDCVCC(1.3)	lnPKidDCVCC(1.3)	lnPBrnDCVCC(1.3)	lnPBodDCVCC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	lnPBrnTCOGC(1.4)	lnPLivDCVGC(1.4)	lnPKidDCVGC(1.4)	lnPBrnDCVGC(1.4)	lnPBodDCVGC(1.4)	lnPLivDCVCC(1.4)	lnPKidDCVCC(1.4)	lnPBrnDCVCC(1.4)	lnPBodDCVCC(1.4)	LnPrior	LnData	LnPosterior
23900	3.25851	1.25589	0.401711	1.05159	0.294027	1.1281	0.356923	2.23698	0.635548	1.71417	3.22413	0.339904	0.999006	0.82649	0.709189	0.64606	0.591141	0.0104921	0.430816	0.358288	1.02275	0.260485	-1.72254	1.13694	2.12307	2.10324	4.59566	-3.67369	0.00235267	0.441924	-0.221185	1.26904	-1.39135	3.21584	0.203079	0.0267928	0.0609341	0.238584	0.116525	0.0821069	0.0941407	1.06918	0.0278428	0.74744	0.160152	1.8383	1.57618	-0.828341	2.98419	-2.44197	1.57196	2.29996	2.245	4.42854	-3.8181	-0.244304	0.175904	-0.156547	2.39228	-1.50542	3.58328	-1.84361	1.13974	2.30438	2.33122	4.57447	-3.90421	0.11471	-1.72496	-0.305131	1.46187	-1.25226	3.34962	-1.68745	1.07787	1.98323	1.59305	4.54968	-3.91376	0.0773194	-0.632821	-0.0556165	1.30884	-1.67333	3.31955	-2.07786	0.785883	1.61343	2.46817	4.58258	-3.39739	0.372987	0.483432	-0.513036	-5.876926e+01	-2.775332e+02	-3.363025e+02
24000	3.28668	3.1224	0.521811	2.71722	0.454905	0.894646	0.497307	1.53255	0.872912	2.01152	3.013	0.364065	1.12939	0.732267	0.748065	0.494995	0.830939	0.0141003	0.337733	0.632511	1.094	0.258351	-1.02615	1.25533	1.65211	1.73222	4.51867	-4.19557	0.569836	0.263307	-1.4265	1.09784	-1.03495	3.08439	0.201215	0.0754144	0.0927864	0.26517	0.0506835	0.150324	0.111857	0.496585	0.218675	0.440799	0.145535	1.97354	2.38315	-1.44307	3.79877	-0.920579	1.34222	1.59415	1.77365	4.40405	-4.48079	0.875075	0.284485	-0.597608	1.80359	-0.930596	2.89184	-0.866289	1.1565	1.62142	1.31405	4.50043	-3.51635	0.0559271	-1.89303	-1.54671	0.923273	-1.35581	1.85185	-1.54898	1.08285	1.8502	2.1306	4.1432	-4.42139	0.295978	-0.693585	-1.72998	1.5896	-0.97644	2.15046	-1.85749	1.06311	1.86462	1.38488	4.58586	-3.63988	0.928992	0.39076	-1.23207	-6.577224e+01	-2.772122e+02	-3.429844e+02
24100	2.76045	1.06858	0.204521	0.838661	0.623238	1.48926	0.17444	2.70678	0.723703	3.27662	2.68889	0.399665	1.05415	0.670517	0.828051	0.425557	0.859281	0.0178614	0.470344	0.410058	0.728664	0.347753	-3.1873	1.22686	2.07179	1.62433	4.58931	-3.82292	0.15266	-0.78111	-1.01587	2.25763	-0.679923	3.85957	0.106312	0.0338616	0.0839572	0.0524797	0.0985706	0.232624	0.0399602	1.04271	0.325937	0.0443895	0.306047	7.50745	2.04958	-1.9423	3.80571	-3.4813	1.02319	1.62577	1.38206	4.58552	-4.23659	-0.0651367	0.312086	-0.859351	2.41978	-1.44648	3.09669	-3.55581	1.16989	2.20899	1.57203	4.32277	-4.03505	0.137805	-1.80068	-1.44629	2.48933	-0.739547	3.67497	-3.5999	1.25765	2.64003	1.34179	4.35853	-3.84176	0.345696	-0.666272	-1.4008	2.59894	-0.957141	-0.0663244	-2.8263	1.3952	1.95683	2.13597	4.47881	-4.07372	-0.226819	0.533571	-0.660636	-6.225566e+01	-2.847289e+02	-3.469845e+02
24200	2.85311	2.62865	0.60583	1.32484	0.548971	1.19669	0.33268	2.80182	0.552252	1.90047	3.07743	0.359297	1.06602	0.858257	0.604691	0.422077	0.817439	0.0170537	0.129437	0.64984	0.67473	0.458277	-1.86757	1.3051	2.51706	1.17094	4.266	-4.50091	-0.0725763	-0.356586	-0.436324	2.46207	-1.1078	2.59437	0.12312	0.0895771	0.0652719	0.0764957	0.205596	0.0859656	0.0857126	0.269885	0.0912519	0.140861	0.297609	1.69707	1.73386	-1.03878	2.61593	-1.85746	1.26039	2.6684	1.1922	4.28086	-4.43213	0.0227701	0.263251	-0.405944	2.79147	-0.980996	2.81512	-1.51316	0.98651	2.5555	1.33717	4.47477	-4.4555	-0.265594	-1.79582	-0.711113	2.43673	0.227703	3.00051	-1.15421	1.08606	2.68573	1.55458	4.38452	-4.08434	0.0209625	-0.608703	-0.749846	2.56664	-0.989638	2.45417	-2.1942	1.04053	2.45963	1.16013	4.4074	-4.23545	-0.272667	0.348946	-0.530838	-4.675117e+01	-2.796349e+02	-3.263861e+02
24300	2.65799	1.08264	0.271799	0.80579	0.873731	0.65709	0.302553	3.07819	1.37103	1.6979	3.25854	0.474859	1.05937	0.964663	0.68463	0.606491	0.720329	0.0177082	0.292757	0.481849	0.797514	0.342581	-2.01672	1.45748	3.11785	1.20521	4.38678	-3.80422	0.175504	-0.569387	-0.146929	1.66643	-1.16165	2.14117	0.0431039	0.0763216	0.074188	0.118597	0.272195	0.21068	0.0855275	0.188565	0.0660023	0.177747	0.319129	2.01265	1.37151	-0.322596	2.37198	-2.03965	1.21964	2.82005	1.21336	4.09923	-3.66355	-0.166206	0.262041	-0.156778	1.5871	-1.37342	3.11229	-1.84303	1.16134	3.02317	1.40569	4.4777	-3.32867	0.12837	-1.85249	-0.284553	1.56044	-1.64559	3.7753	-2.28906	1.68058	3.00383	1.31856	3.75577	-4.28763	-0.237789	-0.598499	-0.601513	1.5629	-2.38061	2.1037	-2.06043	1.34924	3.16042	0.936113	4.26752	-3.63885	0.315207	0.450053	0.0546601	-5.367460e+01	-2.827747e+02	-3.364493e+02
24400	2.76397	2.02441	0.435449	1.45321	0.656643	0.806624	0.372286	1.37609	1.10839	2.94177	3.12731	0.379895	1.01917	0.624461	0.796997	0.574532	0.96787	0.0110134	0.100081	0.442559	1.24126	0.258797	-1.44057	0.820996	2.36901	1.2443	4.5035	-3.87892	-0.00987114	-0.669437	-1.10304	2.60435	0.488317	2.33788	0.0665862	0.0895033	0.0574074	0.0377215	0.0501443	0.145939	0.144857	2.09654	0.0541139	0.0745349	0.30763	1.21788	2.53582	0.844782	1.58818	-1.55199	0.847622	2.02858	1.3301	4.47663	-4.32899	0.840701	0.335206	-1.03362	2.64235	-0.259163	2.76894	-1.55762	0.809449	2.59842	1.1614	4.55582	-3.70201	-0.599222	-1.72491	-1.35996	2.13302	-0.00663033	2.48113	-1.30265	0.788749	2.0243	1.07527	4.52651	-4.45663	-0.167583	-0.559348	-1.55522	2.97866	-0.412173	1.37872	-1.36556	1.223	2.54558	1.02059	4.55313	-4.15587	0.302	0.496727	-0.925858	-5.172497e+01	-2.749450e+02	-3.266699e+02
24500	2.87547	2.12315	0.374231	0.871787	0.488888	1.26204	0.174949	0.986027	0.838136	1.99228	3.27883	0.339813	0.959404	0.652847	0.827835	0.56053	0.696328	0.015604	0.265077	0.596286	0.759932	0.214007	-0.862233	0.62576	2.36351	1.17406	4.4429	-4.02669	-0.761231	0.362659	-1.57782	1.81905	-0.87812	3.05376	0.0585008	0.091577	0.120481	0.122973	0.105856	0.148661	0.708802	0.379157	0.0668588	0.270449	0.270636	2.56376	1.81996	-0.398384	2.60891	-1.07906	0.816185	1.41682	1.06963	4.3428	-4.06542	-0.286533	0.311662	-1.63291	2.53619	-0.606808	2.64168	-1.32991	0.640406	2.07089	1.05004	4.5788	-3.82608	-1.1547	-1.47976	-1.46967	1.05653	-0.940981	2.46329	-0.810378	0.813497	2.38709	1.25966	4.4552	-4.11028	-0.742071	-0.523064	-1.26083	1.72617	-0.578089	0.593782	-0.887619	0.461093	1.98917	0.907906	4.49337	-4.11505	0.103282	0.770178	-1.68589	-5.821416e+01	-2.789137e+02	-3.371279e+02
24600	2.13201	1.88685	0.997487	1.59672	0.576002	1.19357	0.770805	1.44267	0.52527	2.74213	3.05221	0.419398	0.870093	0.742285	0.824463	0.597675	1.09341	0.0107173	0.486755	0.387591	0.799264	0.273009	-0.669048	0.0747859	1.76174	-0.30257	4.48641	-4.11337	-0.179024	-0.317891	-2.61176	2.71239	-1.16617	3.53932	0.0421681	0.0999387	0.055433	0.0688053	0.179919	0.0750456	0.0854179	0.659655	0.269726	0.584647	0.123628	1.52064	1.88591	-1.35869	3.5195	-0.763371	0.487404	1.38269	-0.6169	4.44422	-4.22653	-0.359833	0.44292	-2.96706	2.75539	-1.10953	2.80805	-0.652457	0.650906	1.73464	0.242462	4.5932	-4.27371	-0.611313	-1.84493	-2.99188	2.34102	-1.30686	4.04384	-0.760165	0.620108	1.80943	-0.185154	4.55329	-4.43797	0.263466	-0.587466	-2.9608	3.21875	-1.07002	3.43445	-1.19182	0.404966	1.63522	-0.232663	4.37944	-4.16802	-0.225339	0.694845	-2.30776	-5.673732e+01	-2.894016e+02	-3.461389e+02
24700	2.37293	3.23147	0.803487	1.03757	0.653173	1.7768	0.10316	2.06563	0.733266	1.17878	2.78176	0.199279	1.07261	0.680846	0.810945	0.684751	0.661284	0.0122523	0.158729	0.59129	0.892849	0.477158	-2.57966	0.961989	2.66525	1.60887	4.53964	-4.26415	-0.215369	-0.166302	-1.2671	2.5536	-0.696902	2.10041	0.77445	0.0367087	0.126461	0.274444	0.0563534	0.0713467	0.150048	1.37099	0.0666566	0.126416	0.136769	3.1595	2.21496	-0.721987	2.93069	-4.08838	1.08135	2.36011	1.82413	4.51494	-4.52363	-0.164202	0.375315	-1.1044	2.58269	-0.839205	2.42116	-1.05669	0.910134	2.78347	2.34915	4.51675	-4.36179	-0.644387	-1.77515	-1.10422	2.54062	-0.878825	3.98192	-0.29643	1.03721	2.74916	1.4638	4.60236	-4.20287	-1.00759	-0.753417	-0.8536	3.15136	-1.02957	-0.969934	-3.71117	0.787978	2.08473	1.44033	4.31998	-4.42302	-0.285778	0.699956	-1.35389	-6.499961e+01	-2.787729e+02	-3.437725e+02
24800	3.05386	3.28668	0.883724	3.00209	0.792272	1.50423	0.212562	1.75445	0.868817	1.94847	2.95796	0.433557	0.970269	0.605918	0.627549	0.629083	0.841533	0.0172745	0.235401	0.403044	0.925106	0.379732	-2.63009	0.647925	1.14511	0.690767	4.57119	-4.42666	0.115732	-0.733086	-0.0587159	2.98275	-0.880518	2.12295	0.0667518	0.0578986	0.0941627	0.0720093	0.0453582	0.13543	0.0377933	0.537449	0.291909	0.227494	0.1395	4.78207	2.40748	-0.780857	2.86623	-2.61286	1.00626	1.11091	0.611673	4.33609	-4.37333	0.146053	0.40829	-0.555479	2.87654	-1.10969	2.92956	-2.20449	0.674871	1.78389	0.652769	4.4053	-4.55357	0.0433601	-1.88649	-0.0929725	2.54951	-0.930844	3.69744	-2.47633	0.798415	1.31993	0.799771	4.59783	-4.44738	0.0181157	-0.409462	0.0876032	3.18583	-0.74266	-0.81073	-2.2886	0.735789	1.1343	0.683428	4.42254	-4.49178	-0.0444936	0.677304	-0.910732	-4.837842e+01	-2.817706e+02	-3.301490e+02
24900	2.82746	1.24174	0.430882	0.753422	0.816258	3.13965	0.555424	2.58014	0.890311	2.69759	2.79538	0.337237	0.962956	0.814549	0.619785	0.471907	0.756497	0.0101883	0.295572	0.265743	0.810089	0.306543	-4.21334	0.728108	2.06804	1.67217	4.29308	-4.49879	-0.709664	-0.0143378	0.0764457	2.05476	-0.932983	3.41028	0.0588137	0.092494	0.027427	0.0873799	0.0752204	0.229848	0.0609718	0.524043	0.0926049	0.0887687	0.126678	1.59593	2.38888	-0.450535	2.79955	-3.78871	1.31184	2.02939	1.92448	4.28017	-4.11632	-0.599957	0.292356	0.537476	2.61044	-0.92465	2.99591	-4.20242	0.81042	2.02714	1.16789	4.56383	-4.17172	-0.571678	-1.75743	-0.507857	2.26933	-0.630078	3.08729	-3.96771	1.21421	1.8507	1.49545	4.2818	-4.50897	-0.778414	-0.696193	0.27077	2.24583	-0.0116202	1.85809	-4.29218	1.02759	1.95566	1.67179	4.43662	-4.25438	-0.747278	0.572192	0.0328081	-4.807588e+01	-2.786349e+02	-3.267107e+02
25000	2.74318	2.7993	0.589022	2.65779	0.824275	3.03056	0.257257	2.5218	0.547753	2.62817	2.61153	0.306039	0.964268	0.783648	0.80524	0.486689	0.880036	0.0127874	0.640922	0.650734	0.870639	0.443336	-4.01548	1.02825	1.46864	2.10439	4.16273	-4.40581	-0.26208	-0.476315	1.2216	2.51756	-1.4845	4.25219	0.0771191	0.0553516	0.0604938	0.0279977	0.138631	0.319317	0.0614342	0.225023	0.0999149	0.339073	0.240648	7.81712	2.17329	-1.39964	3.17577	-4.23716	1.12013	1.54334	1.74913	4.38232	-3.97844	-0.451571	0.351946	1.67024	2.30188	-1.83253	3.64894	-3.90038	1.22853	1.69608	  2.2	4.14572	-4.41648	0.043252	-1.80543	1.22501	2.63212	-1.10368	4.23748	-4.07663	0.929618	1.84567	2.26354	4.49353	-4.06271	-0.833839	-0.562678	0.879217	2.69085	-1.77362	0.725299	-3.72917	1.13795	1.32014	1.9311	4.28397	-3.99673	-0.0421296	0.397646	1.59801	-5.908109e+01	-2.881716e+02	-3.472527e+02
25100	3.26837	1.30898	1.0737	1.52505	0.396048	1.22598	0.383451	2.2637	0.565282	3.21103	2.78445	0.243441	0.966947	0.737125	0.915258	0.370593	0.719044	0.0100624	0.290103	0.464493	1.13784	0.299858	-4.03853	1.05675	2.29286	2.0224	4.57942	-4.50315	-0.812816	-0.619651	0.897194	2.6891	-0.369071	4.33909	0.12082	0.0598494	0.0831428	0.239478	0.180434	0.0763317	0.0587756	1.69348	0.0767567	0.0775528	0.187576	1.71224	2.44233	-0.894048	3.17952	-3.84554	0.604272	2.87115	1.66627	4.59081	-4.36168	-0.804241	0.461023	0.84511	3.02248	0.0318617	2.27989	-4.08917	1.13709	2.36383	2.07145	4.4031	-4.25653	-0.329596	-1.78131	0.586851	3.07875	-0.729429	3.7638	-4.35198	1.00657	2.04256	2.62747	4.493	-4.46861	-0.869507	-0.580765	0.739802	2.6173	-0.0911382	2.45476	-4.40643	0.663968	2.7786	1.3293	4.55977	-4.32213	-0.453281	0.680129	1.06363	-5.307875e+01	-2.790721e+02	-3.321508e+02
25200	2.62962	0.898668	0.691907	2.32144	0.354296	0.681917	0.214271	3.20088	0.686471	2.41909	2.74846	0.430812	0.987623	0.661123	0.834819	0.569832	0.82595	0.0149841	0.475869	0.415575	0.687541	0.331025	-3.4051	1.04023	2.20392	0.984611	4.46576	-4.42866	-0.290521	-0.0876705	1.87813	2.57333	-0.38383	2.25641	0.839555	0.101851	0.08379	0.0945948	0.380595	0.106612	0.0717043	1.05048	0.037516	0.060864	0.236367	2.30001	2.31395	-0.904175	3.14982	-3.68142	1.22826	1.95786	0.972984	4.59317	-4.1805	0.000690546	0.275685	1.85916	2.82868	0.267586	1.79378	-3.32322	0.9589	2.49818	1.28669	4.43712	-4.29881	-0.683981	-1.77097	2.15406	2.58098	0.101469	2.69482	-3.27972	1.10389	2.14982	1.29866	4.13024	-4.41568	-0.228316	-0.653763	1.98622	2.47765	-0.14814	0.0408571	-3.94733	0.586696	1.59369	0.860985	4.5535	-4.03878	-0.470803	0.634741	1.52089	-5.999767e+01	-2.796104e+02	-3.396081e+02
25300	2.83543	1.88199	0.883911	1.02977	0.361675	0.737417	0.397991	1.44291	1.12278	2.65678	3.04553	0.414609	1.03744	0.748967	0.567886	0.48098	0.80893	0.0104132	0.471011	0.342082	0.696261	0.304154	-2.3079	0.913577	2.74435	1.37181	4.46163	-3.85188	-0.575109	-0.273783	1.33154	1.47744	-1.01755	4.00368	0.262558	0.0610935	0.227606	0.0860786	0.0212212	0.154375	0.119178	0.56399	0.119868	0.24625	0.134748	1.82076	2.15336	-0.746304	2.78518	-2.351	1.073	2.47234	1.40341	4.51096	-4.55148	-0.719663	0.255354	1.21334	1.95439	-0.689489	2.71102	-2.96355	1.2619	3.4224	1.5141	4.38552	-3.36348	-0.539302	-1.92914	1.5487	1.20623	-1.28599	3.15974	-2.62365	0.563088	2.09072	1.08508	4.36309	-3.91268	-0.401757	-0.358199	1.60288	0.743913	-1.71975	3.78346	-1.8843	0.948366	2.50847	0.784285	4.51757	-3.72697	-1.09267	0.455888	1.33725	-5.962289e+01	-2.803895e+02	-3.400124e+02
25400	3.04889	1.6631	0.548738	2.5156	0.88324	1.56519	0.24236	1.73283	0.688852	2.89363	2.75253	0.333972	0.964955	0.799791	0.648947	0.453184	0.804577	0.0116359	0.414234	0.357258	1.17338	0.178142	-3.06397	1.03051	1.7474	1.42469	4.54886	-3.63703	-0.72754	-0.793165	0.613101	1.48721	-1.58718	4.3805	0.435982	0.0893817	0.0477363	0.0940674	0.117336	0.120776	0.0893592	1.09841	0.0515078	0.107216	0.212925	1.67406	2.19401	-1.46133	3.75951	-3.04104	1.11067	1.73314	1.70181	4.39678	-4.26596	-0.496289	0.321427	0.321332	1.87324	-1.59411	3.50984	-2.38656	0.675176	1.82447	1.15494	4.54638	-3.41566	-0.64019	-1.63765	0.382874	1.29665	-1.83548	4.21149	-2.1199	1.04305	2.18293	1.60434	4.39941	-3.56675	-1.4171	-0.618825	0.516733	1.68646	-1.84379	3.18597	-2.94089	0.746002	1.92585	1.26801	4.35621	-3.17463	-0.951785	0.71265	0.688045	-5.398822e+01	-2.723845e+02	-3.263728e+02
25500	3.22409	0.821734	0.465354	1.0978	0.644634	0.469593	0.186882	1.7857	0.818501	3.27016	2.2561	0.150711	1.01707	0.805615	0.776859	0.503826	0.642139	0.0117006	0.233974	0.398506	0.753506	0.325728	-2.38816	0.939807	2.27569	2.7475	4.54386	-3.89412	-0.299696	0.011866	-0.605919	2.1899	-1.88323	4.28293	0.0813506	0.170908	0.208178	0.11352	0.0870194	0.042033	0.0882699	0.414536	0.613499	0.0751434	0.374898	2.63461	2.24388	-1.55374	3.92766	-2.58178	0.967509	1.73104	2.77293	4.37691	-4.29533	-0.505378	0.310398	-0.169176	2.43276	-0.636564	2.74981	-1.74406	0.937654	2.59809	2.36973	4.59922	-3.74809	-0.0651399	-1.64012	-0.553985	1.74478	-1.80641	4.11023	-2.33595	1.15592	2.35357	3.00882	4.16554	-3.8855	0.0310935	-0.498421	0.174358	2.23417	-2.48203	2.39361	-2.50954	0.999054	2.4517	1.98219	4.50626	-3.72854	-0.378955	0.679126	-1.30183	-5.746191e+01	-2.843501e+02	-3.418120e+02
25600	3.15147	2.19662	0.190621	1.64291	0.541954	0.721886	0.351949	2.43517	0.471986	1.60265	3.19613	0.298845	0.944618	0.792941	0.734036	0.545829	0.827907	0.0115009	0.265856	0.256438	0.957723	0.439707	-1.39613	0.648751	2.24043	1.13695	4.60199	-3.39369	-0.808275	-0.0489001	-2.69065	1.31114	-1.74328	3.75662	0.599217	0.0839992	0.0376327	0.0700482	0.0795803	0.162651	0.27051	0.792583	0.18269	0.112032	0.211237	9.08613	1.65361	-1.4837	3.63643	-2.16047	0.816769	2.14028	1.7059	4.48421	-3.66564	-0.217169	0.354185	-2.39747	1.47046	-2.46411	4.3232	-0.63179	0.783001	2.43462	1.55127	4.55681	-2.89816	0.765251	-1.72729	-2.97997	1.24365	-1.58207	4.46377	-1.73273	0.789519	2.35172	1.27458	4.57149	-3.39762	-0.689028	-0.449759	-2.82463	1.29643	-1.54187	2.68949	-2.79963	0.621902	1.94226	0.985701	4.59678	-3.06049	-1.52822	0.639888	-1.78645	-6.815808e+01	-2.710592e+02	-3.392173e+02
25700	2.9303	1.70835	0.456031	0.440951	0.549509	2.11441	0.248124	2.73121	0.674246	1.7295	3.15635	0.484864	1.09478	0.61873	0.882342	0.721448	0.689314	0.0149473	0.349828	0.322096	0.916321	0.210371	-1.4664	0.480699	1.84281	1.73374	4.51381	-2.82358	-0.255436	0.170449	-1.14897	1.43822	-0.898657	3.36686	0.0556335	0.0583478	0.0519833	0.0211892	0.0938677	0.0270076	0.057601	0.429933	0.108035	0.166121	0.25144	1.52289	1.00464	-1.31211	3.65794	-1.70332	0.679606	2.24983	1.82608	4.52542	-2.82797	0.125996	0.432877	-1.50758	1.76653	-0.837163	3.20997	-1.19755	0.565436	2.0335	1.64891	4.53258	-2.8157	-0.324231	-1.5635	-1.14559	1.11112	-0.405056	3.00982	-1.45344	0.207647	1.62601	1.76524	4.48949	-2.90562	-0.300949	-0.34739	-1.51079	1.67063	-1.00885	1.64822	-1.72612	0.80683	1.94159	1.45639	4.43432	-2.96357	-0.633957	0.609419	-1.23771	-4.014604e+01	-2.762507e+02	-3.163968e+02
25800	2.90297	2.09601	0.199066	1.72714	0.65498	1.03881	0.139871	2.9501	0.43699	1.56839	2.97437	0.413735	1.03996	0.739526	0.946432	0.617338	0.649085	0.0107796	0.177007	0.419819	0.763943	0.169248	-2.52048	0.88784	1.53551	0.782448	4.5439	-3.40277	0.577641	0.192369	-0.876968	1.09569	-1.25585	3.3653	0.151517	0.116134	0.0857363	0.105503	0.0657254	0.246021	0.0766778	0.627623	0.253294	0.178854	0.0689013	1.06121	1.61783	-1.47653	3.72037	-2.23066	0.741028	1.61529	0.550495	4.32807	-3.47723	1.06627	0.416003	-0.555536	1.28107	-0.713374	2.91091	-2.45889	0.369107	1.47447	1.07792	4.22662	-2.69046	-0.0515155	-1.68345	-1.50016	0.749363	-1.73487	1.01153	-2.40179	0.74248	1.2561	0.540957	4.33985	-4.20129	0.591064	-0.60914	-0.898948	1.6637	-1.28324	2.90659	-2.73567	0.718191	1.30073	0.607324	4.54819	-2.4242	0.335867	0.744457	-0.607534	-5.888679e+01	-2.866372e+02	-3.455240e+02
25900	2.33132	2.15426	0.630616	1.13928	0.704251	1.40841	0.194864	2.10427	0.575701	2.54002	3.14332	0.238454	1.03376	0.710374	0.868435	0.519225	0.910868	0.0103928	0.377685	0.289134	1.22007	0.270946	-1.10008	1.12564	1.86935	2.36009	4.56626	-4.26596	-0.356107	-0.0912647	-0.340077	1.44925	-0.109637	0.668213	0.0618908	0.0409728	0.0403927	0.108575	0.054484	0.0647507	0.122481	0.552243	0.0688078	0.163223	0.323746	4.31033	2.20054	-0.217596	2.41945	-1.26948	1.00071	1.61409	2.34743	4.54051	-4.46838	0.143969	0.358733	-0.382451	2.74158	-1.33392	3.5449	-1.04824	0.836194	1.83274	2.23507	4.52783	-3.936	-0.0987738	-1.73881	0.0640469	0.780054	-0.384398	2.28945	-1.14937	1.27293	2.06525	2.12337	4.2168	-3.82424	0.300253	-0.625988	0.164976	1.85721	0.0384904	-0.978605	-1.07196	1.03541	2.27585	2.00483	4.52505	-3.93245	0.0613119	0.644903	-0.339557	-6.012052e+01	-2.723094e+02	-3.324299e+02
26000	2.6245	2.59046	0.44908	1.28714	0.603497	1.23907	0.136019	2.60787	0.404206	1.26018	3.13529	0.368621	0.977536	0.770913	0.762947	0.426985	0.867626	0.013475	0.234811	0.450682	0.72134	0.274395	-0.73801	0.974363	2.0787	1.21913	4.23348	-4.23048	-0.224119	-0.696894	0.777294	1.8705	-1.07781	1.67767	0.132359	0.0303064	0.0496963	0.0523098	0.11042	0.157267	0.179821	0.623519	0.103254	0.536081	0.221487	2.55238	1.73734	-0.86893	2.88842	-0.844966	0.725092	2.16199	1.2104	4.2507	-4.13073	-0.283836	0.379462	1.08368	2.78836	-0.587408	2.94437	-0.73173	0.878874	2.15474	1.02908	4.43584	-3.7807	-0.095578	-1.88987	0.938714	1.19288	-1.3683	-1.62217	-1.05152	0.998685	2.10963	1.06867	4.39576	-4.323	-1.05124	-0.640978	0.589431	1.95748	-1.46074	0.741978	-1.25108	1.05559	1.80232	1.55088	4.55038	-3.71045	0.13095	0.439313	0.714092	-5.483566e+01	-2.756366e+02	-3.304723e+02
26100	2.99328	1.53913	0.431819	0.736513	0.706626	1.00043	0.512975	1.77967	0.969453	2.44001	2.91266	0.522477	0.964185	0.744857	0.675785	0.409601	0.844512	0.0213392	0.427814	0.695774	0.843052	0.376591	-0.931765	0.651095	1.728	0.896008	4.33518	-3.83289	0.096812	0.0581893	-0.396517	2.00473	-1.5904	0.748238	0.0603563	0.0584795	0.125768	0.0541015	0.161009	0.075481	0.184484	0.447386	0.11208	0.208787	0.117454	5.43015	1.7662	-1.62568	3.6177	-1.46189	0.575811	1.31889	0.847939	4.24786	-3.76089	0.229593	0.493303	-0.837258	2.3579	-1.72143	3.80711	-0.436807	0.349837	2.1913	0.732998	4.2855	-3.91133	-0.141262	-1.61573	-0.553755	1.22445	-2.01364	2.84091	-0.851611	0.851018	1.53252	1.03404	4.59306	-3.7186	1.19795	-0.455713	-0.80334	1.7363	-1.89592	0.348774	-0.989881	0.516049	1.89276	0.660035	4.39801	-3.93441	0.00535176	0.62541	-0.468948	-5.780353e+01	-2.863259e+02	-3.441294e+02
