iter	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnkDCVGC(1)	M_lnkDCVCC(1)	M_lnkElimDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkDCVG(1)	M_lnISkDCVC(1)	M_lnISkNDCVC(1)	V_lnkDCVGC(1)	V_lnkDCVCC(1)	V_lnkElimDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkDCVG(1)	V_lnISkDCVC(1)	V_lnISkNDCVC(1)	lnkDCVGC(1.1.1)	lnkDCVCC(1.1.1)	lnkElimDCVCC(1.1.1)	lnkElimNDCVCC(1.1.1)	lnISkDCVG(1.1.1.1)	lnISkDCVC(1.1.1.1)	lnISkNDCVC(1.1.1.1)	lnISkDCVG(1.1.1.2)	lnISkDCVC(1.1.1.2)	lnISkNDCVC(1.1.1.2)	lnISkDCVG(1.1.1.3)	lnISkDCVC(1.1.1.3)	lnISkNDCVC(1.1.1.3)	lnISkDCVG(1.1.1.4)	lnISkDCVC(1.1.1.4)	lnISkNDCVC(1.1.1.4)	lnISkDCVG(1.1.1.5)	lnISkDCVC(1.1.1.5)	lnISkNDCVC(1.1.1.5)	lnISkDCVG(1.1.1.6)	lnISkDCVC(1.1.1.6)	lnISkNDCVC(1.1.1.6)	lnISkDCVG(1.1.1.7)	lnISkDCVC(1.1.1.7)	lnISkNDCVC(1.1.1.7)	lnISkDCVG(1.1.1.8)	lnISkDCVC(1.1.1.8)	lnISkNDCVC(1.1.1.8)	LnPrior	LnData	LnPosterior
6900	1.53049	1.58588	1.46263	1.47352	0.241425	0.704175	0.0121204	0.562488	0.511756	0.776538	1.05478	-4.47245	-6.90025	0.18736	-1.90675	3.0787	4.56029	2.50522	0.0869419	0.132908	0.0578051	0.159614	0.863621	1.64885	3.07184	-4.54891	-6.68845	-0.0761257	-1.1362	2.88865	3.46566	2.32339	2.53498	4.12335	1.55135	3.93057	4.11777	-0.106474	4.02347	4.22868	2.45698	3.15674	3.80765	3.65328	3.04058	3.79919	0.872154	3.85326	3.83056	1.01072	3.96556	4.14301	1.70253	-5.064925e+001	-7.099663e+002	-7.606155e+002
6950	1.66478	1.53684	1.58602	1.45508	0.268086	0.624413	0.0160656	0.819324	0.567086	0.81246	0.964165	-4.07376	-8.20636	0.287903	-1.54133	4.03445	4.25606	3.18226	0.132686	0.210831	0.0693492	0.352179	0.834425	0.764683	5.40217	-4.145	-7.28397	0.0808376	-0.948553	3.03658	3.52953	2.03172	3.80397	4.11843	1.89996	3.98314	4.01285	2.98742	4.15841	4.31575	1.94795	3.2934	3.89622	3.07488	2.43695	3.54944	0.518749	4.20113	3.899	1.65169	4.18436	4.16573	1.32986	-5.378583e+001	-7.201345e+002	-7.739204e+002
7000	1.52014	1.56956	1.57891	1.47677	0.231761	0.648944	0.0112796	0.405394	0.442867	0.821636	0.722267	-3.89327	-7.43331	0.292295	-2.47481	4.50022	4.60386	2.56576	0.135441	0.161055	0.355674	0.581002	1.6823	0.56588	3.02305	-4.40881	-7.12584	-0.0493881	-0.81789	3.29133	3.69553	2.07588	3.77229	4.32763	2.09118	3.79227	4.08451	2.45455	4.15321	4.25791	2.20146	3.15663	3.81647	3.48593	2.9159	3.67476	2.08651	3.84495	3.85126	1.38543	3.9208	4.14835	2.76788	-5.288975e+001	-7.042050e+002	-7.570948e+002
7050	1.47371	1.48033	1.54139	1.48637	0.305597	0.632288	0.0104842	0.508103	0.588469	0.754118	1.04168	-3.96552	-7.86092	0.375303	0.982141	4.2805	4.41981	1.09012	0.216588	0.124045	0.235858	0.494824	1.27607	1.44499	1.17947	-4.26429	-7.36298	-0.0859304	-0.284036	3.4328	3.77575	0.927116	3.1807	4.35616	1.40437	3.77609	4.08884	1.76012	4.57416	4.37244	0.258753	2.83469	3.81883	-0.107221	2.99132	4.05912	1.80072	3.48715	3.76647	0.438628	4.25765	4.30963	0.970188	-5.002991e+001	-7.130854e+002	-7.631153e+002
7100	1.46439	1.52412	1.49281	1.45949	0.318089	0.665578	0.0102514	0.401761	0.714909	0.68448	1.09489	-4.47668	-7.75306	-0.482756	-0.514226	3.92052	4.56556	0.0745216	0.172993	0.20685	0.500355	0.0916071	1.67512	1.07958	9.55513	-4.35288	-7.71402	-0.10683	-0.485698	3.8657	3.94286	1.90427	4.25063	4.35745	1.59166	4.43597	4.21569	0.114056	4.26101	4.32648	-2.02144	2.48606	3.62079	-3.01838	2.43412	3.82518	-0.144783	4.02482	3.97956	-0.384962	4.56502	4.41395	-3.88208	-5.654938e+001	-7.157447e+002	-7.722941e+002
7150	1.5099	1.51844	1.47777	1.54782	0.354075	0.701404	0.011423	0.864791	0.572157	0.591918	0.921413	-3.89619	-6.76991	-0.178535	0.230414	4.06715	4.51638	-0.193621	0.0950982	0.321541	0.314757	0.0956297	0.842707	1.14149	1.75256	-4.13132	-7.36884	-0.010147	0.146962	3.72193	3.88236	1.7701	3.11608	4.3125	0.988511	3.8829	4.05841	0.860999	4.24852	4.40729	-1.56223	2.80394	3.82174	1.66778	3.07542	3.58852	-0.76083	4.05595	4.03082	0.815107	3.68228	4.1468	-0.41793	-4.918706e+001	-7.197052e+002	-7.688922e+002
7200	1.63316	1.53764	1.55349	1.50819	0.279395	0.674266	0.0115566	0.712028	0.635974	0.707728	0.941979	-4.12418	-6.75943	0.0424955	0.291942	3.53799	4.51728	1.70943	0.205522	0.320394	0.042321	0.121499	3.22583	1.43034	0.575216	-4.02888	-6.87489	-0.0349138	0.105578	3.57776	3.90784	1.8235	2.22466	3.99609	1.16376	3.73928	4.03977	1.58668	4.33917	4.41136	1.75975	2.71033	3.81974	1.20906	2.61235	3.77702	1.54929	3.8756	3.9344	1.63422	3.39424	4.05389	1.66919	-4.748322e+001	-7.106468e+002	-7.581300e+002
7250	1.56925	1.53116	1.36314	1.48875	0.265934	0.676454	0.0163867	0.391827	0.620073	0.607319	0.904269	-4.67104	-6.35448	-0.199869	-0.480561	3.93195	4.18873	1.34804	0.147164	0.281304	0.0476666	0.230806	2.19131	0.756257	1.14458	-4.01786	-7.10254	-0.0448551	-0.700889	3.44265	3.90753	2.36558	3.80618	4.33477	1.47765	3.64102	4.08145	2.14981	3.59372	4.21897	1.81143	2.88824	3.89969	1.06875	2.79892	3.80404	1.00615	4.04786	4.05699	1.66469	3.51415	4.11326	1.71047	-4.763004e+001	-7.139461e+002	-7.615762e+002
7300	1.59568	1.53311	1.51283	1.4446	0.375651	0.733253	0.0139619	0.471522	0.778857	0.764283	0.826005	-4.50165	-7.4416	-0.750553	-0.556859	3.60615	4.17403	1.89234	0.670017	0.108365	0.194969	0.128873	1.145	0.940247	3.72895	-4.14808	-7.47899	-0.0447678	-1.09765	3.7104	3.91719	2.04041	3.32698	4.3626	2.31973	4.02809	4.11381	2.55876	4.36284	4.369	1.87949	3.33324	4.0336	-0.833128	3.12182	3.79099	2.78236	4.49804	4.15484	2.10337	3.71974	4.17617	-2.40351	-5.641769e+001	-7.128109e+002	-7.692286e+002
7350	1.49683	1.59316	1.4545	1.49266	0.321138	0.529046	0.0117277	0.425711	0.590147	0.651655	0.944415	-4.21702	-7.62107	-0.483858	-2.70687	4.454	4.16411	3.57421	0.249744	0.11989	0.576483	0.228474	3.927	1.24977	2.21933	-4.34748	-7.56531	-0.141536	-2.58021	3.36517	3.77314	0.876964	4.47652	4.50548	4.16866	3.99637	4.23624	3.64069	4.44665	4.4729	3.24781	3.29907	4.03099	2.66181	3.20201	3.91933	3.14551	3.96189	3.94017	3.18897	4.09859	4.30873	4.30615	-5.092783e+001	-7.097123e+002	-7.606401e+002
7400	1.53879	1.68605	1.47071	1.53299	0.335821	0.685385	0.0120886	0.424684	0.625858	0.716423	1.06989	-4.97334	-7.70472	-0.549677	-3.29798	4.33701	4.20209	3.26447	0.246796	0.155227	0.126613	0.0962222	0.571225	1.0751	2.32434	-4.69467	-7.4433	-0.201309	-3.2699	3.69804	3.82556	2.60828	4.56636	4.5653	4.35096	4.03657	4.17604	3.30295	4.18864	4.2611	4.06775	3.5697	4.0966	1.96724	3.38115	3.92721	3.91695	3.89123	3.82632	2.36525	4.57275	4.41258	4.12737	-4.351606e+001	-7.177832e+002	-7.612993e+002
7450	1.52123	1.62382	1.43996	1.52093	0.286458	0.63718	0.013419	0.451177	0.493028	0.880173	0.688269	-5.13196	-7.14868	-0.267301	-1.50907	3.84129	4.46302	4.3551	0.156889	0.0773287	0.0970474	0.322609	1.05978	1.4196	1.23677	-4.62568	-7.44707	-0.101768	-2.57898	3.74418	3.84188	4.03334	3.67285	4.30567	4.47581	4.18105	4.10145	4.26204	4.24773	4.25708	2.8271	3.72356	4.03686	4.11225	2.84681	3.79762	3.68852	4.28155	4.00284	4.52382	4.50599	4.31504	4.42055	-4.108653e+001	-7.101751e+002	-7.512616e+002
7500	1.49458	1.58928	1.42955	1.46007	0.306525	0.692476	0.0121294	0.342025	0.421663	0.799013	0.808226	-4.6552	-7.46193	-0.671621	-2.05528	4.34967	4.11725	4.3504	0.227351	0.0698458	0.0802645	0.161414	1.25612	0.894577	4.01985	-4.81144	-7.02061	-0.24737	-2.56523	3.59608	3.80189	4.28144	3.99094	4.32654	4.37142	4.13692	4.23913	4.1965	4.28366	4.39197	4.58845	3.49002	3.94916	4.17276	3.14945	3.83865	3.2392	4.08142	4.01654	3.71111	3.34081	3.94663	4.51512	-4.350853e+001	-7.085413e+002	-7.520499e+002
7550	1.63096	1.52774	1.49715	1.52384	0.177002	0.75865	0.0103863	0.521908	0.421057	0.688232	0.80861	-4.93648	-7.40245	-0.44602	-3.12897	4.30629	4.60046	4.0267	0.569251	0.606984	0.77383	1.75278	1.18209	1.80007	1.10209	-4.72951	-6.73561	-0.237298	-2.22656	3.5353	3.79498	3.70957	3.20303	4.26107	3.82721	3.88145	4.10777	4.21539	4.5192	4.43819	2.93192	3.36716	3.97718	4.33056	3.63064	3.89507	3.09966	4.38625	4.0901	1.92928	3.77595	4.2239	3.51332	-5.848648e+001	-7.117081e+002	-7.701945e+002
7600	1.56554	1.55492	1.50314	1.4924	0.182826	0.71142	0.0105225	0.57544	0.4855	0.661886	0.845013	-5.02508	-7.52598	0.138754	-1.2162	3.20683	4.47831	2.70859	0.679041	0.34436	0.291008	0.0418877	0.864803	0.625626	0.873615	-4.66583	-6.62972	-0.232647	-1.0674	3.39999	3.76837	2.85313	3.50077	4.55777	2.41551	3.78632	4.12237	2.58531	4.22325	4.39384	1.57833	3.33083	3.96623	2.23673	3.43173	4.02829	1.93609	4.13365	3.98846	1.77553	3.53394	4.13447	2.61527	-5.122437e+001	-7.073775e+002	-7.586018e+002
7650	1.6525	1.54713	1.46457	1.50828	0.370025	0.611604	0.0125674	0.430729	0.539179	0.841509	0.913347	-5.52794	-7.33793	0.755991	-0.660886	4.43652	4.36823	2.43568	0.480308	0.0715825	1.57283	0.108046	0.939397	0.585787	1.84075	-4.76803	-7.16953	-0.232687	-0.827924	3.23828	3.63095	2.05787	3.43895	4.39601	2.28972	4.31298	4.26664	2.47026	4.50319	4.42162	2.75167	3.64078	4.08583	4.10331	3.40035	3.88742	0.467787	4.55417	4.10564	0.857304	3.96912	4.21392	2.09827	-5.297845e+001	-7.080187e+002	-7.609971e+002
7700	1.47264	1.55551	1.43378	1.57654	0.270764	0.652686	0.010367	0.535884	0.466685	0.751433	1.05972	-4.56703	-7.11142	0.704746	-1.10557	4.34059	4.50366	3.11189	0.100447	0.580023	1.00035	0.117304	1.20301	1.13905	1.73074	-4.97988	-6.87852	-0.324286	-1.46647	2.96437	3.54038	2.46915	3.06974	4.25679	2.65295	4.43127	4.3479	3.12193	4.27866	4.42022	2.17423	3.63084	4.05079	4.18977	3.37214	4.11977	3.21936	3.78964	3.84506	1.09062	3.97234	4.27873	2.85418	-5.128401e+001	-7.062782e+002	-7.575622e+002
7750	1.53383	1.52793	1.49796	1.55022	0.269453	0.69275	0.0146893	0.53757	0.466325	0.679676	1.09536	-4.84693	-5.46482	-0.193066	-1.30232	2.7818	4.31237	3.1972	0.141048	0.401823	0.113244	0.190043	1.20149	1.10294	1.21686	-4.88216	-6.54451	-0.375388	-1.74689	2.85716	3.5648	1.97248	3.35716	4.56314	2.78785	4.01979	4.2912	3.6006	4.49839	4.55715	1.07642	3.39904	4.08086	4.39282	3.57838	4.05834	1.96111	3.63448	3.87695	3.0566	3.66409	4.23451	2.26999	-5.235096e+001	-7.060110e+002	-7.583619e+002
7800	1.51778	1.59603	1.54033	1.4999	0.175235	0.643364	0.0151603	0.491284	0.803672	0.763296	0.748589	-4.1808	-7.40883	-0.185601	-1.92606	3.8129	3.72149	2.98686	0.170935	0.0980283	0.297924	0.281253	1.32299	1.07465	1.01243	-4.8516	-7.16736	-0.360692	-1.26921	3.12227	3.69537	1.46983	3.19984	4.1062	2.63987	3.97186	4.27195	2.82971	4.24005	4.3995	2.38102	3.28774	4.0149	4.28772	3.43884	4.03226	2.57224	3.25866	3.73451	2.0529	3.7626	4.24198	2.73862	-4.960745e+001	-7.119519e+002	-7.615594e+002
7850	1.54645	1.52272	1.5201	1.62285	0.276839	0.679482	0.0101655	0.429089	0.469652	0.713961	1.06465	-5.36356	-6.91064	-0.485956	-2.42669	4.06688	4.34872	4.33968	0.142057	0.15028	0.0823894	0.994521	1.31928	0.928318	5.03901	-5.08631	-6.89995	-0.367349	-2.81028	3.18803	3.65118	0.928646	3.39775	4.05117	3.8613	4.05643	4.30316	4.46435	4.52787	4.48376	1.60247	3.55144	4.05465	4.55031	3.72882	4.06619	3.30193	3.42134	3.73354	3.147	3.50302	4.11055	3.88751	-4.899997e+001	-7.111044e+002	-7.601044e+002
7900	1.53884	1.57142	1.52515	1.47678	0.425282	0.593194	0.0131493	0.695619	0.672672	0.906364	0.788921	-5.36324	-7.12025	-0.197643	-3.16582	4.19779	4.34417	3.11361	0.325733	0.121926	0.192639	0.31192	3.73344	1.10576	0.693793	-5.14743	-7.17723	-0.316854	-2.16198	3.17943	3.54507	2.6353	3.47948	4.22297	2.58748	4.57817	4.30619	3.18577	3.6831	4.22647	2.2284	3.42805	3.91874	3.70055	3.11338	3.97902	3.95926	3.55862	3.6124	3.41993	4.09255	4.21296	3.18245	-5.025292e+001	-7.195153e+002	-7.697682e+002
7950	1.53773	1.54713	1.53932	1.45186	0.29563	0.669043	0.0105816	0.793546	0.60076	0.872711	1.06669	-4.86292	-6.98517	-0.379091	-3.39887	3.82839	3.56456	4.55835	0.132867	0.104102	0.188522	0.0959145	1.4527	2.94256	2.43656	-5.03758	-6.81591	-0.332827	-3.31514	2.65983	3.37467	1.85664	2.91685	3.81884	3.96828	4.18366	4.34134	4.53502	3.39967	4.1119	3.64989	3.27747	3.82783	3.02912	3.32661	3.96618	3.0018	3.91964	3.88909	2.64602	3.75673	4.13208	3.36474	-4.826030e+001	-7.184367e+002	-7.666970e+002
8000	1.4771	1.53659	1.49233	1.55698	0.32073	0.543009	0.0108073	0.425759	0.486844	0.828652	0.911769	-4.27307	-6.56877	0.421486	-0.703694	4.02986	4.10807	4.23972	0.246591	0.174962	0.115541	0.108035	1.2246	1.12974	4.12944	-4.94454	-6.87203	-0.260303	-1.48872	2.98288	3.47567	0.121065	4.48219	4.52119	3.27204	4.35758	4.29144	3.25707	4.28576	4.40071	-0.61863	2.95405	3.74831	2.30665	3.69079	3.94979	3.46059	3.98719	3.87253	1.69565	4.03262	4.24146	2.79319	-5.528013e+001	-7.050175e+002	-7.602976e+002
8050	1.51586	1.51905	1.42841	1.66439	0.229066	0.612223	0.0100135	0.542279	0.51436	0.636149	0.847227	-5.06415	-6.33733	-0.652197	-1.63737	3.17612	4.20322	4.23473	0.400516	0.166917	0.127836	0.381634	1.32013	1.51164	2.16379	-4.89882	-6.89199	-0.419172	-2.45111	2.84138	3.58632	2.88399	3.56211	4.54258	4.0351	4.00462	4.31728	4.12819	4.16194	4.46598	3.3895	3.0455	3.97054	3.23132	3.49721	4.09316	3.48032	4.27819	4.22745	4.18179	4.43519	4.55058	4.26035	-4.918780e+001	-7.063489e+002	-7.555367e+002
8100	1.56565	1.48898	1.39418	1.46684	0.275951	0.755938	0.0129888	0.346204	0.414922	0.821805	0.721735	-4.66041	-7.12451	-0.628714	-2.14883	4.3475	4.07448	3.61028	0.183268	0.111524	0.217273	0.130307	3.56524	0.861676	1.39723	-4.80429	-6.85125	-0.392452	-2.37034	2.95312	3.65075	3.02831	3.19485	4.43853	4.41843	4.35524	4.46577	4.55529	4.35719	4.51388	3.1882	2.68152	3.83722	-0.547783	3.46242	4.16915	3.75543	4.37294	4.23072	3.55777	4.33209	4.51307	4.1168	-5.011121e+001	-7.079892e+002	-7.581004e+002
8150	1.63596	1.60192	1.51559	1.51744	0.243189	0.650667	0.0109369	0.297558	0.598739	0.875567	0.778589	-5.49561	-6.34394	-1.17724	-2.83968	3.54278	4.32534	3.18209	0.31141	0.200826	0.182211	0.308907	0.922971	1.43605	1.73546	-4.82753	-6.82028	-0.471592	-1.59356	3.09452	3.83139	3.62899	2.87668	4.13709	3.13689	4.08344	4.4907	3.75201	3.73975	4.41777	3.10552	2.63083	3.85998	2.12438	3.72608	4.29863	2.54123	4.45303	4.40925	0.616188	3.3622	4.24999	3.20967	-5.313243e+001	-7.151740e+002	-7.683065e+002
8200	1.52732	1.46531	1.34029	1.50155	0.204194	0.600707	0.0143481	0.510091	0.509009	0.715773	0.721956	-5.33857	-7.09297	-0.135477	-2.05146	4.0754	4.40299	3.57471	0.306579	0.0606618	0.143695	0.059503	1.3803	1.02311	0.946482	-4.97314	-6.75479	-0.434089	-1.84862	3.62259	3.88979	3.72907	3.71361	4.58747	3.63093	3.71799	4.16331	3.81361	4.24863	4.4543	3.59347	3.09683	3.90646	4.01898	3.08993	4.08398	3.38738	4.43397	4.26952	3.29591	3.97066	4.41444	3.47155	-3.951087e+001	-7.165947e+002	-7.561056e+002
8250	1.5406	1.57054	1.43647	1.494	0.338281	0.70781	0.0102126	0.461046	0.491431	0.898867	0.933924	-4.6574	-7.15532	0.138518	-2.10079	4.41037	4.45015	3.38679	0.198217	0.211517	0.24604	0.0939292	2.41102	1.24442	1.99178	-4.763	-7.29579	-0.393561	-2.33976	4.00931	4.16311	4.23236	2.61049	3.97086	3.57974	4.09516	4.37928	3.77956	4.20318	4.49329	3.67743	3.34326	4.0554	1.08392	3.07555	4.05471	4.21961	4.49948	4.29364	-1.17252	4.08642	4.42344	2.02478	-5.109702e+001	-7.089731e+002	-7.600701e+002
8300	1.44659	1.54535	1.43065	1.53926	0.306214	0.710861	0.0117446	0.518382	0.509058	0.882899	1.0586	-5.11903	-7.29292	-0.426595	-3.26102	4.01471	4.60319	4.17917	0.137087	0.125941	0.182206	0.152912	1.52571	0.80895	1.56525	-5.13902	-7.34506	-0.491672	-3.50525	3.86717	4.01196	3.77623	3.35064	4.423	4.19773	4.43623	4.46178	3.64498	4.18365	4.47587	2.06764	3.22398	4.01357	4.39871	3.59441	4.14396	4.03376	4.5271	4.21618	3.30375	4.0651	4.46145	3.52069	-3.789031e+001	-7.106633e+002	-7.485536e+002
8350	1.50348	1.54318	1.47692	1.43088	0.322623	0.663097	0.0153484	0.610462	0.703405	0.747531	1.10696	-5.2881	-7.61125	-0.440165	-5.69213	4.60264	4.44219	4.25331	0.163461	0.0904055	0.0981491	0.124961	1.07828	0.59617	2.14766	-5.28305	-7.37697	-0.589234	-5.98879	4.2503	4.20626	1.9765	3.81143	4.22129	4.58045	4.13993	4.3986	3.04291	4.10682	4.4214	2.46926	2.8851	3.86823	4.0432	4.26552	4.4395	2.8368	4.03529	4.04464	2.14704	4.20859	4.49651	3.13293	-3.999300e+001	-7.247705e+002	-7.647635e+002
8400	1.4889	1.56311	1.46769	1.43434	0.374301	0.590871	0.0108254	0.491289	0.764467	0.67337	1.01949	-5.61896	-8.49075	-0.707864	-5.27222	4.13119	4.39538	2.26318	0.142816	0.625175	0.0437249	0.141143	0.600908	1.19181	1.46465	-5.16172	-7.81184	-0.551869	-5.49901	4.41664	4.24938	0.521368	4.3017	4.58911	1.86902	4.39413	4.52541	3.33844	3.64297	4.35229	2.45165	3.13641	3.97922	3.24911	3.6082	4.4286	1.4864	4.18255	4.12965	1.68324	4.218	4.56342	1.55769	-4.759790e+001	-7.268258e+002	-7.744237e+002
8450	1.57623	1.51602	1.49233	1.49664	0.326894	0.641009	0.0118323	0.704945	0.720162	0.761981	1.17703	-5.39033	-6.32681	-0.565676	-7.89895	4.33685	4.21862	1.40292	0.411072	0.123617	0.142889	0.745207	1.97768	1.03065	1.16707	-5.24052	-6.89023	-0.55179	-7.61263	4.16011	4.11717	1.56157	3.61388	4.52567	2.62491	4.03635	4.42854	1.71762	3.52804	4.25839	-0.775764	3.45643	4.07221	1.72402	4.24855	4.31955	2.72967	3.80949	3.99422	0.80723	4.24584	4.48843	-0.513096	-5.368388e+001	-7.257452e+002	-7.794290e+002
8500	1.54027	1.63328	1.38678	1.56602	0.420192	0.613074	0.0121911	0.533049	0.556779	0.89165	1.27469	-4.86343	-6.69366	-1.437	-7.79831	3.73779	4.3476	0.776666	0.116426	0.090146	0.117851	0.45919	1.306	1.48865	0.90176	-5.45891	-7.04116	-0.568723	-8.36774	3.71733	3.91728	2.04624	3.36041	4.50749	1.73969	4.03266	4.38561	1.7391	3.36309	4.1302	1.36087	3.00645	3.84112	-0.295425	3.56527	4.2228	-0.308001	3.85328	3.90649	-0.440505	3.8437	4.30805	1.84061	-5.308560e+001	-7.228591e+002	-7.759447e+002
8550	1.52081	1.60307	1.44397	1.42813	0.384795	0.607633	0.0105887	0.325045	0.544948	0.738678	1.38155	-5.80985	-7.10471	-0.723133	-7.68118	4.21472	4.05197	-0.865778	0.0697692	0.0756277	0.161505	0.114571	1.9008	0.990729	2.86403	-5.57986	-6.80822	-0.623583	-7.80393	3.63266	3.85821	0.765667	2.97476	4.05264	-1.8184	4.16751	4.36577	-0.459114	3.79553	4.30256	-1.12575	3.09792	3.93323	-2.38592	3.40414	4.10558	0.537166	4.59858	4.21112	-1.04485	3.88427	4.27842	-0.746444	-4.626883e+001	-7.243020e+002	-7.705708e+002
8600	1.53471	1.53276	1.61377	1.48437	0.453533	0.693828	0.010019	0.711419	0.597752	0.720366	1.29762	-5.97162	-6.36805	-0.609776	-8.99255	4.03337	4.39126	4.10478	0.122225	0.14811	0.0551451	0.126017	1.25672	1.2682	1.87689	-5.64581	-6.38495	-0.602514	-9.1425	3.82502	3.87939	1.92337	2.94438	4.38183	3.59936	3.56393	4.17125	4.30065	3.74713	4.30406	4.29237	3.06547	3.86942	3.33111	3.42882	4.20041	4.36512	4.59146	4.17921	3.52841	3.50187	4.05713	3.36873	-4.061490e+001	-7.243916e+002	-7.650065e+002
8650	1.44445	1.54189	1.36757	1.47102	0.341286	0.590395	0.01052	0.586686	0.530887	0.774866	1.1913	-5.41681	-6.52418	-0.391314	-9.19074	4.44252	4.47875	4.19581	0.0995354	0.367245	0.151777	0.115334	2.81527	1.06014	3.14905	-5.49567	-6.87823	-0.500247	-9.13653	3.38884	3.66031	1.3549	3.18863	4.34387	4.45577	4.42508	4.2758	2.76336	4.09497	4.34081	3.74646	3.27714	3.91929	3.2901	4.01958	4.13777	3.69503	4.53023	4.10798	3.3149	3.72798	4.15487	2.05491	-4.458313e+001	-7.186750e+002	-7.632582e+002
8700	1.52829	1.53748	1.42679	1.50518	0.187672	0.56828	0.0103806	0.52257	0.601525	0.673624	1.18695	-4.94727	-6.9602	-0.622941	-7.28923	4.21799	4.16915	3.03249	0.636941	0.0791257	0.124227	0.145936	2.35291	0.489984	2.05368	-5.22415	-7.2051	-0.483339	-7.14615	3.51111	3.85985	2.0349	3.44387	4.27274	1.74346	4.29857	4.3981	1.89561	4.55131	4.57108	4.20503	2.86946	3.83227	3.05798	4.13108	4.23306	2.15441	4.54492	4.19311	2.2734	3.6052	4.19206	2.36847	-4.819844e+001	-7.128598e+002	-7.610583e+002
8750	1.58987	1.54127	1.49353	1.50774	0.324327	0.607816	0.011432	0.551049	0.671995	0.691073	1.03745	-5.67598	-7.24188	-0.631148	-8.89034	4.36645	4.40033	2.20106	0.104603	0.112367	0.0717852	0.408036	2.0918	0.899799	1.70768	-5.41108	-7.20741	-0.567138	-8.46357	3.54701	3.83242	2.77471	3.43583	4.48414	0.142115	4.18399	4.33917	-0.670545	4.53186	4.5936	1.76049	2.856	3.84404	2.20743	4.40043	4.43871	2.9329	4.17573	4.09717	3.03466	3.12956	4.07016	1.05637	-4.719793e+001	-7.199488e+002	-7.671468e+002
8800	1.59127	1.52235	1.48111	1.39659	0.257365	0.59185	0.0114613	0.421562	0.486887	0.769428	1.20856	-5.88123	-6.79428	0.0840788	-9.09079	4.57101	4.15136	1.46412	0.187466	0.11808	0.2553	0.184229	1.30387	0.680079	1.61712	-5.45767	-6.74015	-0.488612	-8.76318	3.35483	3.66394	1.72538	3.52568	4.46211	3.09305	4.40574	4.38334	1.62523	4.18604	4.43215	0.318586	3.15298	3.82048	1.85996	4.15391	4.32428	0.879305	4.22106	3.96724	-0.700974	3.46323	4.02492	1.16926	-4.564856e+001	-7.178305e+002	-7.634791e+002
8850	1.548	1.4857	1.45145	1.47161	0.263936	0.615579	0.0106056	0.563841	0.544945	0.750456	1.18976	-5.3089	-6.49787	0.0990201	-8.79522	4.26874	4.51312	0.856262	0.152475	0.0908264	0.428504	0.287512	1.38223	0.520761	4.637	-5.24873	-6.90481	-0.348589	-8.25117	3.56542	3.72183	1.04591	4.28991	4.48104	-0.358969	4.25765	4.26509	-3.50179	4.09866	4.25221	-0.137594	3.62947	3.9897	2.45164	3.81279	4.11655	-2.89951	4.27556	3.95291	4.45226	3.57965	4.03177	-2.23111	-5.663852e+001	-7.132187e+002	-7.698572e+002
8900	1.52873	1.5709	1.51738	1.49101	0.248685	0.689043	0.0101252	0.64011	0.490128	0.668545	1.18184	-5.14324	-7.29876	-0.394634	-7.26046	4.59055	4.18342	2.55102	0.180675	0.114246	0.156115	0.162837	1.12717	1.32567	2.26678	-5.30014	-6.92995	-0.40774	-6.51531	3.6026	3.73162	3.84533	3.34525	4.37911	3.9661	4.41591	4.25846	2.72999	4.52828	4.46713	0.926799	3.72599	4.00844	2.30461	3.62489	4.02533	2.84283	4.59319	4.10874	0.785351	4.10019	4.28214	1.13489	-4.574685e+001	-7.154885e+002	-7.612354e+002
8950	1.4785	1.477	1.43326	1.48952	0.185696	0.565834	0.0113473	0.64296	0.52438	0.73509	1.25495	-4.93829	-6.67312	0.388075	-6.55047	4.31912	4.38494	4.13915	0.182244	0.687291	0.325966	0.065032	2.543	0.753836	1.73405	-5.05876	-7.35805	-0.279309	-6.69778	3.8306	3.79006	3.82558	3.44661	4.0197	2.53248	4.2152	4.20436	3.34696	4.33915	4.34523	2.35798	3.75198	4.06393	3.80569	3.7684	4.05547	2.97435	4.46787	4.08744	3.45285	3.8917	4.24699	4.53831	-4.711487e+001	-7.189210e+002	-7.660359e+002
