iter	Ve_CVenmol(1)	Ve_CLivmol(1)	Ve_CKidmol(1)	Ve_CBrnmol(1)	Ve_TotCTCOHmol(1)	Ve_TotLivTCOHmol(1)	Ve_TotBrnTCOHmol(1)	Ve_CPlasTCAmol(1)	Ve_CLivTCAmol(1)	Ve_CKidTCAmol(1)	Ve_CBrnTCAmol(1)	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnPBrnTCOGC(1)	M_lnPLivDCVGC(1)	M_lnPKidDCVGC(1)	M_lnPBrnDCVGC(1)	M_lnPBodDCVGC(1)	M_lnPLivDCVCC(1)	M_lnPKidDCVCC(1)	M_lnPBrnDCVCC(1)	M_lnPBodDCVCC(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnPBrnTCOGC(1)	V_lnPLivDCVGC(1)	V_lnPKidDCVGC(1)	V_lnPBrnDCVGC(1)	V_lnPBodDCVGC(1)	V_lnPLivDCVCC(1)	V_lnPKidDCVCC(1)	V_lnPBrnDCVCC(1)	V_lnPBodDCVCC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnPBrnTCOGC(1.1)	lnPLivDCVGC(1.1)	lnPKidDCVGC(1.1)	lnPBrnDCVGC(1.1)	lnPBodDCVGC(1.1)	lnPLivDCVCC(1.1)	lnPKidDCVCC(1.1)	lnPBrnDCVCC(1.1)	lnPBodDCVCC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnPBrnTCOGC(1.2)	lnPLivDCVGC(1.2)	lnPKidDCVGC(1.2)	lnPBrnDCVGC(1.2)	lnPBodDCVGC(1.2)	lnPLivDCVCC(1.2)	lnPKidDCVCC(1.2)	lnPBrnDCVCC(1.2)	lnPBodDCVCC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnPBrnTCOGC(1.3)	lnPLivDCVGC(1.3)	lnPKidDCVGC(1.3)	lnPBrnDCVGC(1.3)	lnPBodDCVGC(1.3)	lnPLivDCVCC(1.3)	lnPKidDCVCC(1.3)	lnPBrnDCVCC(1.3)	lnPBodDCVCC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	lnPBrnTCOGC(1.4)	lnPLivDCVGC(1.4)	lnPKidDCVGC(1.4)	lnPBrnDCVGC(1.4)	lnPBodDCVGC(1.4)	lnPLivDCVCC(1.4)	lnPKidDCVCC(1.4)	lnPBrnDCVCC(1.4)	lnPBodDCVCC(1.4)	LnPrior	LnData	LnPosterior
63900	2.74285	2.9426	0.360138	0.713251	0.320447	2.36127	0.146593	1.7311	0.887828	2.60189	3.08661	0.344493	1.09966	0.953462	0.73355	0.462811	0.751279	0.0119461	0.306811	0.367683	0.90287	0.0107322	-0.968096	1.07337	2.78209	2.31811	4.46691	-4.60495	0.00192259	0.136585	-3.617	2.84774	-0.235536	4.40032	0.346075	0.0566959	0.0776663	0.192454	0.078459	0.0886884	0.136707	0.991259	0.64496	0.284484	0.0909655	3.15413	2.42364	-0.914097	3.11804	-0.78491	0.939403	2.73811	2.68047	4.34025	-4.55775	-0.535128	0.315952	-4.28414	3.03529	-0.738866	3.15461	-0.773055	1.12963	3.10514	1.89234	4.46914	-4.36226	-0.355728	-1.72751	-3.6002	3.03409	-0.158731	3.12621	-0.774515	1.10745	2.60365	2.01775	4.59914	-4.52141	-0.373548	-0.679551	-2.70401	2.1771	-0.0870867	1.07049	-1.60741	1.08853	2.42224	2.04419	4.37013	-4.34966	0.0442767	0.678168	-3.65076	-5.647702e+01	-2.744428e+02	-3.309198e+02
64000	3.23713	1.77826	0.51288	1.42055	0.634533	0.384268	0.174229	2.01664	0.733278	1.84562	2.39188	0.296253	1.01548	0.805328	1.03193	0.614822	0.810007	0.0101618	0.192763	0.426936	0.884794	0.0107322	-1.46596	0.906333	1.59285	1.43941	4.44111	-3.79485	-1.29678	-0.342205	-1.02987	2.4615	-0.411572	0.98601	0.110191	0.055231	0.0628235	0.0647629	0.0461179	0.152662	0.0406965	0.565066	0.153976	0.08149	0.149514	5.73182	2.06554	-0.833939	3.09737	-0.715311	1.13979	1.48406	1.99737	4.45482	-4.08706	-1.46828	0.214661	-1.07088	3.11986	-0.935607	3.47362	-1.30873	0.844415	1.86091	1.72993	4.54883	-4.11523	-1.46118	-1.72365	-1.09347	2.65776	-0.0405326	2.95494	-1.66965	0.742213	1.45487	1.56173	4.55152	-4.04651	-1.44409	-0.535914	-1.24828	2.55508	-0.829027	-1.34339	-1.68202	0.880855	1.74268	1.33152	4.46654	-4.36266	-1.62256	0.55394	-1.07816	-4.623108e+01	-2.766902e+02	-3.229213e+02
64100	3.06214	1.27756	0.956852	0.777958	0.560961	2.4862	0.19723	1.99669	0.593499	1.39225	3.08151	0.309224	0.902277	0.707103	0.843726	0.606666	0.779873	0.0124452	0.163956	0.463677	0.962936	0.0107322	-1.74752	1.10178	1.88912	1.31111	4.37023	-4.02257	-0.383708	0.184416	-1.70033	2.35074	-0.327383	3.87223	0.136682	0.136104	0.0905416	0.0757374	0.116269	0.487705	0.109219	0.4446	0.0544839	0.244238	0.133809	1.54842	2.08692	-0.88869	3.38448	-1.41317	0.904216	1.88985	1.82362	4.38001	-4.08832	-0.0920926	0.392739	-1.51868	3.13983	-0.987841	3.45771	-1.52414	0.875115	2.21674	1.28859	4.59127	-4.29035	-0.569221	-1.9431	-1.954	2.58127	-0.41275	3.03534	-0.981512	1.35011	1.78558	1.00284	3.91841	-4.58872	-1.04198	-0.65098	-1.85946	1.70298	-0.243626	2.69465	-1.6346	1.22766	1.83476	1.09646	4.18527	-3.26992	-0.656239	0.482265	-1.51269	-5.536987e+01	-2.766476e+02	-3.320175e+02
64200	2.42067	2.52898	0.687022	1.6422	0.467444	1.61495	0.221764	1.5304	0.617177	2.95073	3.17214	0.41375	1.04917	0.682546	0.899257	0.555939	0.646018	0.01003	0.140679	0.293111	1.24773	0.0107322	-0.530093	0.963238	1.74147	2.00949	4.57783	-4.49269	-0.402757	-0.20849	-3.28201	2.63024	-1.27719	4.06589	0.117313	0.0511375	0.200508	0.0476312	0.0800739	0.267053	0.0387149	0.220467	0.0717089	0.348424	0.282692	2.09543	2.17707	-0.85457	3.24361	-0.599854	1.5409	2.37029	2.15208	4.59325	-4.18167	-0.293957	0.212412	-3.16822	3.4474	-0.856259	3.49844	-0.782691	0.814064	2.56259	2.13712	4.52701	-4.25488	-0.627824	-1.73463	-3.12806	2.32344	-0.833297	3.27361	-0.799407	0.56541	2.51612	2.00185	4.38473	-4.42061	-0.434479	-0.46463	-3.50992	2.47496	-1.90347	3.50649	-0.849452	0.915343	1.89335	2.01376	4.27722	-4.40668	-0.635046	0.447553	-3.21361	-4.685045e+01	-2.712612e+02	-3.181116e+02
64300	2.81237	2.31868	0.799611	0.526662	0.647178	1.81892	0.195103	1.95377	0.609566	2.27976	3.01087	0.302678	1.05473	0.918236	0.659809	0.452707	0.861904	0.0147156	0.19478	0.373085	1.06815	0.0107322	-1.98143	0.747358	2.12633	0.98932	4.59903	-4.51799	-1.52191	0.0618284	-3.6785	2.31916	-0.713217	3.03978	0.0778552	0.0946967	0.0935721	0.0941229	0.0468646	0.0352108	0.145487	0.515526	0.159096	0.528376	0.0996555	2.98302	2.32516	-0.792869	3.00938	-1.89904	0.727526	1.93558	1.46855	4.59499	-4.42192	-1.71302	0.24272	-3.98405	3.77379	-1.06426	3.67207	-1.79686	0.394597	2.33973	0.800028	4.52634	-4.57014	-1.24993	-1.49057	-3.62079	2.06419	-0.950604	3.31325	-2.03793	0.761237	2.17706	0.884106	4.17492	-4.35609	-1.8325	-0.69351	-3.77579	2.83371	-1.00511	1.19863	-1.66162	0.374925	1.99836	1.10383	4.46928	-4.29069	-1.12779	0.921896	-3.5901	-4.243568e+01	-2.776193e+02	-3.200550e+02
64400	2.90959	1.75948	2.09726	0.715168	0.826174	0.737335	0.410877	2.70858	1.00102	2.2111	3.01873	0.208162	0.952687	0.96423	0.737341	0.582242	0.710149	0.0138128	0.193309	0.288473	0.896225	0.155056	-3.62904	0.7257	3.54001	1.59088	4.57154	-4.40992	-0.240512	-0.0418197	-4.13848	2.89102	-1.07071	3.76181	0.210097	0.1323	0.481027	0.197677	0.187256	0.0512659	0.0703963	0.394444	0.136496	0.167585	0.177573	1.40878	2.5113	-0.763503	3.16905	-3.30362	1.25808	2.87486	1.92431	3.98588	-4.50178	-0.24488	0.314468	-3.6442	2.98846	-1.15846	3.63794	-3.90273	0.916152	2.54559	1.21814	4.46027	-3.96293	-0.0130481	-1.60421	-4.42061	2.89222	-0.904106	3.55466	-3.46493	0.779861	3.9696	2.22019	4.58118	-4.49605	-0.121745	-0.530264	-3.88277	2.52365	-1.09402	3.71561	-3.38658	0.508339	2.94816	1.40542	4.4984	-3.87213	0.044795	0.614038	-3.42153	-5.947719e+01	-2.863585e+02	-3.458357e+02
64500	2.84868	2.63721	0.622909	1.35129	1.43965	1.96172	0.213449	1.59658	0.866889	3.2187	3.17683	0.359726	1.08426	0.852446	0.621391	0.486102	0.918488	0.0114742	0.282493	0.445719	0.702835	0.473815	-2.16743	1.21242	1.54544	0.889629	4.36789	-4.47878	0.0667435	-0.0353891	-3.38342	2.46176	-0.933173	3.50585	1.96543	0.118656	0.133714	0.137716	0.10006	0.157232	0.230823	1.04032	0.0680312	0.535481	0.895558	2.93293	2.26018	-1.60258	3.74972	-2.24541	1.34338	2.03979	0.764008	4.54397	-4.57337	0.368936	0.164149	-3.14251	3.00914	-2.36779	4.40766	-0.565136	0.761869	1.30248	0.631534	4.55869	-4.27194	0.174858	-1.57884	-3.24247	1.29406	-2.95824	4.32653	-0.791908	0.843072	1.56627	1.82414	4.41051	-4.0087	-0.0777427	-0.608343	-3.49548	2.56605	-1.86851	3.80886	-3.706	0.884064	1.76332	0.944886	4.5635	-4.25906	0.244652	0.675921	-3.48105	-8.511865e+01	-2.731415e+02	-3.582602e+02
64600	2.89037	1.54979	0.633329	1.36927	0.876586	0.842439	0.676085	1.66667	0.518004	3.26029	2.57725	0.275455	1.05058	0.669666	0.704896	0.458574	0.851059	0.0108005	0.184032	0.383067	0.799812	0.354577	-3.78619	0.883037	1.368	1.41829	3.99128	-4.08819	-0.315837	0.477946	-4.37869	1.88785	-2.51136	4.28953	0.0727874	0.0627689	0.0843685	0.114127	0.484032	0.0723892	0.0209534	1.15138	0.126263	0.145519	0.0997511	5.00922	2.09189	-2.16109	4.25844	-3.97943	0.700156	0.893273	1.80908	4.06034	-4.14637	-0.429945	0.392955	-4.21558	2.14655	-2.34485	4.08091	-3.95215	1.0282	1.73108	1.69823	4.38428	-3.9187	-0.269618	-1.74283	-4.11657	2.00626	-2.04894	4.58289	-3.86783	1.27376	1.4851	1.78886	4.09757	-4.41107	-0.366525	-0.818482	-4.21075	2.05194	-2.61103	2.29488	-3.77673	0.54926	1.50079	1.31147	4.06365	-3.71053	-0.134977	0.76243	-3.93409	-5.269578e+01	-2.781575e+02	-3.308533e+02
64700	3.24592	1.45272	0.200351	0.924762	0.404759	1.28079	0.284555	1.89489	0.647384	1.11628	2.96367	0.515724	1.24237	0.75833	1.00957	0.476016	0.643696	0.0104784	0.377297	0.527733	0.735401	0.788231	-3.29252	0.955449	1.86954	3.03471	4.37401	-4.47431	0.158149	-0.0133477	-3.70572	2.51804	-1.72637	3.04329	0.0267449	0.155061	0.263666	0.207469	0.0479352	0.0940754	0.0513423	0.474628	0.0642957	0.537879	0.138883	1.95906	2.00434	-1.53378	3.60038	-3.54024	1.11635	1.94468	3.03595	4.4255	-3.94711	0.317517	0.215985	-3.45792	2.77058	-2.17617	4.37915	-3.25548	0.852007	2.31912	2.88139	4.32275	-3.99074	0.160738	-1.82855	-3.80747	2.22752	-1.61823	1.75219	-3.53703	0.986573	2.01849	2.33766	4.46134	-4.59989	0.0567447	-0.720588	-3.66872	2.98668	-1.59158	3.64181	-3.34619	0.535355	1.62809	2.81044	4.60139	-4.5763	0.225143	0.608959	-3.51579	-5.014676e+01	-2.923606e+02	-3.425074e+02
64800	3.16876	2.64187	0.28915	0.73752	0.551374	1.79467	0.583096	1.75894	0.74763	1.59727	2.3073	0.377346	1.0305	0.703015	0.605578	0.513742	0.91711	0.0112958	0.321706	0.405337	0.9061	0.220784	-4.19818	1.3854	1.95868	1.8449	4.58717	-4.47374	-0.354038	-0.590962	-3.95772	2.5116	-1.08544	2.53171	0.0612256	0.0802487	0.100304	0.0995356	0.0343324	0.0660817	0.105945	1.029	0.177127	0.285731	0.139693	1.93154	2.284	-0.528291	2.69722	-3.74371	1.26593	1.33656	1.573	4.59258	-4.46607	-0.489133	0.170305	-3.87616	2.67391	-0.801461	2.83927	-3.97443	1.35035	1.76895	1.93078	4.49453	-4.20661	-0.258648	-1.85252	-3.45123	1.70931	-0.574252	2.82553	-4.00762	0.952412	2.35312	1.59664	4.42609	-4.17253	-0.644841	-0.457908	-3.90505	2.31587	-1.22239	2.16631	-4.48024	0.783444	2.48947	1.94062	4.41466	-4.32576	-0.356923	0.584159	-3.95877	-4.881901e+01	-2.780251e+02	-3.268441e+02
64900	3.07911	1.29369	0.677051	0.95695	0.312722	0.866648	0.769548	2.26675	0.736683	2.69697	3.08448	0.299059	0.98396	0.953789	0.627104	0.357982	0.898418	0.0171688	0.296422	0.386061	0.777724	0.616979	-4.39411	0.546401	1.57306	1.38466	4.38547	-3.90451	-0.258228	-0.160914	-4.25391	1.50788	-2.10818	3.75962	0.252398	0.137783	0.0593805	0.0746067	0.0292335	0.243333	0.0331662	0.529837	0.142517	0.18634	0.274373	2.95772	2.16566	-2.09215	3.68495	-4.47546	1.21805	1.70113	0.996986	4.23122	-4.57857	-0.455272	0.259245	-4.47435	2.10004	-2.10535	3.88062	-3.82298	0.537411	1.54214	0.768286	4.48582	-3.52346	-0.418849	-1.6807	-4.29194	1.31714	-2.1137	1.09196	-3.98488	1.18933	1.96146	1.26706	4.53913	-4.08606	-0.225018	-0.523778	-4.18062	2.27122	-1.85336	2.74009	-4.21657	0.636262	1.56784	1.24166	4.3621	-3.51309	-0.272109	0.701235	-4.51629	-5.654432e+01	-2.845230e+02	-3.410673e+02
65000	3.13635	3.23747	0.57581	2.75123	0.587313	0.651053	0.161924	2.93713	0.880614	1.37141	3.08011	0.310915	0.99345	0.687532	0.675333	0.597095	1.01917	0.0120935	0.167791	0.347681	0.863055	0.293401	-3.41841	0.931492	2.17971	1.64484	4.58837	-3.53114	-0.322944	-0.163278	-3.34169	1.64671	-0.693148	4.2448	1.09197	0.114988	0.156546	0.0580879	0.0881535	0.0584565	0.130725	0.920914	0.103561	0.145033	0.211314	3.66435	1.2616	-0.734618	2.60488	-4.21483	1.28139	1.99834	2.12071	4.31938	-3.69894	0.157162	0.228957	-3.50704	1.8411	-1.87199	3.95564	-2.20259	0.80831	2.613	1.49751	4.48921	-3.21076	0.0833053	-1.51819	-3.2063	2.1176	0.188512	1.83142	-2.2259	1.30869	2.26463	1.77493	4.56898	-4.27716	-0.104624	-0.749791	-3.57713	2.05575	-0.817353	2.64095	-2.44043	0.670717	2.31486	1.31918	4.48795	-2.92533	-0.790744	0.567431	-3.50453	-7.198916e+01	-2.817108e+02	-3.537000e+02
65100	3.07089	1.81567	1.21167	1.27435	0.47514	1.33318	0.199413	2.81597	0.479914	3.22794	3.15754	0.284389	0.975205	0.599226	0.692701	0.50866	0.66932	0.0100767	0.287478	0.343127	0.888295	0.572172	-1.01581	1.35319	1.9558	1.27453	4.5518	-3.9164	-0.319471	0.0644706	-4.29388	1.82366	-0.954741	3.1057	0.170167	0.194149	0.0573681	0.0552372	0.0446995	0.063344	0.23143	0.401174	0.0474384	0.206212	0.120958	1.83678	1.79132	-0.342797	2.19677	-0.480697	1.11296	2.15309	1.34192	4.08253	-4.22103	-0.994256	0.275124	-4.51901	2.54463	-1.27793	3.3842	-1.50549	0.895982	1.83172	1.38437	4.32794	-3.93531	-0.259401	-1.73557	-4.10735	1.46636	-0.823223	2.04133	-1.03896	1.21364	1.89285	1.8276	4.48216	-4.34622	0.147951	-0.599088	-4.28663	1.72858	-1.68139	1.91915	-1.54612	0.977157	1.70084	1.14131	4.5711	-3.96802	-0.0203996	0.674195	-4.28702	-5.431399e+01	-2.725702e+02	-3.268842e+02
65200	2.94183	2.13475	0.560552	1.07961	0.655745	0.863676	0.597551	1.56929	0.68799	3.08897	2.61372	0.461549	1.15993	0.853987	0.741078	0.564514	0.839514	0.012998	0.249724	0.397349	0.639359	0.46594	-1.04382	0.839426	0.854203	1.37875	4.40158	-4.56566	0.45722	-0.783319	-4.06359	2.13443	-0.541055	4.21674	0.495122	0.052088	0.0853339	0.0533604	0.0209308	0.240597	0.185703	0.367522	0.139414	0.24033	0.268184	4.84261	1.95129	-0.654731	2.61112	-0.443554	1.01607	1.07816	1.11811	4.41392	-4.21232	0.850513	0.346103	-4.39668	2.28779	-1.31845	2.901	-1.15631	1.29064	1.52326	1.64927	4.30336	-4.0087	-0.161817	-1.73017	-3.8783	2.03662	-0.439016	2.92904	-1.49447	0.763234	0.816011	1.29771	4.34058	-4.50125	0.164707	-0.458527	-4.1394	3.39878	-1.23949	2.8342	-2.27996	1.05332	1.03843	1.21332	4.55961	-4.13144	0.416057	0.633651	-3.73951	-6.767477e+01	-2.764914e+02	-3.441662e+02
65300	3.13002	2.57328	0.816629	1.50646	0.576819	0.886781	0.627982	2.30629	0.514562	3.23817	2.63187	0.297462	0.962549	0.682739	0.978451	0.54015	0.932323	0.0117823	0.427838	0.598784	0.779028	0.639441	-2.38731	1.2271	1.94473	1.1764	4.05652	-4.4642	0.778455	-0.00840828	-3.24382	1.55443	-0.888816	1.79411	0.172075	0.0474266	0.0646838	0.721481	0.0545242	0.119089	0.0669807	1.31018	0.156763	0.619251	0.1201	1.1501	1.70626	-0.39615	1.01354	-2.45628	1.33329	1.97869	1.55517	4.32408	-4.54261	0.497156	0.188106	-3.20745	1.92491	-0.418837	1.42452	-1.87133	1.38055	2.46368	2.70124	4.22989	-4.22759	0.591745	-2.07909	-3.05623	1.41476	-0.610469	1.62741	-2.24751	1.09954	1.97337	2.04519	4.29336	-4.34526	1.15669	-0.545588	-3.16039	1.83096	-0.489351	0.980189	-2.3091	1.01611	1.83027	2.09911	4.37692	-4.29381	0.692005	0.649985	-3.77336	-6.635866e+01	-2.851561e+02	-3.515147e+02
65400	2.04453	1.02451	0.460871	1.76201	0.778818	0.990727	0.345409	1.38808	0.404718	1.77739	2.3582	0.561476	1.0365	0.819556	0.75526	0.790805	0.855042	0.0118191	0.278785	0.265918	0.936167	0.265571	-3.27183	1.01909	2.77665	2.15609	4.38533	-2.82718	0.265676	-0.629442	-3.71747	1.45487	-0.143353	1.57049	0.131601	0.0702003	0.0803682	0.0720567	0.0784873	0.245932	0.101984	0.384013	0.18492	0.0739161	0.215739	1.40709	1.29054	1.22672	0.470818	-3.99735	0.612486	3.06886	2.70085	4.47653	-3.49415	0.155341	0.437709	-3.71971	1.2831	0.0851324	1.9017	-2.77556	1.30686	2.6778	2.12709	4.05674	-2.88885	0.705064	-1.89519	-3.33717	1.01052	0.0959408	0.83572	-3.79719	1.13543	2.74686	1.97585	4.30433	-4.18177	0.234781	-0.585032	-4.14088	1.44905	-0.965914	2.61104	-3.12636	1.33205	2.79248	1.99498	4.28264	-2.98712	-0.228604	0.597974	-3.41849	-6.207470e+01	-2.948368e+02	-3.569115e+02
65500	3.08733	1.26884	1.12765	2.3838	0.970677	0.996474	0.310448	2.58961	0.524665	1.64731	3.28857	0.510367	0.933097	0.716122	0.815674	0.621636	0.807351	0.0140832	0.349312	0.361351	1.00796	0.680839	-2.52547	1.21245	2.94723	1.83531	4.16964	-3.25913	-0.289596	-0.601025	-2.93215	1.6127	0.287723	2.51918	0.194905	0.0613469	0.0767302	0.0849687	0.0644282	0.0715466	0.121801	0.399787	0.0719435	0.167974	0.249664	2.55259	1.30374	0.0321437	2.25947	-1.43304	1.44485	2.93386	1.93498	3.63898	-3.40632	-0.073955	0.236326	-3.0434	1.57048	0.276982	1.451	-2.37885	1.39869	2.65721	2.40086	4.47206	-3.2505	-0.0257855	-1.8859	-2.45988	1.66091	0.74638	2.17973	-2.30061	1.46386	2.90628	1.6576	4.56126	-3.79797	-0.296545	-0.678778	-2.62213	1.3381	0.1077	-0.308397	-2.42089	1.29577	2.70723	1.46863	4.23883	-3.30884	-0.0214547	0.597799	-2.595	-5.830498e+01	-2.822353e+02	-3.405403e+02
65600	3.02011	1.85129	0.432828	2.45363	0.530135	0.969486	0.130533	1.92561	1.29411	2.00462	3.1313	0.247799	1.07841	0.769246	0.860437	0.593728	0.755644	0.0128673	0.291952	0.391857	0.732264	0.545295	-1.49387	0.996825	1.89418	1.55838	4.45552	-3.37518	-0.84822	-0.311994	-2.6446	1.05788	0.0898734	2.43535	0.108272	0.123075	0.0489466	0.0683307	0.116744	0.0927943	0.156059	0.432123	0.0332792	0.151329	0.215364	1.1907	1.0056	-0.149115	2.23773	-1.4903	1.06011	1.78301	1.60317	4.20427	-3.31128	-0.247984	0.143893	-2.68839	1.25927	-0.0417961	1.89752	-0.876803	0.891341	2.07931	1.50476	4.49606	-3.1941	-1.13785	-1.74243	-2.55793	1.40918	-0.589056	3.68181	-1.2922	0.857187	1.77873	1.88977	4.24231	-3.47624	-0.570727	-0.448614	-2.71102	1.68564	0.604579	0.540601	-1.76338	0.986926	1.8821	1.47614	4.47408	-3.09166	-0.389049	0.498504	-2.37702	-4.493323e+01	-2.788186e+02	-3.237518e+02
65700	2.6015	1.69342	0.335651	0.807314	1.35358	0.841277	0.362668	2.99438	0.791336	1.16944	2.74389	0.42418	1.11283	0.714928	0.573343	0.67947	0.740392	0.0154591	0.460885	0.47036	0.761216	0.251953	-0.560924	0.934025	2.61191	1.71199	4.60202	-3.0115	0.394757	-0.0527944	-2.14827	1.80386	-0.3348	0.569484	0.153572	0.0996106	0.126369	0.0434216	0.0806671	0.143047	0.106956	0.370767	0.111795	0.0859599	0.0819101	1.91908	1.30412	-0.135773	2.01108	0.043275	0.716922	2.26771	1.83414	4.38791	-3.54628	0.477118	0.392029	-1.78696	1.68988	0.304371	1.9272	-0.263821	1.17689	2.41215	1.55476	4.28763	-2.95896	0.115005	-1.88165	-1.99505	1.86429	-0.0780918	3.02271	-0.39505	1.02176	3.09584	1.86435	4.47993	-3.84576	0.202257	-0.573285	-2.43338	1.8924	-0.688622	1.7193	-0.895562	0.86716	2.39164	1.54759	4.4648	-3.00909	-0.0125912	0.605273	-2.15708	-5.146764e+01	-2.827009e+02	-3.341686e+02
65800	2.52935	1.57822	0.606794	1.25034	0.60718	1.36451	0.153254	1.74474	0.482294	2.23292	3.05308	0.506093	1.17271	0.708128	0.849886	0.457897	0.939955	0.0179413	0.237416	0.273983	0.858508	0.309162	-1.80468	1.65154	2.47536	1.85606	3.97377	-3.9497	-0.31631	-1.85977	-2.36221	1.58474	-0.580341	3.61689	0.102352	0.0233558	0.0686129	0.131158	0.257414	0.0978085	0.127479	1.59316	0.109357	0.174692	0.106191	3.54374	1.53357	-0.884857	2.84931	-1.30341	1.33726	2.46059	1.58131	4.24463	-4.06205	-0.660303	0.256647	-2.65235	1.99386	-0.545774	2.03904	-1.24593	1.42753	2.97898	1.67354	4.07911	-4.07907	-0.555419	-1.783	-2.5303	1.34767	-0.440433	2.75449	-0.919798	1.7218	2.79808	2.06318	4.22197	-3.97536	-0.364333	-0.829298	-2.59042	1.27711	-0.669226	1.56262	-1.60301	1.76295	1.85965	2.28725	4.06362	-3.67422	-0.346869	0.373198	-2.36516	-6.373995e+01	-2.827446e+02	-3.464846e+02
65900	2.69746	1.68381	0.51184	0.981644	0.719268	1.45881	0.159661	2.10002	0.523725	2.03895	2.89527	0.313839	0.958443	0.764552	0.726951	0.472945	0.818428	0.0111072	0.404048	0.363375	0.876776	0.248475	-0.524544	0.879673	2.52461	1.16633	4.46219	-4.56878	-0.476669	-0.157756	-2.01299	2.1316	-0.514853	3.31286	0.12428	0.129569	0.56362	0.107009	0.0494182	0.0785206	0.0830374	0.611623	0.0526068	0.32376	0.141596	1.9707	1.95575	-0.817268	2.98333	-1.11325	1.15752	2.85539	1.27017	4.47272	-4.379	-0.573677	0.301501	-2.28912	2.32567	-0.261519	2.16711	-0.424108	1.04294	2.39387	0.797121	4.38813	-3.81736	-0.138004	-1.76574	-2.57464	2.1074	-0.419383	2.50817	-0.281682	0.465506	1.27182	1.46226	4.33762	-4.53302	-0.728184	-0.494134	-1.62298	2.75592	-0.571165	1.603	-1.12541	0.625095	1.64878	1.05311	4.20315	-4.56151	-0.184205	0.728149	-2.30624	-5.876511e+01	-2.708626e+02	-3.296277e+02
66000	2.70358	1.74149	0.270741	1.04496	0.492668	1.22793	0.532767	2.30815	0.716715	2.93034	3.05669	0.3863	1.13305	0.694233	0.59608	0.479027	0.971333	0.0114262	0.238113	0.384991	1.26215	0.243579	-0.28351	1.05991	0.26542	1.6467	4.21611	-4.18243	-1.27799	-0.28759	-1.70825	2.32071	-2.22055	4.44417	0.130542	0.100274	0.391887	0.0407397	0.101635	0.378967	0.243768	0.186792	0.0754972	0.0745362	0.666209	2.98017	2.16399	-1.95407	4.30567	-0.443476	1.04783	1.29899	1.47362	3.87242	-4.22587	-1.5609	0.340498	-2.08814	2.39406	-0.826335	2.81734	-0.346137	0.84951	1.88902	1.58009	4.4596	-3.89847	-1.85267	-1.95281	-1.17681	2.20764	-1.80322	4.33305	-0.0414708	0.608572	1.22575	1.92916	4.36655	-4.28582	-1.13936	-0.574526	-1.81287	2.40508	-3.16446	3.87701	-1.23007	1.05871	-0.0360006	1.43914	4.50446	-3.99581	-1.61748	0.462227	-1.59569	-7.241916e+01	-2.815299e+02	-3.539491e+02
66100	3.10226	1.85965	0.41534	1.67575	0.914344	0.575203	0.226111	1.4651	0.656654	1.14468	2.97208	0.29342	1.14938	0.730383	0.832964	0.337548	0.895812	0.0114427	0.375489	0.492938	0.678864	0.508459	-0.852066	1.2074	1.6542	2.29347	4.54605	-4.38465	-0.20731	-0.255225	-0.929844	1.96823	-0.650818	2.38483	0.0618638	0.0824413	0.0598113	0.0694153	0.0351156	0.0672529	0.0782672	0.608722	0.0599846	0.277441	0.199601	4.16834	2.04916	-0.472959	2.5557	-0.700114	1.01777	1.33068	2.50623	4.39415	-4.28989	-0.376215	0.262037	-0.901372	2.84844	-0.888133	2.53857	-0.810184	1.11827	1.59807	2.24676	4.46268	-4.49452	0.056321	-1.92945	-0.635824	1.79503	-1.3293	3.19018	-1.18891	0.867027	2.09632	1.9489	4.52751	-4.28034	-0.635613	-0.707246	-0.897753	3.17164	-0.720045	2.18485	-1.05225	1.22133	1.63372	2.39461	4.48973	-4.18078	0.485138	0.493289	-1.19951	-4.545329e+01	-2.828808e+02	-3.283341e+02
