iter	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnkDCVGC(1)	M_lnkDCVCC(1)	M_lnkElimDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkDCVG(1)	M_lnISkDCVC(1)	M_lnISkNDCVC(1)	V_lnkDCVGC(1)	V_lnkDCVCC(1)	V_lnkElimDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkDCVG(1)	V_lnISkDCVC(1)	V_lnISkNDCVC(1)	lnkDCVGC(1.1)	lnkDCVCC(1.1)	lnkElimDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkDCVG(1.1)	lnISkDCVC(1.1)	lnISkNDCVC(1.1)	lnkDCVGC(1.2)	lnkDCVCC(1.2)	lnkElimDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkDCVG(1.2)	lnISkDCVC(1.2)	lnISkNDCVC(1.2)	lnkDCVGC(1.3)	lnkDCVCC(1.3)	lnkElimDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkDCVG(1.3)	lnISkDCVC(1.3)	lnISkNDCVC(1.3)	lnkDCVGC(1.4)	lnkDCVCC(1.4)	lnkElimDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkDCVG(1.4)	lnISkDCVC(1.4)	lnISkNDCVC(1.4)	LnPrior	LnData	LnPosterior
31800	0.707677	0.882108	1.00421	1.11694	0.586769	0.762281	0.722807	0.54177	0.436508	0.782697	0.461842	3.21345	-4.70654	-6.87659	-2.21325	3.24838	0.153281	2.32116	0.229657	0.107347	0.182537	0.121183	2.76407	2.52616	3.99252	2.8672	-4.5186	-6.78008	-2.29793	3.03834	0.874946	4.04464	2.75659	-4.64662	-7.00305	-2.50051	1.6313	2.30898	4.19917	2.62769	-4.45002	-6.79257	-2.52693	2.80376	0.170435	-1.06239	2.65943	-4.195	-6.15982	-1.48201	2.67581	1.67046	2.30894	-5.393210e+01	-3.308525e+02	-3.847846e+02
31900	0.796123	0.819438	0.856631	0.856007	0.486424	0.902453	0.727298	0.347932	0.366291	0.672004	0.43652	2.85786	-4.65517	-5.81267	-2.96697	1.72013	1.09568	3.91498	0.0835208	0.165621	0.218101	0.0901006	2.28749	2.68825	1.9006	3.13887	-5.06253	-5.7323	-3.07744	1.39013	1.30348	3.98626	2.56457	-4.83815	-6.38391	-2.64268	1.92542	2.45788	4.38187	2.62732	-5.24294	-5.22631	-2.8289	1.7109	0.904075	1.86367	3.74221	-4.62695	-5.44105	-3.46824	2.25994	1.46549	3.48711	-4.866727e+01	-3.298582e+02	-3.785254e+02
32000	0.566661	1.04033	1.00596	1.1028	0.494554	0.81736	0.693382	0.437252	0.56734	0.697344	0.616333	2.77544	-4.39094	-7.8917	-2.19819	2.79913	2.12132	3.85313	0.229511	0.685353	0.0620196	0.296034	1.45702	8.19971	2.29333	2.93494	-4.83755	-7.78829	-2.3738	3.42029	0.660541	3.40244	3.34386	-5.58801	-7.83639	-1.65843	1.72336	3.18982	3.8644	2.593	-3.37345	-7.93963	-2.59479	3.24142	-0.5546	0.648105	3.29439	-5.18214	-7.87559	-1.51335	3.11398	2.50981	-0.10178	-6.186905e+01	-3.351808e+02	-3.970498e+02
32100	0.772615	0.882147	0.559519	1.10653	0.494897	0.73861	1.28752	0.316935	0.41562	0.982622	0.277988	1.72141	-5.62267	-9.1928	-1.68727	2.39448	2.05144	3.64618	0.40801	0.249638	0.163405	0.0864397	3.67801	1.50952	6.67955	0.879073	-6.55757	-8.82107	-2.18789	3.52166	3.1238	4.20203	2.14795	-4.66672	-8.82348	-1.30305	2.06732	2.28614	3.53231	1.28067	-5.54674	-8.88926	-1.83407	3.39325	2.3953	4.31964	2.45689	-5.1957	-9.05659	-1.94734	2.42508	1.93014	0.534224	-5.425703e+01	-3.377087e+02	-3.919657e+02
32200	0.770973	0.807596	1.00861	1.01021	0.559275	0.719399	0.58169	0.491748	0.450868	0.715543	0.596347	0.982067	-5.02537	-6.95428	-2.18037	3.94629	1.81093	4.30655	0.348152	0.562863	0.0664064	0.124056	2.55108	2.0888	1.39385	0.839889	-6.28988	-7.40871	-2.56868	4.50079	2.34232	3.44713	2.19569	-4.33257	-6.80621	-2.2683	2.57498	1.64534	3.47662	1.1039	-5.36434	-7.25069	-1.97074	3.90554	0.98237	3.21095	1.89075	-6.32812	-6.47354	-2.61262	4.40607	3.32178	2.9708	-5.578000e+01	-3.305873e+02	-3.863673e+02
32300	0.856427	0.930885	0.547201	0.957002	0.730337	0.854583	0.758653	0.459449	0.543895	1.01726	0.409477	1.97966	-4.47305	-6.40851	-1.22041	2.06945	1.60367	2.45765	0.24995	0.352602	0.10903	0.0582033	0.596517	1.92279	1.51467	2.85126	-4.54992	-6.18991	-1.0265	1.57772	1.90998	3.66445	0.964087	-3.92616	-6.30905	-1.46525	2.2227	1.69503	3.68028	2.30978	-4.40648	-6.26809	-0.871277	1.92386	1.04609	3.18367	2.38534	-4.64169	-6.32327	-1.1925	2.54537	2.27424	2.82757	-4.799206e+01	-3.331390e+02	-3.811311e+02
32400	0.974805	0.867859	0.57318	0.597189	0.52616	0.792704	0.755262	0.380224	0.429822	0.920933	0.765428	2.56238	-5.75841	-8.83792	-1.73519	2.85947	1.25859	3.50172	0.132277	0.292779	0.0550989	0.315935	1.7613	7.55802	8.47998	2.87979	-4.98502	-8.65366	-0.968265	1.75768	2.03821	3.30162	2.59694	-5.96655	-9.03508	-1.91719	1.03639	3.43544	3.05106	1.76584	-5.05346	-8.70946	-1.83318	2.35072	0.890457	0.314317	3.18111	-5.9404	-8.74517	-1.56935	2.44688	2.75116	-1.43721	-6.043375e+01	-3.324034e+02	-3.928372e+02
32500	0.960519	1.08681	0.651363	0.979746	0.620126	0.720901	0.596024	0.378405	0.38445	0.879955	0.472126	1.02043	-4.36481	-8.80032	-0.603469	3.38803	1.9297	2.5849	0.0833213	0.208082	0.0826385	0.210676	1.15356	1.56101	2.99161	0.887597	-4.62881	-8.92095	-0.579564	3.49101	1.60499	2.83228	1.08925	-4.94608	-8.48187	-0.0814662	2.34455	2.5323	1.9437	0.749678	-5.14488	-8.54895	-1.17321	3.4644	2.81926	4.50096	1.09996	-4.63406	-8.61123	-0.874883	3.55932	2.06245	2.5166	-4.286834e+01	-3.283838e+02	-3.712521e+02
32600	0.913845	0.868324	0.872828	1.15501	0.486385	0.677864	0.932735	0.21122	0.388912	0.73224	0.365479	4.33406	-5.16241	-8.03121	0.275428	1.00367	1.54897	0.825932	1.16922	0.0780612	0.303314	0.279042	1.60351	0.650719	1.29525	4.49136	-5.2683	-8.22681	0.507881	0.748008	2.37705	1.68472	4.58997	-4.83189	-8.02226	-0.0952267	0.790998	2.13825	1.71414	4.2554	-5.16949	-7.42238	1.04793	0.74753	1.52816	0.837126	2.58057	-5.21772	-7.98152	-0.0312588	3.85498	1.68837	-0.392346	-5.388240e+01	-3.337977e+02	-3.876801e+02
32700	0.582463	0.823381	0.888698	1.0342	0.522442	0.655165	0.624093	0.337042	0.420291	0.565219	0.452312	3.36873	-6.13091	-7.97875	-0.418035	1.90594	2.96793	0.514035	0.131335	0.328659	0.0989813	0.632839	2.05314	1.88255	2.61791	3.3649	-6.21869	-7.81412	0.575416	1.64742	2.99248	0.713468	 3.31	-5.05592	-8.33733	-0.407269	1.84254	3.02444	2.702	3.51785	-5.73586	-8.37083	0.683402	1.95301	2.55101	1.73895	3.67085	-5.57271	-7.97232	0.639197	2.01803	3.03406	-0.561222	-5.250314e+01	-3.329803e+02	-3.854835e+02
32800	0.8158	1.14196	0.676484	0.896807	0.688311	0.89824	0.919796	0.521489	0.823208	0.706457	0.669056	3.65511	-6.23326	-8.74876	-0.284177	-0.194424	4.35336	2.9722	0.242062	0.229584	0.0928598	0.308716	2.29606	1.07469	1.01325	3.81583	-6.0098	-8.50318	-1.44301	1.2311	2.98236	2.11324	3.61854	-5.7867	-8.87042	-0.108902	0.249567	2.66575	1.50991	3.22206	-6.94975	-9.07212	0.135166	0.983625	4.33382	3.06117	4.3955	-6.41777	-8.87798	0.530506	1.04907	4.59411	1.37013	-5.350342e+01	-3.405790e+02	-3.940824e+02
32900	0.542171	0.912383	1.0545	0.958362	0.604598	0.728163	0.616346	0.452226	0.46031	1.06417	0.608931	4.20309	-6.15777	-8.28542	-0.0665906	4.2554	4.45031	1.23265	0.203135	0.375376	0.227826	0.980082	4.79899	1.63807	3.52504	3.27204	-6.63273	-8.41859	0.544857	2.27904	3.67072	1.222	3.85517	-6.78012	-7.86638	-0.445406	1.21857	4.23424	1.69232	4.13096	-6.92473	-8.46023	0.430234	1.37149	2.47766	0.1351	4.31051	-5.64002	-8.4218	0.0234653	2.49379	3.26144	1.73052	-6.094366e+01	-3.338536e+02	-3.947973e+02
33000	0.682439	0.869561	0.728013	1.00623	0.53049	0.657998	0.747245	0.424682	0.328561	0.74015	0.646922	3.49288	-6.30066	-7.28833	-0.743596	2.88793	3.97008	0.00617432	0.971117	0.135033	0.730897	0.455371	6.46344	1.31329	3.26966	4.17039	-6.23631	-7.45683	1.12657	0.528372	3.12778	0.936843	2.26993	-6.26262	-7.5003	-1.74732	1.8975	4.06993	3.32115	2.77238	-6.71062	-7.54108	-0.652536	2.52255	2.38156	-1.46687	3.07363	-6.10144	-7.77553	-0.132831	2.48903	3.61418	0.103193	-6.967174e+01	-3.311146e+02	-4.007863e+02
33100	0.659101	0.99495	0.923291	1.08264	0.497738	0.719802	0.673632	0.384912	0.221069	0.595589	0.59667	2.43479	-5.91274	-6.9439	-0.758694	3.95715	4.10104	4.59573	0.2655	0.13667	0.162647	0.0841527	3.51733	3.33179	4.40136	1.91394	-5.7009	-6.69799	-0.352068	3.65908	2.18529	1.57422	2.46244	-6.05602	-7.26477	-0.255712	2.11888	3.35453	1.7604	1.7568	-6.31675	-5.78251	-0.42061	3.03263	3.57587	3.4203	2.5192	-5.71481	-6.63353	-0.819932	4.1607	3.56937	2.88808	-5.142521e+01	-3.346946e+02	-3.861198e+02
33200	0.96443	1.09936	0.553486	0.752146	0.517201	0.661771	0.853742	0.589198	0.488329	0.642558	0.711171	0.569985	-6.34801	-7.18187	-0.0487499	4.52779	3.5982	-0.536436	0.0654959	0.166555	0.210675	0.0833689	1.74302	2.08327	3.54293	0.607475	-6.32915	-7.68586	0.189123	4.00028	2.87066	0.0712525	0.06944	-6.80485	-5.82423	-0.28909	2.99188	4.2194	1.23972	0.760041	-6.92898	-6.96739	-0.342195	4.12974	2.03701	-0.220661	0.538686	-6.55495	-7.06007	-0.0842071	3.99073	4.06848	-0.883108	-4.688298e+01	-3.366621e+02	-3.835451e+02
33300	0.665634	0.695194	1.11891	1.18784	0.633386	0.824223	0.745146	0.238345	0.552184	0.784459	0.503862	1.898	-6.30704	-3.84348	-0.268844	3.81249	3.32631	2.21087	0.0577428	0.821916	0.152197	0.279687	3.93802	3.24116	1.9772	1.61893	-7.14069	-4.1588	-0.636455	3.92546	3.34428	1.2091	1.92358	-6.56171	-3.93438	-0.951192	2.79563	4.00921	2.57851	1.81603	-8.57121	-4.316	-0.939124	2.68176	3.89899	0.644717	2.51886	-6.71281	-3.78526	-0.229455	3.90411	3.31332	0.0171337	-5.973389e+01	-3.358843e+02	-3.956182e+02
33400	0.972001	1.03368	0.705458	0.970468	0.661849	0.825953	0.750451	0.369253	0.6773	0.79876	0.743431	1.61828	-6.38522	-3.81058	1.70926	3.81016	3.97078	-0.318841	0.0875424	0.0760783	0.314167	0.062876	1.75786	1.12363	1.03211	1.71656	-6.71819	-3.41318	1.86592	3.50008	3.71264	0.362801	1.94193	-6.62786	-4.51527	1.72189	1.5428	4.41883	0.270473	1.45206	-6.67102	-3.48145	1.40246	3.18524	2.7945	-0.686141	1.34064	-6.58678	-4.77375	1.85424	3.2854	3.66842	-0.224224	-4.188510e+01	-3.328917e+02	-3.747768e+02
33500	0.810822	0.856244	0.861078	0.849756	0.591584	0.861477	0.649906	0.591863	0.664255	0.612684	0.685367	2.44122	-6.11209	-4.8736	3.38387	2.70137	1.96498	-1.73252	0.207984	0.138425	0.22388	0.187876	1.44007	2.84601	2.24822	2.63522	-5.74851	-3.73096	3.78867	2.58304	3.09687	-2.5209	2.42407	-5.74252	-4.64325	2.95618	2.21964	3.84558	-1.20191	2.70106	-6.07231	-5.11542	2.32696	2.59005	2.24402	-0.452955	2.50222	-5.67993	-4.21945	3.61242	3.83537	2.72902	-2.28978	-5.382103e+01	-3.347610e+02	-3.885820e+02
33600	0.714548	0.864165	0.825829	1.00764	0.448008	0.880762	0.691571	0.70208	0.382111	0.622473	0.68586	1.93088	-5.72832	-2.57234	4.55368	2.93365	4.56931	-2.7463	0.612396	0.705856	0.114368	0.0688945	6.87045	2.44999	1.62665	2.95008	-4.6521	-2.20711	4.58714	1.49578	1.76995	-4.03941	1.26031	-4.62008	-2.42519	4.44495	2.93814	1.90723	-3.00498	1.23197	-6.95793	-2.77889	4.43879	3.99199	3.49058	-2.11601	2.14267	-5.35732	-2.54437	4.38139	3.03615	2.88763	-3.89127	-5.711692e+01	-3.380804e+02	-3.951973e+02
33700	0.677796	0.824873	0.709922	1.39286	0.577046	0.897199	0.667648	0.478805	0.441825	0.914403	0.548568	1.9399	-4.30022	-2.69418	3.01319	4.02595	3.54442	-1.91767	0.0890668	0.146393	0.0934485	0.480688	1.5441	15.8522	2.65392	2.29344	-4.87075	-2.74561	2.97008	2.49218	1.99042	-1.08687	2.26643	-5.00035	-2.46929	3.77459	2.30832	2.95338	-1.343	2.15856	-4.65503	-2.90509	2.91432	2.81595	0.573064	-3.8182	2.58541	-4.65972	-2.63081	2.70981	3.77139	2.52819	-4.10539	-5.840940e+01	-3.364353e+02	-3.948447e+02
33800	0.621121	0.874238	0.927408	1.04634	0.574932	1.0001	0.705525	0.449705	0.448681	0.974206	0.577411	2.17745	-5.17014	-2.89206	3.71953	4.35787	3.81357	-2.52019	0.174739	0.0744725	0.280096	0.226998	1.00495	2.15741	1.49242	1.88985	-5.19372	-3.05887	3.53045	3.23509	1.54739	-1.62339	1.82441	-4.98383	-2.43131	3.78857	3.27718	2.47197	-2.60812	1.67409	-5.2645	-2.36871	2.69259	4.34488	1.31973	-2.16309	2.25676	-5.16378	-2.88946	4.003	4.26274	2.51785	-1.77513	-4.595878e+01	-3.341133e+02	-3.800721e+02
33900	0.701213	0.794124	0.883949	1.12542	0.529629	0.932752	0.840635	0.352288	0.578005	1.04056	0.284058	1.87929	-5.0031	-4.34997	3.8341	3.25305	2.04992	-0.517496	0.312233	0.323149	0.233039	0.459865	1.56931	1.40187	1.35085	1.42683	-5.45983	-4.09448	3.94181	3.53092	2.04004	-2.04557	2.76809	-4.72415	-5.01152	3.17692	2.28475	1.62198	-1.69762	2.08675	-5.85736	-4.64058	2.519	3.68454	1.55059	-3.38392	2.58723	-4.65287	-4.40767	4.28471	3.46368	1.84091	-3.45225	-6.228123e+01	-3.344206e+02	-3.967018e+02
34000	0.910897	0.919328	0.905126	0.69437	0.513794	1.01837	0.767655	0.388769	0.370503	0.72867	0.519776	1.39451	-6.70888	-4.5982	3.75254	4.02145	3.18309	-2.94335	0.0988354	0.111709	0.144721	0.380661	2.28256	0.823817	1.58513	1.2733	-6.57463	-4.46242	4.50919	3.3492	3.41662	-2.83396	1.03064	-6.88519	-4.26054	3.89243	3.11605	4.29084	-2.73279	1.32591	-6.27609	-4.54543	3.73459	4.13827	1.86627	-4.39506	1.11057	-6.39419	-4.72095	3.63926	4.42743	3.93736	-2.29708	-4.247304e+01	-3.335158e+02	-3.759888e+02
34100	0.608782	0.829419	0.805196	0.958446	0.542975	0.805555	0.753149	0.497716	0.431694	0.576101	0.671216	1.43355	-6.42694	-5.79296	3.55521	4.49166	3.31283	-3.68293	0.0768944	0.229879	0.157648	0.0695807	1.31335	3.89139	3.20472	1.77024	-6.92697	-5.78113	3.50682	3.52463	3.36119	-3.35805	1.64221	-6.03669	-5.202	3.89682	3.19515	3.82023	-2.14561	1.47488	-7.03785	-5.68139	3.75071	3.61356	3.0761	-2.034	1.66038	-6.73503	-5.53479	3.31072	4.04099	4.49461	-2.32834	-4.269957e+01	-3.293524e+02	-3.720519e+02
34200	0.818543	1.10042	0.440616	0.692514	0.474713	0.799661	0.89348	0.58589	0.562782	0.826131	0.458657	1.34192	-5.05211	-7.63436	3.91814	3.47508	3.39501	-0.517961	0.426142	0.34569	0.043458	0.163157	2.65521	1.43438	1.40903	1.44419	-5.34119	-7.72511	3.90085	2.99539	2.57351	-1.64771	0.232142	-5.54584	-7.63972	4.28195	3.11041	3.7633	-2.19264	0.733717	-5.28919	-7.65207	3.38937	3.51108	2.99878	-0.405967	1.92552	-4.44986	-7.58982	4.44718	3.07408	1.93349	-2.3011	-5.051398e+01	-3.320257e+02	-3.825397e+02
34300	0.931485	0.838373	0.745995	0.952486	0.492708	0.764628	0.54833	0.31212	0.592895	0.994316	0.44038	1.53056	-5.49477	-8.06121	4.15867	3.10253	2.19159	-2.50533	0.131986	0.222642	0.165758	0.232213	1.9119	1.4799	1.42992	1.24287	-5.70309	-7.7049	3.4851	3.26988	2.15903	-2.21475	1.34904	-5.64405	-8.26558	4.19399	2.39574	3.30392	-2.33774	1.80826	-5.03103	-8.16307	3.86923	2.76915	1.26273	-2.42508	1.84508	-5.73673	-7.22274	3.80179	3.73678	2.87406	-2.51289	-4.416158e+01	-3.311606e+02	-3.753222e+02
34400	0.781547	1.01867	0.710002	0.95911	0.519962	0.819794	0.849784	0.564469	0.65381	0.915224	0.747199	1.12602	-4.70208	-6.52232	4.09782	4.57731	1.80346	-1.61042	0.294913	0.0712779	0.0750192	0.116546	4.53306	0.981088	2.94352	0.521583	-5.04983	-6.65939	3.62672	4.39411	1.89636	-1.86247	0.974065	-4.67836	-6.77674	4.30945	2.96244	2.31315	-3.63724	1.30012	-4.64116	-6.53373	4.02452	2.99664	0.961892	-0.800458	1.49699	-4.55611	-6.40132	3.60978	3.79655	2.55459	-1.29519	-4.453727e+01	-3.358674e+02	-3.804046e+02
34500	0.987639	1.0477	0.564779	0.741017	0.670886	1.01291	0.51627	0.446322	0.510756	0.826239	0.476382	0.175841	-6.10263	-6.09066	4.44057	3.01611	4.58166	-2.96004	0.263671	0.174774	0.179445	0.112967	1.35578	1.5752	3.67174	0.215956	-6.00925	-5.89731	4.04759	3.78653	3.0233	-1.9414	-0.239976	-5.49731	-6.06073	4.32117	3.2922	3.29108	-2.14779	0.807666	-6.9679	-5.94329	4.45368	2.81977	3.80331	-2.38789	1.41117	-6.13811	-5.44605	4.43824	3.64128	4.43498	-1.90163	-4.689093e+01	-3.306640e+02	-3.775549e+02
34600	0.979444	1.02113	0.630666	0.714329	0.455669	0.800059	0.810443	0.589814	0.301686	1.11116	0.459971	1.22333	-6.24554	-5.88354	4.21593	2.95509	3.42279	-1.70485	0.0545901	0.0678093	0.0508128	0.193209	1.10732	2.43946	0.693349	1.47552	-6.35005	-6.03583	3.70029	3.19085	3.66344	-1.30118	0.947498	-6.42331	-6.01086	4.12648	2.8828	4.56078	-1.81483	1.70284	-6.08002	-5.51983	4.34256	2.53539	2.2457	-2.26115	1.12605	-6.52707	-6.21236	3.32232	4.5483	3.3137	-2.86239	-4.340015e+01	-3.315943e+02	-3.749945e+02
34700	0.853892	1.00648	0.647248	0.836215	0.657387	0.929829	0.836213	0.269202	0.606457	0.670684	0.536017	0.427432	-6.84401	-8.97526	3.03192	3.89793	3.56886	-0.794591	0.1716	0.108779	0.287502	0.107876	0.755622	5.54191	2.1934	0.975669	-7.0498	-8.37913	3.32978	3.54469	3.15955	-2.57822	-0.459139	-6.99919	-8.48914	3.21093	3.83762	4.4302	-1.48907	0.2469	-6.85132	-9.13324	2.6572	4.59608	3.80104	0.226214	0.889397	-7.17033	-8.64113	3.30809	3.8321	4.34297	-2.772	-4.770159e+01	-3.321791e+02	-3.798807e+02
34800	1.13968	0.982723	0.684431	0.729661	0.545191	0.861962	0.823396	0.422713	0.304571	0.969123	0.589949	0.984469	-6.20097	-8.53968	3.72648	4.37504	3.80771	-2.26301	0.390537	0.0878304	0.239786	0.225069	1.74913	5.13553	3.24882	0.689818	-6.45049	-8.84314	3.66223	3.59357	3.55403	-1.28817	0.208897	-6.47849	-9.07712	3.16056	3.60376	4.15685	-1.21973	1.2889	-5.83796	-8.48783	4.20627	2.5467	2.03933	-1.72834	1.69546	-6.05996	-7.89464	3.94409	3.61716	3.45435	-3.19984	-5.173684e+01	-3.309725e+02	-3.827094e+02
34900	0.827908	0.994351	0.594175	0.724834	0.727046	0.702481	0.790375	0.532012	0.541956	0.727934	0.363564	0.614794	-6.84029	-7.56358	3.82239	3.72109	4.08322	-1.53813	0.151966	0.118162	0.100766	0.0557533	1.69917	1.7588	1.85661	0.357352	-6.98034	-7.20596	3.64348	3.96948	3.78609	-1.75767	-0.0730534	-7.14526	-7.56237	4.00835	3.60072	4.56305	-2.59271	1.63631	-7.26296	-7.13589	3.68608	2.67143	3.39656	-1.18477	0.302749	-7.0676	-7.04763	4.06396	4.29557	4.38897	-3.23556	-4.323220e+01	-3.325151e+02	-3.757473e+02
35000	0.579705	0.843451	1.0527	1.179	0.489387	0.885582	0.897313	0.268843	0.573455	0.765493	0.352953	1.60686	-7.47787	-7.94253	3.78346	3.49061	4.3466	-2.07694	0.0680638	0.256001	0.0851426	0.154192	1.7073	1.02588	0.972509	1.86671	-7.36543	-7.82453	3.6661	3.81216	4.30623	-1.50261	1.59181	-7.24887	-8.27464	4.1069	3.55231	4.43772	-2.26811	1.6081	-7.7639	-7.70427	3.9482	3.97382	3.93782	-1.86039	1.42187	-8.13658	-7.98346	3.90951	4.31339	3.16707	-1.3028	-3.579687e+01	-3.315100e+02	-3.673069e+02
35100	0.735347	0.968432	0.970208	1.06358	0.502204	0.694147	0.622194	0.378991	0.557723	0.873234	0.679946	1.23433	-6.42236	-7.30518	2.45727	4.48213	4.09498	-3.06915	0.10836	0.14985	0.120983	0.149812	1.57248	2.9664	2.28394	1.80773	-6.47312	-7.15483	2.73646	2.68373	2.44045	-4.56995	1.44794	-6.24871	-6.74589	2.25077	3.79307	4.085	-0.195658	1.30351	-6.57211	-7.77939	2.84038	3.5222	1.92022	-2.12377	1.56931	-6.57033	-7.19598	2.36073	3.43908	4.21991	-3.99365	-4.413985e+01	-3.365052e+02	-3.806450e+02
35200	0.969831	1.12729	0.750289	0.808945	0.603943	0.771158	0.815882	0.228871	0.810256	0.928986	0.559183	1.54743	-6.61356	-8.63261	2.33921	2.80207	4.47027	-1.38595	0.0691709	0.0587255	0.499179	0.05962	5.83631	1.27302	2.091	1.49438	-6.55054	-8.00841	 2.18	2.27437	3.64344	0.00161772	1.29847	-6.81423	-8.57016	2.38069	2.30914	4.48745	-0.240721	1.77236	-6.54041	-8.79149	2.45694	2.00791	1.98158	-2.28049	1.32746	-6.51884	-8.28295	1.78624	4.54367	3.15746	-1.45406	-4.674373e+01	-3.349980e+02	-3.817418e+02
35300	0.946013	0.82026	0.771788	0.905542	0.521517	0.719372	0.750451	0.393156	0.561228	0.638561	0.691404	2.79987	-5.89759	-8.45775	2.3904	1.91294	4.47109	0.291909	0.167784	0.125244	0.157167	0.0719671	1.76118	4.41274	3.06704	2.58313	-5.61142	-8.35429	2.56773	1.43984	2.38402	-0.956534	2.16561	-5.46941	-8.51356	2.39223	1.9527	3.32433	-0.50669	3.06725	-5.99112	-8.38785	2.31148	1.00659	2.94435	0.434925	2.88317	-6.0982	-7.97984	2.16243	2.3514	4.01034	-0.407046	-4.319520e+01	-3.294921e+02	-3.726873e+02
35400	0.641234	0.889024	0.946585	0.934555	0.672984	0.816395	0.976886	0.418087	0.393387	0.912047	0.694055	4.34238	-6.6166	-8.95191	2.20672	3.05853	3.17647	-1.2388	0.323859	0.152004	0.341614	0.0581104	3.40272	3.1463	2.22307	4.06439	-7.55129	-7.96123	2.48134	1.64941	4.19475	-0.530558	3.18486	-6.63375	-8.88001	2.11413	1.78584	4.18402	0.0899215	3.89162	-6.92699	-8.63855	2.51894	1.42657	3.10864	-0.654611	3.68499	-6.46966	-8.19339	2.5581	3.2084	3.6631	-0.855123	-5.478475e+01	-3.300716e+02	-3.848563e+02
35500	0.569776	0.796913	0.938707	1.09196	0.491451	0.845046	0.567004	0.231537	0.775023	0.735135	0.334477	3.7097	-7.054	-9.05802	1.97002	-0.386203	3.09727	-1.5838	0.287891	0.0871073	0.109468	0.0795559	4.50334	2.9812	2.02595	4.41966	-7.00106	-9.13737	2.26778	1.36408	3.59173	-0.54264	3.78572	-6.62494	-8.57009	2.40592	1.77197	3.72534	-0.871352	3.16738	-7.30134	-8.41815	2.26723	1.44735	2.95577	-2.19757	3.31569	-7.06449	-8.97523	1.83682	2.537	4.40574	-0.779163	-4.853976e+01	-3.344627e+02	-3.830025e+02
35600	0.788549	0.876257	0.730449	1.15731	0.488265	0.741116	0.700026	0.195713	0.453598	0.918818	0.32718	2.37066	-6.80759	-9.1803	2.98197	2.47133	4.2431	0.3975	0.393252	0.148578	0.207381	0.234543	2.91292	4.61121	2.37099	2.11285	-6.61855	-8.62299	2.43566	2.16775	3.47398	-0.435283	2.84513	-6.77225	-9.16616	3.01719	1.05378	4.47255	-0.873435	3.26358	-6.48364	-8.97326	3.59229	0.618655	3.87066	-0.572101	2.7589	-6.55528	-9.15596	2.82956	3.24101	3.74118	-1.85602	-4.984984e+01	-3.296130e+02	-3.794629e+02
35700	0.972652	0.963557	0.651703	1.00699	0.552113	0.667138	0.658446	0.257366	0.354011	0.794637	0.46195	4.32808	-5.91317	-8.66942	4.24259	-0.0859555	3.10758	-2.73996	0.115863	0.258251	0.0576304	0.230784	0.925506	2.62684	2.11467	4.31017	-5.85397	-8.78872	3.41416	0.222637	2.67361	-1.71677	4.39075	-6.43327	-8.85754	3.52922	-0.177845	4.26912	-1.24678	4.24633	-4.71837	-8.34736	3.7175	0.295782	1.52073	-1.30169	4.5463	-6.17543	-8.68568	4.54163	0.62843	3.58465	-3.80684	-4.562106e+01	-3.279846e+02	-3.736057e+02
35800	0.864223	1.05396	0.526098	0.539472	0.761233	0.798146	0.89198	0.480798	0.318907	0.660545	1.05913	3.87784	-5.95037	-9.14617	3.7931	0.554207	2.32602	-2.75539	0.165143	0.0788138	0.0606037	0.209328	0.731329	1.86865	3.31613	3.54671	-5.92715	-8.96919	3.25704	0.935564	2.54499	-1.88613	3.58747	-6.37752	-9.16731	3.23662	-0.0099229	4.18066	-1.4039	4.41449	-5.92532	-9.02901	4.22624	0.066514	3.48202	-0.366714	3.63063	-5.96941	-8.82807	3.31089	1.05679	3.49934	-2.1128	-4.354288e+01	-3.342980e+02	-3.778408e+02
35900	0.732508	0.839085	0.829537	0.899893	0.620207	0.922918	0.678186	0.355206	0.417958	0.971811	0.454909	2.04191	-5.89464	-7.93075	4.28509	4.53815	3.87492	-3.92613	1.02768	0.228358	0.0767972	0.13223	2.0588	1.22625	2.92816	1.09556	-6.24464	-7.90291	4.51026	4.41524	2.64296	-3.36269	0.87043	-6.51574	-8.17031	4.41445	3.68342	3.93688	-2.56513	2.31885	-5.55043	-7.85444	3.82811	2.46821	1.97536	-4.22773	1.67056	-6.05703	-7.71619	3.81656	3.87031	3.15522	-3.8876	-4.867860e+01	-3.322107e+02	-3.808893e+02
