iter	Ve_TotCTCOHmol(1)	Ve_TotLivTCOHmol(1)	Ve_TotBrnTCOHmol(1)	Ve_CPlasTCAmol(1)	Ve_CLivTCAmol(1)	Ve_CKidTCAmol(1)	Ve_CBrnTCAmol(1)	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	lnkDCVCC(1.5)	lnkElimNDCVCC(1.5)	lnISkNDCVC(1.5)	lnkDCVCC(1.6)	lnkElimNDCVCC(1.6)	lnISkNDCVC(1.6)	lnkDCVCC(1.7)	lnkElimNDCVCC(1.7)	lnISkNDCVC(1.7)	lnkDCVCC(1.8)	lnkElimNDCVCC(1.8)	lnISkNDCVC(1.8)	lnkDCVCC(1.9)	lnkElimNDCVCC(1.9)	lnISkNDCVC(1.9)	lnkDCVCC(1.10)	lnkElimNDCVCC(1.10)	lnISkNDCVC(1.10)	lnkDCVCC(1.11)	lnkElimNDCVCC(1.11)	lnISkNDCVC(1.11)	lnkDCVCC(1.12)	lnkElimNDCVCC(1.12)	lnISkNDCVC(1.12)	lnkDCVCC(1.13)	lnkElimNDCVCC(1.13)	lnISkNDCVC(1.13)	lnkDCVCC(1.14)	lnkElimNDCVCC(1.14)	lnISkNDCVC(1.14)	lnkDCVCC(1.15)	lnkElimNDCVCC(1.15)	lnISkNDCVC(1.15)	lnkDCVCC(1.16)	lnkElimNDCVCC(1.16)	lnISkNDCVC(1.16)	lnkDCVCC(1.17)	lnkElimNDCVCC(1.17)	lnISkNDCVC(1.17)	lnkDCVCC(1.18)	lnkElimNDCVCC(1.18)	lnISkNDCVC(1.18)	lnkDCVCC(1.19)	lnkElimNDCVCC(1.19)	lnISkNDCVC(1.19)	lnkDCVCC(1.20)	lnkElimNDCVCC(1.20)	lnISkNDCVC(1.20)	lnkDCVCC(1.21)	lnkElimNDCVCC(1.21)	lnISkNDCVC(1.21)	LnPrior	LnData	LnPosterior
17900	1.02599	1.47488	1.18623	2.15694	0.769669	1.43871	2.47046	1.16141	1.01701	0.639047	0.61829	1.02406	1.1018	1.08392	0.155005	1.11509	1.26546	0.977087	4.5448	0.615011	4.38471	0.0858583	0.197366	2.29711	4.00346	0.135197	3.38784	4.60364	1.31083	2.38095	4.5307	0.397194	4.48699	4.59368	0.739428	4.39555	4.4931	0.648623	2.85628	4.59212	0.903707	3.46607	4.30685	-0.0993778	4.16095	4.56449	-0.87028	2.00517	4.54088	1.06658	3.11996	4.55216	0.021505	4.26492	4.269	0.872665	4.12997	4.53431	0.816566	3.66867	4.59051	0.745252	4.19206	4.51795	0.148956	4.35887	4.55998	0.725511	3.98108	4.39413	1.00953	3.31607	3.81379	0.277487	2.67716	4.4851	0.898714	4.19466	4.35871	-0.0922945	1.78192	4.56381	0.604715	4.03639	4.48097	1.50742	3.46262	-5.454186e+01	-1.619246e+03	-1.673788e+03
18000	0.593952	0.626167	0.948281	2.95751	1.20198	2.25794	3.24074	1.14293	1.01039	0.747094	0.723201	1.0456	0.978906	0.792695	0.333836	1.27162	1.22905	0.976145	4.54756	0.333452	3.34491	0.142508	0.720853	0.96636	4.44498	0.135197	3.3677	4.18868	1.21314	2.46203	4.07014	0.239145	3.12541	4.28409	-0.284431	3.14834	4.25004	0.0367206	3.1236	4.42262	0.0916646	3.41972	4.4164	-0.9843	2.55751	4.20474	-0.81233	4.10549	4.54034	-0.559691	3.01831	4.14348	0.300062	3.50513	4.33629	-0.999038	2.04148	4.43115	0.709432	2.88827	4.4875	1.42283	1.42947	4.50183	-0.350513	2.56052	4.14871	0.785754	3.0494	4.28781	1.33746	4.2976	4.39001	-0.343974	3.8718	4.58965	-0.572325	2.27246	4.02556	-0.158479	3.07008	4.52017	1.08777	2.82403	4.25852	0.230135	3.64266	-6.951142e+01	-1.619375e+03	-1.688886e+03
18100	1.39203	0.457497	1.15592	3.0719	0.58454	1.36432	3.25513	1.14038	1.0273	0.628077	0.462696	1.05576	0.995105	1.20753	0.107217	1.24778	1.4241	0.840267	4.51665	1.10958	2.48953	0.0658537	0.171846	2.72761	4.21125	0.149849	3.37117	4.58421	1.18944	2.50356	4.01713	0.613674	3.50195	4.13734	0.980161	1.31706	4.18051	0.925299	1.93992	4.3575	0.358186	4.34094	4.43463	1.14052	1.5775	4.36796	1.03253	3.48308	4.4397	1.23299	1.89354	4.50305	1.12039	4.50842	4.58549	0.514402	2.30653	4.45285	0.968517	3.90837	4.47926	1.11596	2.68917	4.332	1.06474	0.0567087	4.38231	0.468441	0.779994	4.42825	0.916507	0.456251	4.55891	0.872859	2.09625	4.60068	1.27216	1.63606	4.58115	1.75648	-0.23793	4.52114	0.84766	4.26629	4.20871	0.677776	3.93558	-5.927919e+01	-1.625282e+03	-1.684562e+03
18200	0.916494	0.986985	1.55104	2.57811	2.12669	2.8324	3.09769	1.15726	1.09341	0.587839	0.750241	1.01334	0.857035	1.02437	0.305988	1.26176	1.32038	0.932173	4.39892	0.786798	3.15412	0.15871	0.180736	0.726637	3.83446	0.144789	3.37117	3.25404	1.15799	2.52359	4.03616	0.420542	1.84706	3.79291	1.23887	3.91666	4.33954	1.27066	2.3397	4.30658	0.135475	2.02793	4.12418	0.905424	3.26176	4.39618	0.193053	3.88133	4.45784	0.89604	2.64716	4.58169	0.884978	2.83373	3.60508	0.93669	2.73485	3.7924	0.686483	1.9689	4.40213	0.534773	3.6005	4.24222	1.10157	4.02452	4.592	0.301917	2.79468	4.2395	0.179344	2.71736	4.41047	1.0282	4.04874	4.45952	0.830328	3.16269	4.34771	0.95759	2.16207	3.57779	0.610294	4.2838	4.1768	0.920774	3.14377	-6.771674e+01	-1.621828e+03	-1.689545e+03
18300	0.841069	1.35384	1.53267	2.37427	2.04053	2.9676	3.11974	1.16312	1.04485	0.626159	0.652441	1.04109	0.937885	1.00528	0.20624	1.17314	1.51142	0.875744	4.53485	0.419735	4.45589	0.0525877	0.119358	2.27023	4.28264	0.144789	3.37117	4.42324	1.15063	2.53337	4.54902	0.146593	3.11952	4.57208	-0.00414535	2.57661	4.29822	1.00291	2.52959	4.23982	0.50062	4.16943	4.4105	1.21205	3.92793	4.13278	0.859135	3.89574	4.40198	0.447455	3.08509	4.54182	0.03936	1.8163	4.57386	0.768235	2.50815	4.02674	0.509402	2.12829	4.49152	0.351474	3.61297	4.37831	0.0385482	4.16347	4.3149	0.922985	3.6614	4.42884	0.160795	4.01819	4.09573	0.882907	3.73834	4.57603	-0.217777	4.43063	4.46616	0.559965	0.951915	4.5107	0.619776	4.57402	4.34887	-0.333403	4.19307	-5.596874e+01	-1.618754e+03	-1.674723e+03
18400	0.533699	1.93498	1.29883	2.55898	0.854674	3.219	2.99435	1.15424	1.15078	0.639428	0.652143	0.995103	0.951715	1.09546	0.130416	1.12867	1.50416	1.06356	4.52864	0.563166	2.79872	0.0439155	0.527922	0.979612	4.42213	0.144789	3.37709	4.45403	1.15037	2.55063	4.21877	1.42219	2.30982	4.40578	0.542391	1.99548	4.46015	1.46474	3.26666	4.31464	-0.802553	3.8691	4.49899	0.0112122	3.10224	4.38347	1.05544	3.88552	4.57455	2.30128	2.55974	4.43415	0.499795	3.16842	4.5658	1.6986	1.86809	4.53017	-0.555425	1.62535	4.53886	0.0770536	2.40073	4.38832	0.672645	3.14593	4.52241	0.942253	2.35272	4.60014	-0.0802205	3.36937	4.37868	2.16007	3.12564	4.43528	0.36143	4.44894	4.47632	0.601484	2.00233	4.48589	0.110071	4.3828	4.25886	0.37445	2.23414	-6.330327e+01	-1.614437e+03	-1.677740e+03
18500	0.887687	0.789072	0.690036	2.14257	1.0991	2.89093	3.14915	1.18383	1.03111	0.643472	0.915316	1.03962	0.828547	0.838039	0.353148	1.1843	1.30401	0.848738	4.43039	0.130587	3.39787	0.340513	0.149345	1.35674	4.38983	0.144789	3.36673	3.6173	1.16725	2.51554	3.67701	-0.15966	3.72534	3.20035	-0.374688	2.41717	4.23345	-0.0253135	3.03452	3.69441	-0.830038	2.8489	4.03627	0.137287	3.43418	4.29781	0.0430597	0.931325	4.32728	0.0195187	2.19508	4.4946	1.24228	3.58681	4.32197	0.273262	3.10612	4.50496	0.426142	3.90497	4.14935	0.0562732	2.67567	4.44131	-0.195092	3.01925	4.1088	0.368848	3.53823	4.35969	0.251501	1.93314	4.34428	0.451023	3.15042	4.56756	0.626161	3.33358	3.87444	0.0694999	1.6456	4.05502	0.0724544	3.41336	4.30533	0.517741	3.07892	-7.170287e+01	-1.616040e+03	-1.687743e+03
18600	1.01517	1.47371	0.453988	2.04221	1.46236	2.4129	3.15646	1.15551	1.15258	0.574402	0.734407	1.01821	1.14825	0.721715	0.39878	1.32937	1.5973	0.843493	4.53867	1.00698	2.84727	0.0490308	0.1563	3.33324	4.28614	0.144789	3.38576	4.30574	1.19472	2.52572	4.57602	1.55062	4.26757	4.4726	1.75268	3.2669	4.55956	1.67243	0.734326	4.3779	1.2986	-1.62949	4.47917	0.659836	4.50765	4.51334	1.21765	2.6011	4.5192	0.809189	0.147431	4.3318	1.03611	1.59616	4.5661	1.3553	-0.973033	4.50107	1.17617	0.592025	4.5526	1.69582	3.09119	4.55641	1.00454	2.87741	4.54126	0.980986	2.31909	4.58765	1.34325	0.294585	4.57264	0.932235	-0.3333	4.55844	1.04858	2.40818	4.52534	1.47558	0.266982	4.24165	1.24295	3.01937	4.15512	0.701705	1.55675	-6.277221e+01	-1.625116e+03	-1.687889e+03
18700	0.441164	0.954017	2.711	1.90096	1.52445	2.31298	3.1429	1.17785	1.00808	0.55092	0.773467	1.03636	0.927397	1.25821	0.25522	1.13702	1.43752	1.18069	4.42521	0.975397	2.93437	0.088668	0.33298	0.931154	4.06686	0.16376	3.33863	4.09045	1.10902	2.58798	4.37385	0.986112	2.14937	4.02062	-0.381892	2.66871	4.19226	0.0397037	3.56324	4.35702	0.568425	2.41765	3.9212	0.925037	3.51432	4.44617	1.19747	2.05373	4.59131	0.973104	3.09592	4.13864	0.765702	2.51827	4.47936	1.33461	3.04836	4.37589	1.21787	3.07316	4.60259	0.805376	4.43504	4.27186	-0.0436484	2.9529	4.19409	-0.602104	4.123	4.30331	1.97796	3.28176	4.55802	0.125638	3.14487	4.46959	0.86017	3.49742	4.5814	0.696884	2.8733	4.50382	0.69573	2.75351	4.35735	0.0435617	3.53953	-6.726994e+01	-1.624913e+03	-1.692183e+03
18800	0.598476	0.970367	1.19688	1.48451	1.16125	2.44767	2.86809	1.17019	1.04905	0.680966	0.686708	1.05976	1.0715	0.799383	0.50014	0.980604	1.54681	0.683918	4.5613	0.684109	4.58154	0.072844	0.197199	1.45846	4.4687	0.162057	3.35307	4.44155	1.14244	2.55259	4.57667	-0.215598	3.70634	4.38465	0.321772	3.28421	4.43951	1.14382	3.92683	4.42379	0.973817	3.29957	4.01237	1.29827	2.9075	4.56811	0.429279	4.28207	4.45393	0.827223	4.58856	4.04364	0.767395	3.02663	4.40193	0.672913	4.00715	4.23593	1.30897	1.9716	4.54044	0.985604	3.7976	4.58664	0.00900815	3.57461	4.46733	0.902586	2.78724	4.32041	0.169637	4.23761	4.28927	0.816329	3.15114	4.53644	0.74234	4.1439	4.50081	0.895239	2.49805	4.33514	1.32218	4.15695	4.5381	0.476169	4.0799	-4.689822e+01	-1.624611e+03	-1.671509e+03
18900	0.494127	1.29534	0.744636	2.07381	0.8128	2.88682	2.95385	1.12453	1.05724	0.768387	0.78412	1.03631	1.0045	0.924344	0.299445	1.22543	1.1975	0.69286	4.51891	0.501777	2.97275	0.114816	0.153608	0.794766	4.45749	0.152745	3.3648	4.39409	1.11545	2.56365	3.88373	0.382129	3.22811	4.47318	0.192427	2.2139	4.54602	0.329789	2.88848	4.41946	0.992165	2.93508	4.42361	0.253745	2.50265	4.58993	0.404796	3.48089	4.30395	0.960123	3.9803	4.53421	0.146291	3.71132	4.57662	0.0500091	3.34109	4.56261	1.00704	3.06639	4.20798	0.929499	3.11993	4.45288	0.605134	0.978706	4.53024	-0.0424882	2.87802	4.56026	0.453502	1.98042	4.29836	0.442796	3.34476	4.59762	0.356946	2.42632	4.53169	0.216034	4.41813	4.56717	0.679064	3.00933	4.43836	0.0540057	3.87296	-4.726015e+01	-1.613679e+03	-1.660939e+03
19000	0.810832	1.09146	0.823624	2.33639	0.821374	3.08325	3.14727	1.16521	1.09946	0.622587	0.569366	1.02122	1.00906	1.20799	0.104895	1.17135	1.25055	1.14486	4.57808	0.676137	3.30588	0.041771	0.251075	1.33573	4.19687	0.152745	3.36449	4.40996	1.09776	2.58983	4.57442	1.37069	2.25088	4.50679	1.20855	4.29921	4.36061	-0.0114337	2.88551	4.40295	0.419885	2.6103	4.56693	0.317205	2.2491	4.23096	0.90483	1.70285	4.32642	0.151416	1.78948	4.40305	0.986534	4.44498	4.57274	0.779764	1.11937	4.51746	0.826472	3.9235	4.46879	-0.021228	4.24467	4.54191	0.233665	3.4214	4.44519	0.462074	2.97004	4.57185	1.70802	3.03743	4.21071	1.3128	2.99118	4.42246	-0.141863	3.71551	4.56062	1.09096	2.58546	4.38522	0.309541	4.07675	4.30151	0.329261	3.90729	-5.361877e+01	-1.614704e+03	-1.668323e+03
19100	0.76285	0.522138	0.638537	3.20564	0.816742	2.97334	2.48368	1.18366	1.00602	0.769436	0.882188	0.992582	1.05209	1.21384	0.287063	1.20328	1.28016	0.642718	4.55796	0.297953	2.51196	0.07956	0.609844	2.29571	3.95586	0.158773	3.35578	4.55315	1.12234	2.5842	3.86709	0.164011	3.44808	4.27645	-0.0294128	1.0161	4.56035	0.11517	0.682988	4.17697	1.13294	1.60275	4.33788	-0.0626731	2.48581	4.30785	1.10204	-0.0693339	4.57577	0.908113	2.55746	4.50268	-0.37675	0.0767348	4.53398	-0.998053	1.14308	4.4936	0.26446	3.29195	4.27905	-0.51527	2.2685	4.54493	0.172303	2.43921	4.3682	1.38377	1.9537	4.33118	0.480159	2.45311	4.51475	1.65327	3.51341	4.58374	1.28113	0.576433	4.53918	-0.347066	2.26093	4.59385	-0.225122	1.69966	4.20282	-0.533479	3.75463	-7.534785e+01	-1.616719e+03	-1.692067e+03
19200	0.612048	0.46527	0.702396	1.88625	1.43281	2.77905	2.90314	1.16063	1.26026	0.66938	0.794568	0.99148	0.963576	0.974076	0.266146	1.13203	1.27348	0.831442	4.46716	0.822613	2.21131	0.0875214	0.26736	2.27381	4.05864	0.159126	3.35771	3.55056	1.0174	2.66348	4.31355	0.0905159	3.44485	4.00942	0.935401	2.62253	4.60313	0.931689	2.8814	4.43344	1.70895	2.8076	4.54427	0.513882	1.36266	4.57646	0.47304	2.21779	4.48943	1.49929	-1.07506	4.37712	1.58029	2.0719	4.46317	1.10624	3.98263	4.53249	0.827777	1.4144	4.57561	0.543029	1.73115	4.50851	1.00518	2.50895	4.59085	0.432375	1.16753	4.38045	0.193073	1.60048	4.42176	1.2932	2.70908	4.56914	0.413019	-2.26357	4.21749	1.21911	-0.42119	4.546	0.771948	1.28548	4.47821	0.936974	1.96776	-7.177341e+01	-1.609073e+03	-1.680847e+03
19300	1.16389	0.488961	0.511813	1.87717	1.59144	3.09319	2.91503	1.11495	0.931804	0.691928	0.424444	0.986168	1.06286	1.2192	0.254655	1.04435	1.18554	0.856773	4.5765	1.53452	4.53186	0.0420557	0.388782	2.61931	4.31618	0.159126	3.35771	4.37518	1.06649	2.64286	4.25776	1.6305	1.92149	4.51274	2.19209	0.691277	4.50366	2.14221	2.516	4.35905	1.05447	3.62959	4.60214	2.09349	4.09234	4.3765	1.09469	4.48772	4.5981	2.68457	2.12676	4.55589	1.29547	4.15256	4.41982	0.350359	3.28063	4.38118	1.56392	3.43438	4.49014	1.34352	3.78715	4.60302	1.02857	2.77816	4.53293	1.19391	4.33185	4.47595	0.87362	3.59699	4.34709	1.08989	3.75399	4.54639	2.01735	3.76015	4.58096	1.98473	4.30732	4.24755	2.88986	2.19127	4.52816	1.43807	0.949985	-5.935923e+01	-1.623146e+03	-1.682505e+03
19400	1.09954	0.50653	1.80263	1.65323	1.37487	2.5817	3.20771	1.17824	0.95827	0.823683	0.912408	1.01324	0.941063	0.910318	0.217064	1.2796	1.25603	0.928147	4.45479	1.00189	1.92684	0.20279	0.100993	2.08426	4.23247	0.159126	3.35771	3.84562	1.10445	2.58434	3.94694	1.48643	1.99861	4.0589	1.05206	-0.898822	4.41187	0.737422	3.59777	4.17156	0.839489	2.97646	4.58356	1.28557	4.281	4.46635	1.11956	1.25272	4.25191	0.776389	1.78566	3.9845	0.867654	0.938234	4.22239	1.43559	2.51254	4.52892	1.11795	-0.41606	4.5477	1.11463	2.60874	4.30534	1.11444	0.738672	4.45797	0.787785	3.76789	4.26964	1.52817	2.04646	3.38424	1.0044	3.57348	4.22665	0.861519	3.62726	3.72373	0.775884	-0.530535	4.26318	0.478876	2.47322	4.38404	0.792027	-0.97295	-7.323425e+01	-1.620582e+03	-1.693816e+03
19500	0.5145	0.845099	0.892992	2.23218	1.05092	2.32666	3.29489	1.1016	1.12294	0.61911	1.15419	1.02462	0.942344	1.20613	0.174202	0.928941	1.41685	0.907298	4.47811	0.919224	2.45131	0.0413715	0.330143	1.48616	4.28068	0.158271	3.35397	4.21659	1.11404	2.58271	4.46828	1.59179	2.14441	4.36083	1.13028	1.7738	4.38388	1.33816	3.94571	4.51767	1.22596	1.94158	4.29116	0.0151173	2.33483	4.38589	1.57584	2.84738	4.37468	0.255712	3.16033	4.48765	0.986555	3.14502	 4.39	1.05196	3.81486	4.58047	1.48019	1.48353	4.3079	1.31201	2.98987	4.39411	1.40058	1.19108	4.38643	1.87748	1.57163	4.4667	1.03938	3.91244	4.45169	1.11727	3.17198	4.57293	1.42411	0.821581	4.41546	0.532867	2.82332	4.23351	0.145894	2.51085	4.23119	2.42332	1.47748	-6.126630e+01	-1.625845e+03	-1.687112e+03
19600	0.588231	0.569005	0.442905	1.1763	1.13889	2.78691	3.09521	1.18535	1.06834	0.68711	0.581804	1.02874	1.11559	0.91091	0.0914638	0.863838	1.34673	1.1886	4.1135	0.799839	3.02997	0.138924	0.311568	1.21048	3.34153	0.157228	3.35397	3.46489	1.10539	2.58271	4.392	0.879989	4.34619	4.41842	1.84052	3.15532	4.4459	0.459855	3.01807	4.29548	0.618568	1.21628	3.57021	-0.90991	2.40487	3.97326	1.05754	4.47582	3.99383	-0.281858	2.67524	4.05743	0.355012	0.51411	4.43359	1.26087	0.612099	4.54684	1.34927	3.85908	4.46757	0.218374	1.54883	4.38946	0.829296	2.71901	4.44514	0.818821	1.23041	4.29905	1.67347	3.61285	4.30898	0.676371	2.88295	4.21047	1.28859	3.91398	3.97382	0.772342	3.44271	4.4559	1.13657	1.26254	4.16677	1.43562	4.33942	-8.438360e+01	-1.627203e+03	-1.711587e+03
19700	1.02207	0.926741	0.732232	2.23636	0.919408	2.08753	2.96064	1.18829	1.17968	0.650189	0.641353	0.991725	0.923597	0.846987	0.221294	1.33412	1.30301	1.084	4.50107	0.652545	4.12518	0.0441861	0.120926	1.7845	4.14767	0.155031	3.35397	4.23831	1.05639	2.63975	4.44712	0.695538	2.43285	4.12276	0.726103	4.00912	4.5434	0.399695	4.47158	4.58892	1.26854	2.81588	4.45679	0.701648	4.35331	4.46961	0.0415779	2.29661	4.55521	0.0675848	2.54101	4.58455	1.49357	3.70816	4.41484	-0.0702063	4.47396	4.52677	0.867226	4.56499	4.40888	0.863993	3.19811	4.55822	0.655242	2.8746	4.36976	1.54521	1.99213	4.38541	0.830685	3.18445	4.24815	0.720485	4.34312	4.48137	1.11604	3.06084	4.41023	0.9018	3.01499	4.55341	0.449104	2.44219	4.18404	1.04779	1.40282	-5.297000e+01	-1.614486e+03	-1.667456e+03
19800	0.708447	1.05947	0.779691	1.83172	1.5289	2.81391	2.87752	1.15992	1.0392	0.838914	0.635111	1.00836	1.0373	0.843372	0.224252	1.16936	1.24703	0.772456	4.3762	0.754553	2.96234	0.106572	1.30747	0.728847	4.59991	0.119741	3.40655	4.32121	1.02492	2.67134	4.06536	-0.197016	3.83769	4.31578	-1.95394	3.67589	4.21565	-0.212746	2.95948	4.57747	0.414768	2.78327	4.35267	-0.980999	1.16844	4.26277	1.63251	2.00301	4.60303	1.16402	2.83721	4.57638	1.86973	2.52168	4.56317	1.80184	2.23733	4.31458	0.622354	3.0913	4.32749	-0.137741	3.89885	4.46677	0.978432	2.86522	4.31381	1.33129	2.63208	4.1983	3.14939	2.5418	3.75331	2.2713	2.06214	4.55067	3.43942	3.28505	4.08928	-1.82611	2.87561	4.44983	3.29601	0.532551	4.14339	-0.248692	4.11472	-9.349709e+01	-1.615932e+03	-1.709429e+03
19900	0.523761	1.40572	0.564439	1.34554	0.894021	3.22213	2.84783	1.16317	1.03648	0.659845	0.805295	1.00423	1.10134	1.01663	0.554936	0.989087	1.29283	1.24098	4.5593	-0.124751	3.9457	0.0618721	0.833455	2.05594	4.51906	0.119741	3.37786	4.3442	1.03229	2.65025	4.44447	-0.587421	4.14784	4.45641	-0.273586	2.78084	4.59955	-1.82548	2.72298	4.47717	-1.67866	2.57562	4.60315	1.01622	1.78749	4.44534	-0.251133	2.35383	4.60001	-1.26675	2.7213	4.52565	-1.36139	0.745982	4.50103	-0.325766	4.00268	4.44202	0.323656	0.733898	4.53579	0.722745	2.93049	4.43877	-2.54378	3.70751	4.5459	-0.979681	3.18305	4.59364	0.258702	2.08164	4.35051	-1.51193	4.06309	4.55564	-1.66038	3.80983	4.45812	-0.909499	2.71552	4.21912	-0.950498	4.05438	4.59413	-1.69918	1.43957	-7.608957e+01	-1.620037e+03	-1.696126e+03
20000	0.874543	0.59178	1.0437	2.19443	1.01183	2.34714	3.18573	1.13021	1.08952	0.728324	0.802944	1.02139	1.05239	1.37113	0.13083	1.19209	1.32578	1.06592	4.46773	1.18437	2.73955	0.0548827	0.439036	1.32979	4.09304	0.119741	3.39952	4.59474	1.18681	2.50175	4.30444	1.11189	2.73262	4.21911	0.569062	2.87022	4.59288	2.30664	3.50213	4.21736	0.378115	1.69404	4.40599	0.057291	0.947976	4.59939	0.744113	3.63326	4.43234	0.806191	2.94193	4.53028	1.58027	2.17928	4.50401	1.16251	3.26775	4.33165	1.50866	3.18789	4.59837	1.20541	2.27646	4.43015	1.44546	1.67824	4.23217	1.40615	2.9644	4.32703	1.93883	1.19369	4.32874	0.939108	3.85761	4.58205	1.93435	2.72594	4.52131	0.291393	3.35555	4.14297	0.581785	2.32167	4.24993	1.48697	2.28881	-6.273556e+01	-1.616408e+03	-1.679144e+03
20100	0.721135	0.553888	0.913415	2.90964	0.678025	2.37677	3.22466	1.1407	1.11542	0.602088	0.882188	1.03135	1.12846	1.21334	0.1257	1.18241	1.17655	0.91193	4.48271	0.527395	3.22953	0.0648277	0.221402	1.0781	4.47219	0.119741	3.39952	4.06386	1.18681	2.50426	4.4746	0.931862	2.70451	3.99613	0.229965	3.90517	4.28515	0.877624	2.67784	4.56898	0.323301	3.1092	4.4643	-0.0340192	3.15835	4.55541	0.662615	4.50927	4.51496	0.136264	3.56961	4.25516	0.443363	2.6275	4.47444	0.0270469	1.87861	3.90184	1.05094	3.0636	4.15084	0.948212	3.49995	4.48284	0.482134	3.75022	4.53256	-0.133415	3.374	4.48801	0.194587	2.61679	4.2753	0.354861	3.50496	4.15674	0.808468	4.40151	4.47901	1.09442	3.70987	4.00604	0.853917	3.6036	4.56102	-0.0419696	3.49043	-5.322064e+01	-1.616896e+03	-1.670117e+03
20200	0.611757	0.932878	0.455884	3.09924	1.52364	3.13754	2.9707	1.19025	1.13513	0.78925	0.638807	0.997076	1.05713	0.911803	0.12705	1.09207	1.27057	1.55825	4.59736	0.851656	3.17234	0.0732847	0.248206	1.90493	4.32918	0.119741	3.40065	4.19691	1.18641	2.50426	4.41648	1.21673	4.13839	4.56284	1.32555	0.877107	4.4891	1.43606	0.712735	4.23445	0.955459	4.00291	4.59015	1.21307	3.42296	4.54156	1.18007	2.25767	4.17664	1.18404	2.02236	4.5627	1.7418	3.37754	4.0434	0.876952	1.157	4.14677	0.00594061	3.63369	4.56141	1.70262	3.81611	4.52067	1.51983	1.9436	4.3578	1.6898	3.3063	4.39897	-0.0864121	4.28977	4.55263	0.897528	3.82205	4.58447	1.3592	4.22845	4.36914	1.20396	2.68937	4.34519	0.806104	4.11533	4.49212	0.930119	2.36905	-6.144995e+01	-1.620655e+03	-1.682105e+03
20300	0.827858	1.85484	0.601967	2.85532	0.983145	2.33539	3.04512	1.17675	1.12928	0.577976	0.609815	1.00377	1.04045	0.978915	0.0779943	1.196	1.3182	1.05278	4.53698	0.140225	3.27084	0.0591691	0.245353	2.35964	4.38526	0.119741	3.40065	4.4586	1.17321	2.52196	4.35899	0.214849	3.39694	4.46697	-0.928524	2.61179	4.52751	0.0189728	1.06586	4.3517	-0.184044	1.43284	4.46592	0.057002	2.18591	4.4253	-0.248582	3.19724	4.53245	-0.0950411	2.36538	4.53616	-0.0940576	0.00362754	4.53633	0.104416	1.81076	4.55051	-0.902039	4.02394	4.5908	-0.0424479	2.00885	4.59631	0.727905	3.65347	4.49902	1.10355	3.6566	4.32899	-0.533396	2.40161	4.60446	-0.321353	3.39361	4.52692	0.173868	3.23939	4.53102	-0.750109	-1.21929	4.54813	0.167745	2.52244	4.43627	-0.719899	3.62951	-6.142367e+01	-1.610560e+03	-1.671984e+03
20400	0.882743	0.682986	0.880956	1.5462	0.883607	2.38099	2.65965	1.15833	1.0499	0.679312	0.73428	1.03957	0.999537	1.10563	0.155231	1.15318	1.51871	1.08551	4.6004	-0.103531	0.720263	0.0772911	0.75098	2.1694	4.55119	0.119741	3.40065	4.31301	1.22303	2.48162	4.40184	-0.142768	3.33402	4.2464	0.0454832	1.61614	4.41967	-0.700171	-0.661599	4.60368	0.0251584	-0.249292	4.45029	0.215903	3.9316	4.4759	-0.232762	1.6648	4.34816	0.249156	1.1306	4.43212	-0.740718	2.40217	4.5252	0.198013	2.84596	4.59405	0.921859	2.44712	4.52391	-1.0858	3.48202	4.1601	0.692446	-0.764359	4.51098	-0.634877	-1.27127	4.55555	1.25718	4.25755	4.27865	0.474772	3.56581	4.52414	0.0469733	1.71972	4.0859	0.67102	-0.39796	4.32679	0.00352103	0.83719	4.57643	-0.830478	1.77745	-8.289995e+01	-1.615522e+03	-1.698422e+03
